Hybridization REF	TCGA-A7-A13E-11A-61R-A12P-07
CHRNE	0.219666666666667
PCMTD2	-0.349
ATP6V0D1	0.547833333333333
MTA2	0.3585
LZTR1	-0.119666666666667
RAP1A	0.976166666666667
AXIN1	-0.97575
POLR1C	-0.8495
TRIO	-0.00591666666666667
PLXNA4A	1.9045
C5orf33	-0.19375
DEPDC1B	-5.068375
ZNF473	-0.675
MTM1	0.97375
GPR107	0.392166666666667
CSNK1A1L	-0.341666666666667
FLJ14154	-0.04875
NLRC4	4.84375
ENPP4	2.72733333333333
PADI3	-0.7975
RNF170	0.41475
CG018	1.91766666666667
C16orf7	0.0085
KCNE1	1.794
NRM	-1.06516666666667
SLC37A3	0.451285714285714
TPD52L2	-0.226166666666667
UNC5B	-0.1785
C12orf12	0.4265
SDHB	-0.1365
CLRN1	-0.129625
NUDT10	-1.201
UGT3A1	0.425375
FBXW8	0.21325
RHOF	-1.30075
PTPLAD1	-0.924
MYO3B	-0.00249999999999995
DERA	-0.8955
TPP2	-0.84225
C19orf53	0.213833333333333
GINS3	-1.455125
ST6GALNAC5	0.7535
CHSY1	-0.1545
MGC15705	0.0545
GPR83	0.756333333333333
EXT2	0.39775
DOLK	0.6285
TUBAL3	-1.25175
ACVRL1	2.9656
ABL2	-0.579333333333333
C14orf156	-0.707666666666667
PTPRZ1	-1.292
DIP2C	1.4655
LAMP1	1.288375
RXRA	1.1171
MAP3K5	1.17525
ALKBH1	0.157833333333333
PDLIM7	0.1275
ARL14	-1.688
SNIP1	-0.458666666666667
TIMP3	2.55983333333333
RGS3	0.728833333333333
SPAG16	1.0983
ABHD4	0.90075
ARHGEF12	1.04291666666667
GLUD2	0.502
RAC2	-1.0829
UAP1L1	-0.913
SLC18A3	-0.6535
YOD1	-0.860416666666667
RALY	-0.749
HMOX2	0.165375
DGKH	-0.4595
DBNDD2	1.00666666666667
YIPF4	0.938
THAP10	-0.63225
ZNF513	0.07725
HAGHL	-2.38366666666667
ITGB4	1.096
CCDC141	1.0675
YTHDF3	0.77475
C5orf28	0.11125
RPL7L1	-0.703625
TMEM30B	0.296071428571429
ANKRD35	3.404
DUOXA2	-0.82125
TBC1D5	0.442875
DFNB59	0.5845
HRH4	0.14425
MYO6	1.0692
DNAJA4	1.6895
RBM24	0.09175
CEACAM20	-1.32125
RBM23	-0.188928571428571
NGFB	0.163
C1orf63	-1.5655
KRTAP7-1	0.049
PERLD1	1.26475
NPB	0.3235
C17orf59	0.7064
HSPBAP1	0.45025
SLC15A4	0.48475
PRTFDC1	0.33425
OSMR	-0.1855
CYSLTR2	1.6025
C19orf25	-0.2717
KIAA1797	-0.499
NLRP6	0.073
FAM105B	-0.3927
SCRN2	1.39616666666667
LRRC58	-0.5659
RNF17	0.233875
NEIL3	-4.1995
FAM137A	-0.99975
SKP2	-3.35225
PARVA	2.25583333333333
PKLR	-2.337
RNF34	-0.14525
A3GALT2	0.263
C12orf50	0.244833333333333
SUNC1	0.1215
FAM102B	-0.109166666666667
CCT2	-1.536
LRRC37A2	-1.503
ARF4	0.7985
SIKE	0.652
C8orf48	1.81816666666667
MBTPS1	0.315071428571429
GPSN2	-0.02
NCF2	3.8725
SLC12A6	0.280166666666667
MRPL48	-0.81275
HMGN3	0.344666666666667
LRRC62	-1.259
PAX9	-0.6525
FAM55A	2.16
C20orf42	-2.03233333333333
SCML2	-2.372
BCL9	-0.928
FAM40A	-0.29875
C9orf41	-0.9995
ZNF774	-0.2175
LETM1	-0.81525
PLXNB1	-0.747166666666667
NIPSNAP1	-1.427625
USP10	-0.93075
F9	0.18775
LIPE	5.692
CNGB3	0.921
C12orf52	-0.40525
PI4K2A	0.297375
MED8	0.154125
STAT4	1.3558
FGD4	1.06383333333333
RNF145	-0.191333333333333
WDR32	-0.0486
CLDN2	0.981666666666667
TCEAL8	0.796
ZMYND8	-1.0895
PDXK	0.58965625
GATAD2A	-0.47275
PTGES3	-1.2
CCM2	0.19525
TAP1	0.0495
ZNF670	-0.0295
ETS2	0.737714285714286
C6orf166	0.9555
PRMT2	0.442714285714286
OR4B1	-0.258
INTS8	-1.2425
CCDC102A	0.31925
CCDC83	-1.9205
ITGA1	1.6444
EPHA5	-1.9118
FAM24B	-1.61516666666667
TSGA10	3.21725
HAL	-1.93666666666667
MYOT	2.08525
SPACA3	0.3565
BCL2L2	0.550333333333333
CUGBP2	2.47183333333333
CCNB3	1.42025
RNF113B	0.3715
MERTK	0.70875
BAG1	0.6555
VPS36	0.16875
ORMDL3	1.1033
C1orf190	1.54025
ZNF625	-0.22525
CORO2B	0.538
ALOX15	0.1025
CST1	-0.3245
NUPR1	2.55116666666667
CCL7	0.05025
SMCR5	-3.1415
DSC2	1.32
RBMS2	1.00175
GRIK4	0.818
TRIM65	0.0077
TMPRSS6	-0.468928571428571
TP53INP2	0.1705
GLB1L	1.30666666666667
LOC388284	0.998
PUS1	-1.67192857142857
BCL9L	0.038
OLFM1	0.18025
RET	-0.876875
MASTL	-2.71866666666667
ALX3	0.2295
IL1RL1	0.621833333333333
ZNF765	-0.1965
C14orf138	-0.7955
SNX10	1.684
TAC4	0.698
C1orf64	1.356875
POGK	-0.2255
MAPK9	0.3265
ZNF366	5.36425
C8orf79	2.0772
CLDN7	0.128
OR5AT1	0.003
TRIM37	-2.13325
LRRC25	3.82675
GRHL2	0.8687
TEKT3	1.6625
LASS5	-0.556666666666667
ABCC4	-1.825
DLG3	-0.8535
VGLL1	1.5165
ZFP36L2	2.4245
MFRP	0.475
KIAA1799	-0.17925
FLJ44379	0.8445
PCNX	0.6255
ANXA9	-0.987
CYP4V2	1.4664
PIK3C2A	0.893
SRR	0.752
NOL3	-0.0085
IFITM2	2.1965
ARNTL2	-2.20225
ZNF595	0.40725
NLRP13	1.176
ASPH	2.16475
CPA2	0.904
PVRIG	-1.61
LEPR	2.57633333333333
C16orf42	0.019
SH3BGRL	1.64675
FAM77D	-0.7665
FNDC7	-0.932
C9orf6	0.398833333333333
NOTCH2NL	0.538666666666667
PGBD1	0.185333333333333
SYNGR2	-0.149833333333333
PITPNA	-0.06125
PRPF4B	-0.6476
SLC43A3	-1.11642857142857
NRBP1	-0.198
SLC25A22	-0.59
ILK	1.039
SLC22A8	0.3615
MRPS7	-0.4315
PITX2	-0.66375
FABP3	0.600875
OR1L1	-0.1275
LOC728215	0.370875
BLID	-2.1815
KIAA1217	2.65188235294118
TFPT	-0.2725
AP4B1	-0.59425
VBP1	-0.80825
OR1K1	0.3385
MORC3	0.3715
BHMT2	3.886
C3orf10	0.664625
FZD7	1.793
WFDC10A	-1.048
PMS2CL	-0.889375
CCDC32	0.758
FA2H	-2.60375
ALG13	-0.285
TTLL7	0.2818
SPOCK3	0.722
SLC13A2	0.198
AIM1	1.90575
GPRC6A	0.6185
EGR2	4.853
MED11	0.84025
WWC1	-0.22125
SH3GL3	-3.2665
RIF1	-0.757214285714286
PRLH	-0.3165
VLDLR	2.51
DBT	0.160625
C21orf63	1.2385
CGGBP1	-0.188625
KRTAP12-2	-0.5615
TADA3L	-0.355875
ZBTB16	4.31325
PDGFB	2.054
RFX1	-0.220375
UQCRB	0.3994
LOC133874	0.6505
HPS3	-1.47725
LGALS3BP	0.8606
DKFZP564O0823	3.38521428571429
MRFAP1L1	0.270125
HOXA10	1.62433333333333
NGB	-1.158
KIF21A	-1.53415384615385
IFLTD1	-0.4915
LZTS1	-0.679875
ARHGEF3	1.477
RHBDL3	-0.0715
CSNK1G2	-0.416666666666667
ChGn	0.5075
KIAA1244	0.412666666666667
GABRB2	-0.3045
MGC72080	0.1755
CD27	2.83325
EGLN1	-1.0709
PEX13	-0.2355
RWDD3	0.251
RNF12	-0.968666666666667
GRIN2B	0.0275
ADAMTS14	-0.746125
DYDC2	-0.360333333333333
ATP6AP1	-0.3916
NR1H2	0.0391666666666667
PDK2	1.176
C3orf17	-0.1615
SLC38A2	-0.794428571428571
SLC25A29	-1.05766666666667
C15orf29	0.43575
ADAM9	-0.152416666666667
TMUB2	0.05575
GPR176	0.192
AGK	-0.579875
MCCD1	0.60875
NDUFA4	0.35525
TMEM146	0.5225
DUSP1	2.9655
UNQ6975	1.9725
EMX2OS	5.12225
INSM2	-0.90725
LUZP4	-0.0305
SETD6	-1.13025
P2RY2	1.0935
SLC45A2	-1.7345
RABGAP1	0.429666666666667
UBXD5	-0.108375
GPRC5A	-2.3732
PAK3	2.40916666666667
LOC63920	-0.473
TGFBR1	0.9405
KRTAP6-3	-0.2215
SFMBT2	-1.214
CDC42	-0.0948125000000001
C11orf35	-1.4015
TTLL2	0.49775
UACA	1.51241666666667
CD97	-0.4124
SETD5	-1.080875
NINJ2	0.345
PTER	0.551166666666667
POMGNT1	0.253
KRTAP4-2	-0.646
ECGF1	1.640875
HRB	0.409
ATP1B2	0.6616
LOC400506	-1.43875
COL4A3BP	1.3165
C6orf97	0.872
GRHPR	0.401875
TAS2R1	0.761
SEMA7A	-2.0915
EDF1	0.17875
ODF2L	1.1493
PCID2	-0.820166666666667
GTF2H4	-1.26216666666667
ZCCHC3	-1.023125
CGB2	0.325666666666667
NEUROD1	-0.317
C20orf75	-0.427
RP5-1054A22.3	1.75183333333333
IFNA5	0.049
ZNF134	-0.0513333333333333
MGC119295	-1.6859
ZSWIM6	0.49975
SMEK1	-0.205166666666667
PCGF2	0.118
C1orf102	2.3125
CYP2A13	0.71
KCNH6	-0.2284
MDM1	0.1056
ALDH7A1	0.298166666666667
C9orf75	-1.51225
VDAC3	-0.3115
OR51T1	0.011
EIF3F	-0.217333333333333
KCNJ10	-0.603
LENG8	-0.277
EDEM2	0.0381666666666667
CCNJL	-0.724833333333333
DHX37	-1.3705
CRYGN	-0.1065
AATF	-1.16325
ZNF630	0.678875
E2F5	-1.743
WFDC13	-0.13225
FTSJ3	-1.02533333333333
C4orf33	0.5315
LHFPL4	-3.117
C19orf56	0.124583333333333
SMAD4	0.669625
AFM	-0.2795
G0S2	6.468
FCHSD2	0.7481
RRP1B	-0.8933
EEF1B2	-0.659333333333333
STAT6	1.74366666666667
ZNF195	-0.537
GNL1	-0.7405
ZNRF2	0.740833333333333
PER3	1.190625
ASB16	-0.082
C10orf10	4.15
ADCY8	-1.55616666666667
C9orf58	1.53983333333333
ARMC10	-0.508666666666667
PSG1	-0.956
DHX34	-0.865
VARS2	-0.792375
NFIC	0.64875
ITPR2	1.516
AGXT2	0.668166666666667
OR6K3	0.4895
H2AFZ	-1.77875
MLLT3	0.115833333333333
COX4I2	3.55875
CCNT2	-0.038375
PLK4	-3.366125
NUMBL	0.0793333333333333
MED16	-0.455
PLEKHQ1	2.4065
GOSR1	0.0430555555555556
BTG4	-0.0815
RPL30	0.145416666666667
IGSF5	-1.017
IGFL2	-1.68083333333333
ELMOD2	0.2755
SHC3	-0.164666666666667
HAVCR1	-0.3225
DYNC2H1	0.40275
RNF5	-0.632
C2orf7	0.9745
NLF1	0.16
KLHL25	0.5945
LRP10	0.7909
KRI1	-1.15
PUS7L	-0.664
MGMT	1.033
HOXD1	1.09016666666667
CSH1	0.1773
ATG16L2	-1.23125
FLJ44635	1.021
CHODL	1.10825
EXOSC8	-1.546
SLC28A1	0.42475
MYO7B	-0.0233333333333333
SEH1L	-0.7436
MTNR1A	0.0903333333333333
TSPAN5	0.373833333333333
CDC45L	-5.1755
AMIGO1	0.99
ATAD3A	-1.573125
OSGIN2	0.322666666666667
PDIK1L	-0.414
DARC	4.845375
PIPSL	0.4605
SHMT1	0.6995
CRISP3	0.6235
POPDC2	2.55833333333333
ZRANB2	-0.728666666666667
FBXL8	-0.41925
TRIP13	-4.16281818181818
EIF5AL1	-1.1045
POU5F1P3	-5.14266666666667
IL6	2.96416666666667
CXorf38	-0.605333333333333
IFNA16	-0.2535
FBXL2	1.45566666666667
BRD1	0.10225
STATH	0.72325
FBXO44	0.582
MCCC2	-1.089
CDC2	-3.8343
C5orf23	4.832
IVD	0.251166666666667
C10orf122	-1.12025
MSL3L1	0.3061
MVP	0.85775
EPOR	-0.8939
ZMYM1	-0.712333333333333
BCL7C	0.265333333333333
PSTPIP2	0.0837
LYPD1	-2.504
OR8G5	-0.495
ZP3	-1.205
BCAS4	-1.20825
EDG6	2.80075
ISY1	-0.23675
PRAMEF2	-0.81775
CUL1	-0.119625
RNF213	-0.2264
CCRK	0.0295
DHX9	-0.82075
C13orf29	0.2855
NCKAP1	0.188666666666667
MRPL43	0.9105
XPR1	-0.137
PKN2	0.1518
PODNL1	0.466
ZNF333	0.38025
DALRD3	0.375
OPN1SW	0.9965
BTBD6	2.03325
C11orf82	-3.5655
OR5P3	0.3465
DUSP11	0.1305
L1CAM	-0.7769
NEK11	1.8565
OR7E91P	0.996
CNTN3	3.669
CREB3L2	0.8485
ZBTB37	-0.176
KIAA1324L	1.51525
NDUFB10	0.02
NUDT2	-0.16875
GTPBP8	-0.60275
CACNA1D	0.4955
PRKAA2	-1.65016666666667
PRDM8	0.2025
MGC16075	-0.838
KRT14	2.26028571428571
PP8961	0.476375
MRPL18	-0.36625
ABCG2	-1.48075
PACRG	2.33475
BBS2	0.86825
KREMEN2	-4.414
FBXO21	0.161
HNRPUL1	0.053
GRB10	0.50325
CLSTN1	0.51975
LMAN2	-0.7094
C17orf61	0.763
NIPSNAP3A	1.511
INSIG2	-0.8975
PCDHB7	1.1545
STXBP2	-0.68525
CMAH	1.51241666666667
SEMA5B	-0.31225
ZNF155	0.431333333333333
COQ6	0.231333333333333
PRPF4	-1.208
TSPAN15	2.3429
VN1R5	0.15275
LATS2	1.6425
SELK	0.46775
PGK2	0.05375
MS4A1	-0.350625
TYW3	-0.4336
KRTAP5-1	0.44025
RCCD1	-1.706
BTN1A1	0.267
DDX28	-0.56425
TMEM65	-0.612125
LOC92345	-0.34675
TTC31	-0.6925
WDR46	-1.02416666666667
CHP2	-1.13866666666667
LSP1	1.377875
ZNF542	0.28025
EXOSC1	-0.43925
ARHGAP18	0.582833333333333
LRRTM4	-0.14575
MAOB	4.34033333333333
CACNB4	0.145
MGC33846	0.84225
RANBP3L	1.893
ATP5L	0.524625
ONECUT1	-2.9435
NUDT9	0.48475
TMEM149	1.025
STX17	0.41
IGSF10	0.30325
TMPRSS9	-0.4315
BMPR2	1.08925
ALLC	0.8475
KLF7	0.53
GCC1	0.4761
TIMM9	-0.53175
CDO1	5.96483333333333
MGC10701	-1.02233333333333
IFI6	0.711166666666667
FRMD8	0.393
MGAT2	0.18175
WBP5	0.519666666666667
CNIH2	-0.836
KIAA0907	-1.9487
KCNH8	1.287
CTSG	1.58225
GRIK1	2.15616666666667
CUL5	1.20225
FRMD1	0.5385
OR9A4	2.634
SYT6	-2.275125
FOXD4L2	-1.081
ANAPC2	-0.529666666666667
OPN5	-0.0685
TAF13	0.50925
LYG2	-0.68425
GGNBP1	0.4065
C11orf40	0.311
OTX2	-2.6935
REG4	0.0736666666666667
EIF5	0.2929375
PALB2	-1.004
SEPSECS	0.1054
RNASE3	-0.2935
TRIM49	-1.4825
POLR2K	-0.2629
GPR42	0.432
C8B	-2.297
SASS6	-1.30675
PREB	0.183
OR3A3	0.073
TUBA8	0.812625
IGLV2-14	-0.728
STIL	-4.19625
ANKFN1	-1.81633333333333
NME7	-0.3865
HOXC12	-1.66575
UBE2C	-4.072375
FHOD1	-0.558125
CDK2AP1	0.370166666666667
OR6K2	0.00249999999999999
DHPS	-0.71275
RPL5	-0.25725
TRGV5	0.096
LOC541472	0.89925
HCCS	-0.5544
DENND1B	0.2535
LHX3	0.889
OR5D16	0.3415
CXorf57	-2.25916666666667
IRF2BP1	0.6475
NDST2	0.755833333333333
LCE3D	-0.174
BOLL	0.304875
SYT3	-1.664
PIH1D2	-0.09925
C20orf7	-0.0828333333333333
IL1R2	0.896833333333333
SLAMF9	-0.3595
PPME1	-1.048625
PIK3CA	1.1325
TRAPPC1	0.681625
COLEC10	-2.208
SLC9A6	-0.203666666666667
PDDC1	-0.157583333333333
CCDC53	0.676
GK3P	-1.694
DAZL	-0.3925
BRI3	0.88725
SDK1	1.263
CYP2C18	1.57525
IFI44L	2.708
RPL3L	0.224
FUT9	-0.801166666666667
KIFC2	-1.2325
PMP2	0.41375
SLC4A9	-0.3465
PLAG1	-1.56
MYCBP2	1.98916666666667
OR4E2	0.0585
CCDC65	1.35825
C16orf82	0.447
ENTPD4	-0.547
BRP44L	0.97175
PMP22CD	0.45775
TMCO4	0.913833333333333
KCNN1	0.269333333333333
WDR35	-0.46525
CCDC80	4.023375
C3orf31	-1.0435
SLC7A9	-2.33625
TMEM190	-0.0497499999999999
DBC1	1.19
FADS3	2.1515
PDZD8	-0.152833333333333
GRM5	0.132125
AZGP1	3.1605
PEX3	0.563
MED1	-0.451142857142857
ATG4C	-0.344
HNRPH3	-0.67625
FAM109B	1.60825
C4orf17	0.724
CA10	-1.0645
OPRD1	-0.3715
CCL16	-1.47125
SACM1L	0.15725
CST6	4.3105
CD63	1.34525
LGI1	0.025
ZNF784	-0.1365
CRYBB1	0.3675
CX3CL1	1.5025
TOP2A	-4.797875
GYPB	-3.86266666666667
GADD45GIP1	-0.3335
FEN1	-3.171625
IGF1R	-0.6990625
WDR72	-3.78433333333333
PURG	-0.7655
DEFB126	0.121
PKD1L1	1.57775
CAV1	2.4194
GNPDA2	0.7535
DGAT2	4.410625
NLGN1	0.0145
STRBP	-1.2165
HPRT1	-1.9925
FANCI	-4.021375
PSMA7	-0.019125
DBF4B	-1.4365
TTF1	-0.58825
RAD54L	-4.02025
ELOF1	-0.039
PLAGL2	-0.962125
ZNF256	-0.2775
HMGCL	0.54825
MSI2	-1.3825
RPESP	0.902666666666667
C11orf60	0.43275
ABCD1	0.3515
ACAA1	1.0093
SPARCL1	5.40357142857143
IL6ST	1.4799
ZNF319	0.51275
TMEM109	0.3541
FAM90A1	-0.640666666666667
IL22RA1	-1.6175
ATP4B	0.1735
TEC	-0.4205
C7orf30	-0.55375
TXNDC2	0.1495
ABCB4	-0.47175
KIAA1191	0.423375
C9orf38	-0.2105
SFTPB	0.2155
CNTNAP2	-0.944916666666667
FRK	1.0985
TBX19	0.0785
CHD4	-0.6975
C6orf26	-3.18183333333333
MOSC2	2.4455
IKBKE	-0.8305
HIF1A	-1.321
LOC595101	-0.9565
RELA	-0.516333333333333
TMEM16B	1.3675
ABHD12B	-2.27425
TSEN34	-0.2175
KIF18A	-4.6455
TXNDC9	-0.1115
SPATA2L	0.097
SEMA4G	-1.8165
C21orf91	-0.38825
MATN1	0.7235
KCNIP4	0.779833333333333
TUSC1	1.793625
OR4C15	-0.39625
ARMCX6	0.434583333333333
WBSCR27	-0.550333333333333
OR52I2	0.742
KIAA1604	0.09925
DYNC1I1	0.80275
PPP4C	-0.32025
SLC47A2	-1.18833333333333
TREH	0.3575
CD48	1.42233333333333
ST14	0.143833333333333
PKN1	-0.376
SPON2	2.93825
XBP1	0.84825
SFRS12	-0.699
EFCAB6	1.898
SELT	0.21875
SLC39A2	0.9235
ERF	-0.8315
ARL3	0.221375
SURF6	-0.839
MLLT10	-0.569619047619047
FLJ11171	0.5375
TDGF1	-3.87866666666667
ERCC6	-0.113
EIF2AK4	0.15275
BAZ1A	-0.446833333333333
LRRN3	4.61833333333333
TMC3	0.601
EFTUD1	-0.4065
PTPRO	1.56116666666667
CLEC12A	1.749
ACBD4	0.556875
ZDHHC14	-0.063375
OTUD7B	0.56325
ACTB	0.5878125
MSRA	0.490125
LCE5A	-0.283
IFI35	0.41075
BSCL2	-0.172
ANKRD12	0.558916666666667
CFHR2	0.8165
RGAG1	1.21083333333333
HSFY1	-0.5735
SLC30A5	0.0956666666666667
IMPG1	0.2625
GPR109A	2.3215
ZNF185	0.52725
IYD	0.222
NPCDR1	-0.0015
SERPINA13	0.8935
HMGCLL1	0.23525
NEUROG1	0.229666666666667
UBQLN1	-0.570125
LIN37	0.403
SOCS2	0.070375
DSCR4	-0.904375
XKR6	-0.0475
GPR142	-0.148
KRTAP13-3	0.1575
CCDC15	-1.31683333333333
MOS	0.0525
CD1E	-2.5105
OFCC1	0.354333333333333
FAM83D	-5.447
SRFBP1	0.02375
C9orf96	-0.414
DHDH	-1.9235
CCDC90A	-0.0205
RABL3	1.3133
CD320	-1.367
ANGEL2	-0.0541666666666667
MRPL21	-0.2875
SMG6	0.9595
INSR	1.2006875
FLJ14816	-0.659
GLRB	0.6665
C9orf89	0.44975
CIZ1	-0.62325
URG4	-0.613833333333333
LRDD	-2.10616666666667
CBY1	1.167
NFX1	-0.2015
MTERFD2	0.416785714285714
C19orf23	-0.003
PGC	-3.19125
IER3IP1	0.2913
RASAL2	0.660333333333333
C1orf89	-0.73425
SYNJ1	-0.292
NFKBIE	-0.16975
FLJ40125	-0.474833333333333
TCEB2	-0.2521
NOG	-1.9715
POLR2J2	-0.629666666666667
HLA-B	2.4975
PCDHA1	0.6465
PPP2R2B	0.03925
ARHGEF17	1.4825
TCF7L2	1.85378571428571
CHD5	-0.8795
ZNF431	-0.9145
TBC1D25	0.5685
ZNF800	-0.49275
SCUBE2	2.46645454545455
MYCBP	-0.00333333333333333
GPX5	-0.0485
C6orf129	-0.933666666666667
QSER1	-0.7345
ULK2	2.45325
PIGO	-0.350666666666667
NRCAM	-1.6285
SLC35E3	-0.536
CSRP2	0.33925
HYPE	0.121
MAPK15	0.0893333333333333
MGC14327	-0.365
TIMM13	-0.154666666666667
ZNF462	0.58475
GBA3	0.00525
TEX13A	0.6285
MCM6	-2.25188888888889
MTRF1	-0.69275
ABCA7	-0.92675
EIF4A2	0.22575
ZC3H10	0.4718
RPGR	0.239
C20orf94	-0.4695
RP1L1	0.558
GPR125	-0.0985
USP22	-0.104642857142857
OR1L4	0.33575
MLZE	0.469
FLJ32065	0.1505
PTCD1	-0.581
CRTAC1	2.442
BXDC2	-1.743
C18orf1	1.1095
FAM107A	3.96307142857143
EFNA3	-1.08825
P18SRP	-0.0394
CAMKK2	1.13016666666667
KIAA0649	-0.70775
NES	0.535333333333333
HS6ST3	-0.375
PON2	0.04175
TCP11L2	-0.0915
CLEC4A	2.425
PRR12	0.1105
MLXIPL	0.7254
C2orf50	0.824
ZNF28	0.45725
ENC1	0.119
MAP2K1	0.435125
FKSG2	1.242
KIAA0430	0.9025
PTP4A1	-1.28438888888889
GPR156	0.6305
GTF3C6	-0.05025
UBR2	0.0585
LOC388272	-0.7965
MAK	0.094
ACOT4	2.71
STC2	-0.369583333333333
PIGW	-1.44375
SAE1	-0.980125
COL6A1	1.13068181818182
OAZ1	0.545
STMN4	0.187833333333333
EDG3	-0.0118333333333333
SGCE	1.13133333333333
IL11	-2.18316666666667
PRSS8	0.48125
YIPF5	0.689916666666667
WNT4	2.381625
CSN2	0.1595
TCF7	-2.4645
TDO2	-0.67275
SAMD9	0.290625
S100A7A	0.067
MMRN1	5.5835
GKAP1	0.79375
AKR1C3	3.3325
RNF19A	0.65725
GMDS	-1.3455
YKT6	-0.743625
SPARC	2.674
C12orf31	-0.6405
UBE2V2	-0.686333333333333
FBXL18	-0.418166666666667
KIAA0460	0.5905
ADAM22	0.446
SERPINC1	-4.275
KCTD21	0.48375
MYOHD1	-2.7405
ZNF37A	0.2445
GTF3C1	-0.6225
CTSZ	3.18275
PRNPIP	-0.33925
DRD1IP	-0.34025
NR1I2	-2.52516666666667
ZNF266	-0.1631
SPAG4L	-0.168
COX4NB	-0.31275
SAPS1	2.25766666666667
APOA1	-4.078625
TATDN1	-0.842166666666667
C10orf82	-0.59675
KPNB1	-1.8605
FOXO3	0.692833333333333
CRYBB2	0.0155
ZBTB5	-0.6935
SLC25A38	-0.65475
DCTN2	0.0621666666666667
IFT20	0.375
CTHRC1	1.17725
C1orf31	-1.009
UHRF1	-2.85886666666667
GPC6	1.6725
C10orf54	3.44125
MCF2L2	-0.132
WNT9B	-0.18625
OLA1	-0.743125
FAM120B	0.16525
TTLL10	1.429
CYorf15A	-5.06675
RELN	-1.3432
SCN2B	2.12258333333333
MFHAS1	-1.53675
NKX3-2	-2.72083333333333
RASGRF2	3.0835
SSBP1	-1.099
KPNA6	-0.294857142857143
LOC389118	0.2905
HS3ST4	-0.5489
SUPT7L	-0.10875
FLJ32658	-2.1975
IGFBPL1	-1.24025
KIAA1641	-1.9077
SHKBP1	-0.187833333333333
CSF1R	5.01175
NAGK	0.55575
MYL2	1.609
HIST1H4C	-1.75433333333333
TOMM7	0.747625
ADAMTSL3	4.0619
TNFSF14	-0.3555
PRRT2	-2.566
VTA1	-0.1775
AOAH	3.51016666666667
CRISPLD2	1.89121428571429
PNN	-1.4788
TA-NFKBH	-0.09825
ESPN	-1.64075
RBM43	-0.8345
KIAA1267	0.50675
DDX3X	0.690166666666667
KIAA1576	-2.986
PLXDC1	4.5035
FLJ25801	-4.303
HNRNPL	-0.09425
RUNDC3A	0.325
CASP12	1.6585
SH2D5	-1.76975
RPL26L1	-0.6965
OR51A7	0.5115
HDC	4.186
C2orf16	0.133
SYTL3	2.739125
GOLGA4	0.6360625
NOTCH1	0.432166666666667
ATPAF2	-0.0415
ECD	-0.05525
SSX5	-1.84883333333333
SNAP91	1.367
OCA2	-2.79325
PNPO	-0.136333333333333
DAPK1	0.277166666666667
PINX1	-0.932666666666667
SELENBP1	2.07375
NEK3	-0.00733333333333334
TMED4	-0.0635714285714286
SSTR4	-0.268
FOSL1	-2.6051
CD40LG	1.005
CES1	2.97291666666667
DCI	-0.639833333333333
B3GAT3	-0.703
STK17B	0.71025
CNTN6	1.54825
CYP3A4	-0.100166666666667
MBOAT2	-0.657142857142857
PISD	1.471125
USP1	-1.35
PYDC1	0.3875
CENPM	-3.29675
SAR1B	0.09075
TTC7B	0.66375
DP58	0.456
GPC1	0.52925
RBL1	-2.1925
TMEM137	-3.048
TOB1	0.51175
TCEAL1	1.2205
CENPF	-4.81336363636364
C6	4.55116666666667
PRSS1	-4.37925
PPIL6	0.734833333333333
C6orf124	-1.805
ODZ4	2.84516666666667
SNCB	-0.96875
NDUFB9	-0.00462499999999999
CNOT6L	0.362166666666667
S100A9	2.95316666666667
TRIM50	0.172
KCTD1	1.0471
WDR63	0.59
SPEF2	1.34025
RNGTT	-0.2985
CXorf22	-0.3395
KCNK16	-0.18475
CEP250	-2.024875
ATPBD1B	-0.3915
KCNJ2	4.408
MT1B	-0.0345
ZNF684	0.167
SLC4A1	-0.07475
PDHA1	0.0125
ZNF492	-0.845375
TKT	0.1525
BYSL	-1.3525
RNF38	0.31525
AHDC1	-0.827
KLHL2	1.255
CMTM8	0.96525
DMP1	0.2085
HERPUD2	0.14925
CRTAM	2.352
ZNF572	0.2195
TMEM16J	-0.9145
HSD17B2	-2.1125
UBE2G1	0.47225
AHSA2	-1.736
PELI2	0.754
TPX2	-4.745875
ATP9B	0.8455
DAZAP1	-0.540375
HMGCS2	2.39033333333333
C17orf38	0.42225
B9D1	-0.418
NKX2-5	-1.738
KIAA1276	-0.269
LILRB2	3.582
CSTF1	-0.959666666666667
BTN2A1	-0.367666666666667
C15orf48	1.8675
IGF2BP3	-4.60725
FAM113B	0.664166666666667
HRG	0.0715
ZNF131	-1.30275
USP47	1.1405
CCDC88B	-0.84275
HCN1	0.901
HTN1	-0.745333333333333
SYCP3	-0.171
C13orf23	-0.7324
PAPOLA	-0.612
AATK	0.1379
MSH3	-0.363333333333333
NDUFAB1	-0.5135
ITLN2	-0.8535
BAK1	-0.389833333333333
MRPL45	-0.565666666666667
MTNR1B	0.339166666666667
LOC645843	-0.1815
SPECC1L	0.747
PGCP	2.0105
SPN	-0.854625
GPR143	-0.593833333333333
ZNF576	-0.0526666666666667
TMEM39A	0.2187
ATP5D	0.261
MAGEB3	-3.875
RPS5	-1.04166666666667
ANP32E	-2.03671428571429
MTMR1	-0.22075
YEATS4	-1.214
SYNGAP1	0.9655
PCOLCE	0.608833333333333
