Hybridization REF	TCGA-BH-A0HA-11A-31R-A12P-07
FOXA2	-2.6041
SLCO2A1	2.855375
C3orf46	2.2825
PRDM16	0.744333333333333
TMEM98	1.8365
FRMD5	-1.5045
PDE6C	-0.176
C1orf216	-0.224833333333333
EP400	-0.353928571428571
PTK2	-0.459083333333333
RNF217	0.6695
NDUFA8	-0.4535
ZFAT1	0.4695
LAMP3	-0.326666666666667
GLTSCR2	1.85625
NPW	-1.522
LLGL2	-0.3998
PPM1K	-0.494666666666667
C20orf177	-1.37
KIR2DL4	0.3616
NFKB2	0.32975
C21orf122	0.1715
HESX1	-1.05475
GPR114	0.8395
SLC25A35	-0.777833333333333
GNAT1	0.98975
ORAI3	0.432
FAM76B	-0.618875
TMEM99	0.4062
TRIM29	2.9396
CDS1	1.807
RHEB	-0.2884
C4orf27	-0.232166666666667
RAB3A	-0.771
OTUD6B	-0.65575
GPD1	2.466375
CDH15	-1.7055
NPM1	-1.30592857142857
TMEM117	-0.0315
PRPS2	-0.703916666666667
GCK	0.881
ADRA2A	5.03516666666667
TSPYL4	0.780666666666667
TASP1	0.162
WDR19	0.25275
C10orf38	-0.34925
PDE4C	-0.698333333333333
FYB	-0.963454545454545
C1orf55	-0.593833333333333
PPFIA3	-0.61125
RAD18	-0.813
C12orf44	0.638333333333333
CRYBA4	-0.904
HVCN1	0.82825
TAF10	-0.131666666666667
C16orf48	-0.155333333333333
DEPDC5	0.6545
LTBP1	-1.6905
MAPRE1	-0.541375
FGF8	-0.5685
C3orf52	1.049375
SENP7	-0.0573333333333333
LRRK2	0.73825
RUNDC2A	-0.202833333333333
KIAA0355	1.18383333333333
CPEB1	-1.44775
PPEF2	-0.529
ABI2	-0.4815
KIAA0317	-0.10875
ATF1	-0.608666666666667
DYNC1H1	0.408875
DIP	-0.22025
TMEM33	-0.177222222222222
POLDIP3	0.925
C7orf24	-0.5135
GPR171	2.22
CDC6	-4.8045
PLD1	0.1333
ITFG2	-0.2694
NDUFC1	0.0555
AKNA	-1.00625
NBR1	0.6975
PKHD1	0.897285714285714
HPS4	-0.4589
MAFA	0.942
ULBP3	0.2475
DIRC1	2.262
IMMT	-0.85925
C22orf13	-0.104333333333333
CEL	-0.179
MARK3	-0.376
ADAMTS2	0.893666666666667
ARPC3	-0.410833333333333
TMEM10	0.659857142857143
NPHS1	-0.327
BRD8	-0.235833333333333
WDR12	-1.82875
IDI2	0.5945
HOXD13	-1.5195
OR8G2	-0.8435
SLAIN1	-0.18075
GABRQ	-0.38875
NR2C2	-1.75125
NKTR	-0.9866
TLE2	2.2035
KIAA0892	-0.711666666666667
AURKA	-4.23745454545455
GPRC5C	1.075
TBC1D9B	0.471
PNPLA6	0.420666666666667
AP3B1	-0.032
NAG	0.40525
C11orf68	0.1865
AKR7A3	2.2635
AHCYL1	0.0695
COP1	0.804166666666667
RPP14	0.152666666666667
PCDHB18	0.462
CDH24	1.92525
KRT17	3.2581
LACTB2	-0.912
DDX24	0.4905
PHACTR1	-2.97783333333333
SLC35E2	0.1055
LOXL1	-1.9085
IQSEC2	0.48325
RGSL1	-0.3525
PCDHGC5	0.528
MEGF10	0.846
PRRX1	0.504166666666667
ASTE1	0.593333333333333
C6orf159	-0.60975
MYOD1	1.42775
GAA	0.30875
ZNF747	0.81225
KLRC1	-1.203625
IL1RL2	0.624
GDF9	0.427
GPR119	-0.188
TRAF2	-0.332833333333333
HCK	2.73633333333333
BMP6	-0.99675
IL8RA	0.4095
FLJ35848	-2.029
EFHA1	0.35875
CDSN	-1.17116666666667
C14orf54	-0.4565
LSM3	-0.768
ZFP41	0.4315
C9orf126	-2.14733333333333
VIT	1.793
SPCS3	-1.41275
DEF8	-1.2647
CHAF1A	-2.3115
C1orf165	0.338
ZFPM2	0.5295
FTH1	0.8275
SLC35F1	-0.38775
YWHAH	0.2115
C17orf66	-0.2425
ADRB1	-0.220666666666667
FOXL1	0.599
RG9MTD3	-0.160666666666667
UMPS	0.24325
MGC13008	0.042
KIAA1161	-1.242
CCDC77	-2.144
C12orf65	-0.6728
COG4	-0.261166666666667
RCP9	-0.430333333333333
RP4-692D3.1	2.9865
CDC2L5	-0.23075
MGC7036	1.2455
DNAJC11	-0.25775
GDF2	-0.204833333333333
TIMM17A	-1.00075
HNRNPA0	-0.1899
OR2H1	0.503666666666667
PCBP1	0.187875
COL23A1	0.11225
LRRC2	0.937071428571429
NSD1	-0.161071428571429
FLJ37078	-0.86675
WDR91	0.162833333333333
TMEM179	-0.1695
DSCR10	0.942
CNDP2	0.8134
FYN	-0.5695
BEX2	1.30266666666667
KCND3	0.4355
YPEL5	1.949125
LRRC42	-0.643
C17orf45	0.036375
ZNF649	0.7572
LOC150763	1.9815
COL5A2	-1.2745
CNGA2	0.2765
ELA2B	-0.460833333333333
RAB9B	0.11575
FAM100A	-0.47625
NAIP	-0.291785714285714
MYOZ2	2.27825
SPATA12	-0.7245
XRCC4	-0.98225
CYB561	1.0646
CHST10	0.605
BAI1	-0.303666666666667
BRSK1	-0.2405
C17orf89	-0.9105
PDE6H	-2.75
FLJ20309	0.441
MAP7	0.5145
SCN4B	3.22
SPAG9	-0.8934375
SERTAD1	0.931666666666667
FLJ21963	-0.81725
ANTXR1	0.6511
TMPRSS13	2.20283333333333
ETV7	1.912
DGAT1	0.536666666666667
NKIRAS1	0.6725
TAC3	-4.036
CORO1C	-0.486833333333333
RAD54B	-2.0815
HRASLS3	2.72233333333333
C21orf42	-0.08575
BARD1	-0.2665
ZNF177	0.425166666666667
MIP	-0.002
ZNF442	-0.315
F2	-3.8209
GRIA1	0.28575
GALNTL2	2.15483333333333
WNT5A	-1.0409
LENG9	0.0495
hCG_25371	-1.9285
FOXR1	0.589
TRA@	0.7248
PWWP2	0.719
C1QTNF7	3.0465
SLC7A4	1.37125
C4orf7	3.737
C17orf80	-0.251
KLK4	0.327
IL31	-0.34
TMEM176A	4.022
CTNNB1	0.9503125
BHLHB2	1.10325
TMEM185B	0.769833333333333
ARD1B	-0.33425
C1orf93	0.0615
BRUNOL4	-0.206333333333333
LOC541469	-0.140666666666667
UPK2	-0.13875
GAS8	0.6995
PATE	-0.0375
IMPACT	0.30375
WNK4	-0.00166666666666667
HNRPLL	-0.859
GAD2	-0.208
ITGA6	1.00275
BMP15	-0.3728
CYP2A7	0.477625
RIC8A	0.63075
CCND1	-0.7495
USP35	-0.518
DSCR2	-1.4475
CCL4	4.75333333333333
ZCCHC10	-0.247
NOL11	-0.612
TRPM2	0.708833333333333
PSMD2	-0.969272727272727
CHTF18	-2.516
USP18	-0.81125
RRAS	0.489875
LAMC3	0.7365
TOX	-2.16133333333333
PCDH15	-1.437
GABRG3	-1.55725
NUDCD2	-0.486875
SGCZ	2.654
KCTD17	0.025
SPSB2	-0.6985
TPPP3	3.95883333333333
CILP2	0.178166666666667
CALB2	2.25525
CEBPZ	-0.559666666666667
ZNF479	-0.0715
FMOD	5.36433333333333
C21orf66	-1.47757142857143
CLN6	-0.645666666666667
ANAPC1	-1.301625
SH2D3C	2.61175
PTPN14	0.3376
TRIM42	0.74225
APTX	0.06575
SNRPG	-1.29133333333333
BMS1	-0.0785
MAGEA3	-4.846
NFATC3	-0.09225
LRRC45	-0.0455
ARS2	-0.128071428571429
LRIG1	2.14766666666667
EPSTI1	-0.7305
PRSS27	0.1085
ERC2	-0.0965
PRKACB	0.0237142857142857
PRDM13	-5.594
HCG27	-1.37775
KLK12	-2.1615
HSD17B7	-0.3785
ZNF354A	-0.10725
PCDH11X	-0.434
DMGDH	0.66525
PCBD2	-1.36583333333333
TMC6	-1.23175
RIMS1	-0.098
SF3B2	-0.175666666666667
RCN1	-0.468666666666667
CPB1	4.1935
BCAR3	0.24275
FCRLB	0.27525
PAK1IP1	-0.31125
OR10H1	-0.0865
KIF9	0.8275
PITPNM2	-1.07625
L3MBTL4	1.3105
TGFB1	-1.3351
ZXDC	0.332
SLC6A16	0.19725
SRrp35	-0.0615
LRRC8E	1.9525
PPIAL4	-0.203333333333333
EOMES	0.610833333333333
PAX2	-0.0435
SCARF2	0.779125
PSEN2	0.598583333333333
PCDHB13	0.61625
C10orf28	0.379
DHRS7B	1.05478571428571
C1orf131	-0.894
ASB1	-0.3493
ZNF223	0.1075
LCMT2	0.2915
MEP1A	-1.1995
TMEM53	0.591
RSPH3	0.64325
C10orf33	-0.3725
LOC644285	-0.28825
PTPN9	0.700833333333333
ABCA12	0.437
CCDC37	-1.73
RUNDC1	1.8118
YES1	-0.1155
FAM120AOS	0.22625
OR5M3	0.2965
PPP1R3F	0.543916666666667
IL13	-0.0137
MDFI	-0.35
PRNT	-0.333333333333333
ZDBF2	-0.05
OR10C1	0.567666666666667
CLIC1	-0.215166666666667
LILRA5	0.602
CSAG1	-4.317
TREML2	-0.753833333333333
FAM125A	0.163666666666667
ZNF74	-0.64425
FAM104A	-0.64725
LRRC39	-1.4885
SAMD5	3.43125
HYAL2	1.315
HIST2H2AC	-0.93175
IGFBP5	0.729
NRTN	0.777666666666667
KIAA0556	0.3193
FAM29A	-2.16611111111111
JMJD2A	-1.631
EPHB1	3.5745
POLD4	-0.28175
ANAPC10	-0.05775
LRRC36	-0.3375
MEGF6	0.43825
LPHN3	1.42916666666667
BMP10	-0.235666666666667
C21orf55	-0.129
CREM	-0.2210625
PTGER4	1.09033333333333
METAP1	-0.19025
KCNQ1	1.5495
NR2F2	0.218625
SSFA2	-0.65425
CTTNBP2	-0.35525
BCL2A1	-1.357375
ZBTB24	-0.14525
SLCO6A1	-1.673
PRDM1	0.5159
OR7D2	-0.905666666666667
CCDC47	-0.226
LOC646982	0.021
SLC26A6	-0.764666666666667
BIN1	0.3323
SRRM1	-0.934071428571429
PCSK1N	-0.6215
ALS2	-0.4595
ECT2	-2.66321052631579
CACNA2D2	0.263375
DOCK6	0.28675
C10orf119	-0.369
FATE1	0.167
DUSP23	1.81575
TRIP6	0.483357142857143
NUP35	-0.06775
CDH3	2.6895
KLHDC8A	1.204
C9orf116	-0.834125
EI24	0.244
CENTD1	0.749
RWDD2B	-0.00383333333333333
DOCK1	0.9165
NPAS2	0.115125
NR3C2	3.98283333333333
FAM63A	0.286166666666667
INPP5F	-0.560666666666667
FAM111A	-0.526
MYBL1	-2.94666666666667
IQGAP3	-2.75183333333333
CRADD	0.208666666666667
DUSP12	-1.197
PDZK1IP1	3.85975
VASH2	-1.90275
CTR9	0.548
VIL1	-4.076
OR8U1	0.142833333333333
CCDC107	0.7405
PTTG1IP	-0.272375
OR4X2	0.10975
COL9A1	-1.29
PSMD9	-0.01925
ZFP62	0.33875
TIP39	-0.3015
PARP15	-0.264
TTC19	0.744375
C1orf114	-1.55583333333333
GFPT1	-0.6205
SLC27A6	2.56675
MRPS10	-1.1092
CALML5	2.15633333333333
TRPM7	-1.0005
CGNL1	2.116375
CECR1	0.622
SERPINB8	-0.312166666666667
TMEM102	0.772625
PDIA2	-3.4345
NUCKS1	-0.820833333333333
HOTAIR	-1.5905
EBI3	-0.1085
NXN	1.44675
ZMYND19	-0.476
FOXJ3	0.2975
EIF5B	-0.2052
EIF2B4	0.504
LEO1	-0.447
ZIC5	-1.87408333333333
IL20	0.365666666666667
KIAA0415	0.439666666666667
FLJ37357	0.235
TSPAN12	1.444125
ACTR3B	0.1165
TFAM	-0.551666666666667
IL17RD	1.06925
PARP12	0.71475
KLHDC7A	0.38
KCTD4	1.57916666666667
GTF2H1	-0.26175
FLCN	-1.129
BIRC4	-0.30525
LOC790955	-0.59475
VKORC1L1	-0.717
CYP4F22	2.58416666666667
TAS2R5	0.5465
ZNF582	1.713
HS3ST3B1	-0.813
CTNS	-0.09475
STK36	0.122166666666667
MMD2	0.26725
RP5-1103G7.6	0.656
FLJ23356	-0.1825
CRH	-0.980333333333333
C1orf182	-1.55633333333333
ACP5	1.7815
AMFR	0.9236
CA4	3.054
PLCB4	-0.24925
MPHOSPH10	-0.57525
UNQ473	2.5475
G3BP2	-0.2965
SR140	-0.634166666666667
HOXA2	1.6545
PYGB	0.639375
BAT1	-0.113833333333333
DKK3	2.24216666666667
DDX31	-0.233125
TULP1	0.036875
NHLRC2	0.02575
TNRC4	-1.23233333333333
ZNF430	-0.097
TNRC6A	-0.30275
PLA2G1B	0.763833333333333
RCHY1	1.42166666666667
GTF2A2	-0.146333333333333
MGC4294	-1.5895
ZNF691	0.22275
TACC3	-3.514
DNAJC5G	0.1485
LOC4951	0.88125
MS4A4A	-2.1075
LOC152485	1.533
PPP1R2P1	-0.633
PPP2R5B	0.512
RPGRIP1L	-0.89
SPOP	0.2396
PTPRF	1.62716666666667
MGC42090	-0.4195
SUSD3	0.6755
THOC4	-1.372875
MAML1	0.383
FXR2	0.124833333333333
TYK2	0.325875
MUC6	1.48566666666667
DNAJB7	-0.125
PIP4K2A	-0.894285714285714
MEX3A	-1.95283333333333
RRP1	-0.018875
TFAP4	-1.04675
CXorf41	-0.50975
MTMR4	-0.234166666666667
CTLA4	-0.712
SNX9	0.487875
CIB3	-0.0821666666666667
NECAP1	0.756
PLA2G2D	-0.287
GLMN	-1.73183333333333
DCLRE1A	-0.97925
PDX1	1.1885
SAMD11	-1.30275
MRPL55	-0.1929
TLR7	1.91975
TBC1D21	-0.586
SMAD1	1.3586
ACTRT2	-0.043
RIOK2	-0.832
PDLIM4	1.519
SLC22A15	-0.395666666666667
ABHD13	1.3023
STX18	0.6311
CCPG1	0.191285714285714
DCBLD1	-1.32766666666667
SLC2A6	-1.64
NOLA3	-0.55525
TRDMT1	-0.6715
IL17F	0.1805
ATP1A4	1.2595
OR52W1	0.1345
CFL1	-1.29
IL4	-1.16075
RBP2	0.763
CPSF6	-0.0755
TTC8	0.204166666666667
MUCL1	6.8875
EYA3	-1.335
KRT38	0.65575
GNE	-0.88675
ZNF501	0.85825
SLC35A2	-0.066125
CEP110	-1.1577
MYF6	-0.02625
MGST2	0.453166666666667
TRPV4	1.33383333333333
NEK8	0.194166666666667
NOX5	-1.463
NCKAP1L	-1.17466666666667
EMP3	-1.78366666666667
BPY2C	-0.2455
C1orf38	-0.127125
ELOVL2	-1.508875
CBX7	2.40458333333333
OSBPL1A	0.821
ZNF589	-0.5645
ESCO1	-0.888166666666667
TRA2A	0.359583333333333
C3orf26	-1.63025
PHF2	0.848
PID1	1.55683333333333
RFC1	-1.03975
MTAP	-0.40325
ADORA3	2.82383333333333
LOC389458	-1.35425
TRNT1	-0.64825
CRIPAK	-0.53125
RAI2	3.30033333333333
ANKRD44	-1.94075
GZMB	2.76125
NFE2L1	0.12825
STIP1	0.0461666666666667
RASL11B	-0.6745
NT5DC2	-1.81966666666667
LRP2	2.597125
MTDH	-0.402733333333333
ARSG	0.41425
HSP90AB1	0.0696666666666667
CT45-6	-5.175
ZNF483	0.72575
LMBR1L	-0.11525
S100A2	-0.4471
C2	-1.50577777777778
C2orf27	0.42875
EIF4EBP1	-1.73725
GCKR	-2.9905
PPP1R9B	-0.688875
FER	-0.82075
SNRK	1.14566666666667
OR5M10	0.4495
UTP6	-0.71625
CAPZA3	1.29725
FBP1	1.58366666666667
TERT	-1.3625
CCL1	-1.438
FUCA1	0.53225
ALS2CR8	0.239666666666667
KCMF1	-0.122583333333333
SRCRB4D	-2.194
OXCT2	0.487833333333333
IL17RA	0.880166666666667
MPP5	-0.188
SPA17	-0.01175
FLJ10986	0.9595
GALNT14	-0.39475
CXorf27	-0.97025
NPLOC4	0.40275
RAB34	0.112
KRTAP3-3	1.044
ARSD	0.591333333333333
CPLX2	-1.6409
PJA1	1.011
WHDC1L1	-0.382333333333333
RB1	-0.7245
MTMR15	0.549
PHLDA2	-1.294
GUCY2F	-0.8755
MPV17	0.519
SLC35D1	-1.293
LYSMD3	-0.1177
COL16A1	1.50625
ERLIN1	-0.438166666666667
JMJD4	0.035
HIST1H2BK	-1.6795
TP53I11	1.86816666666667
ST3GAL4	-1.5557
PF4V1	1.9985
ALG8	-0.966
REG1A	-0.247
MINA	0.14875
CYB5R3	0.615666666666667
HHLA1	-1.15025
MYST4	0.5113
VASN	-0.69
UCHL5IP	-1.056
TFAP2A	0.8553125
MGC9913	2.364
C9orf97	0.367
LOC90379	-0.457
PHF15	0.341142857142857
ZNF169	-0.039
KRT7	3.8163
GLIPR1L2	2.954
LOC116236	-1.0085
IQCF3	0.2115
RDH14	0.800833333333333
HNRPK	0.240714285714286
RABEPK	-1.0685
ISX	-2.795
CBARA1	0.33175
RAD51AP1	-3.65725
MLL5	0.363125
CXorf48	-5.181
SGCD	-2.0045
PHTF1	-1.9085
CA3	5.99225
CMTM5	2.319
STX10	-0.027
JMJD2D	-0.95625
P4HA1	-1.74533333333333
GAB3	-0.725833333333333
DHRS4	0.811
COL4A1	0.8558125
C20orf20	-1.631375
OSBPL2	0.782125
PTTG2	-3.56
KIAA1688	0.65275
STS	-1.7075
SHROOM4	0.180333333333333
KBTBD5	0.2815
ALDH1A3	3.6111
BTNL2	0.269833333333333
TGIF1	0.0465
ZFAND5	1.621375
ICA1	0.84625
NAV3	-0.344
FLJ12331	-0.1975
EPS8L2	0.473
MNT	0.199666666666667
ENTPD1	1.50741666666667
OR51E2	1.49475
STK11	0.47625
MX1	2.201
TTTY9A	1.11125
CX62	-0.832
LOXL4	1.59025
EXOSC4	-0.33575
PURB	0.286857142857143
SETD1A	0.405666666666667
RELB	0.67625
LAMB2	1.91016666666667
HNF1B	-0.2385
PNLIPRP3	2.583
C14orf139	0.443
UMOD	1.913
GRIN3B	-0.8595
GPR25	0.4455
ZNF512B	-0.4995
ATP6V0A1	0.239125
SRA1	0.038
ZNF615	0.9385
ZNF768	0.945
ZNF469	1.59275
DYNC2LI1	0.586833333333333
DNAH3	-0.616
LOC387911	3.59625
LOC554234	0.89625
ARRDC5	1.5455
TMEM59L	-1.47166666666667
MARCH4	-2.65366666666667
CNOT8	0.0195
KIRREL3	-1.9985
ADAM17	1.018625
MYOG	0.37125
CPNE1	-0.181833333333333
AK5	5.218125
LOC204010	0.117
NDRG4	0.829
LOC130074	0.70975
PIAS4	0.56
NCOA2	0.74375
TEGT	0.6278
USP5	-0.49725
ANKRD21	-2.207
KIAA0692	0.0471666666666667
HAPLN3	2.00475
LZIC	-1.229
NRXN3	1.8905
CDKN2C	-1.4015
KIAA0226	0.0325
CYB5D1	-0.1225
WDR68	-0.932875
ABCB6	-0.5266
MRPS25	-1.2025
ZMAT2	0.215333333333333
KRT25	0.9175
RPL11	0.80975
GRAP	0.699166666666667
LOC198437	-1.68
RORC	1.273125
RAP2C	-0.404857142857143
MXD1	-0.8146875
AZI2	-0.165666666666667
NUAK2	-2.23375
AHSG	-6.287875
MANSC1	2.2585
IMP3	0.186833333333333
C2orf3	-0.68725
VSTM3	1.2055
PCTP	0.0295
SIRT1	0.39625
MANBA	0.58675
CD164	0.987
GFRA1	-1.4381
PRM2	0.2465
ZKSCAN3	-0.3195
PLEKHG1	2.62575
TPRKB	-0.6225
UBFD1	-1.08716666666667
CDKL5	1.3505
HIST1H2BD	-0.417416666666667
INPP4A	-1.38066666666667
BMX	1.967625
PTPRU	0.309
LOC554202	0.465166666666667
HOXC8	-0.85325
IL12B	-0.843
ADPGK	-0.22075
ZNF418	0.9005
SIAE	1.729
CWC15	0.13075
RP13-401N8.2	0.1225
KLHL11	-0.6335
DEDD2	0.878
PSMB3	-0.993
DDX25	-1.677
ZBTB3	-0.061
GFRAL	0.526
RPS25	0.106333333333333
FAM57B	-1.57933333333333
TESK2	0.373666666666667
DNM1L	-1.31675
ZNF207	-0.438333333333333
CLEC11A	0.688875
TOLLIP	1.137875
TMEM61	1.88433333333333
DLK1	-4.5016
PLVAP	3.0765
NOD2	0.286833333333333
SCMH1	1.126
FLJ40235	-0.24675
HTR2A	2.57383333333333
ARMC5	0.509
FUT7	-0.249
PRELP	2.7078
ALKBH6	0.041
GYG1	0.732333333333333
POLR3GL	0.36125
COL8A2	3.87116666666667
OR10A5	0.1825
C1orf187	-1.70025
TXLNB	0.916166666666667
C16orf68	-0.431416666666667
R3HDM1	-2.173
C16orf75	-5.2505
BAALC	-0.051875
TNP1	-0.4725
GAPDH	-1.49433333333333
COX7C	-0.1145
ERRFI1	0.933083333333333
PGAM2	0.814333333333333
FAM108B1	-0.38475
APC	0.124
TLR2	3.209
SUCNR1	0.609625
ZNF233	0.478
WFDC1	-1.9965
PSG11	0.1825
SLC39A1	1.34375
PSAPL1	0.752
CDC42EP1	0.661625
MECR	-0.18
KIAA0101	-4.5207
MACROD2	0.7969
MMP19	0.938583333333333
LOC202459	-0.683166666666667
VNN2	0.75175
ACCN3	-1.463
TIMD4	0.5055
RNASE8	0.1735
CCDC7	0.0905
SULT2B1	1.996
ME1	0.72475
MGRN1	-0.220375
MRPL30	-1.519125
IVL	-0.356375
CALM1	0.8842
PLEKHA6	2.0704
B4GALNT2	-0.085
PGDS	4.25125
C8orf33	-0.154916666666667
TMEM56	-2.17
CKM	-1.72383333333333
ESR2	-0.00233333333333331
ACOT8	-0.53925
AGTR2	-1.02766666666667
LOC155006	1.992
BC37295_3	0.361
EPM2AIP1	0.267333333333333
PZP	1.35575
RPS9	1.3525
C18orf51	-0.99725
SIVA1	0.0751
HEATR2	-0.913
CD3E	-0.41575
C20orf142	-1.2955
PGLYRP3	-0.6755
CCDC139	-0.161
GPS2	-0.0103333333333333
NOL14	-0.69525
LRTM2	-0.24925
TRIM36	0.268125
TP53RK	-0.2325
FBXL13	-0.2075
RUFY2	-0.104714285714286
C11orf70	1.08016666666667
HSPB9	0.407666666666667
GJA5	2.56025
HGF	-1.88333333333333
EPHB4	0.80125
SOX18	1.49775
IFRG15	-0.4985
SERPINA10	-3.165
WDR23	-0.459
REEP2	-0.937333333333333
CDK3	0.38475
HSPA12A	0.76725
ARL8B	0.0717
SATB1	0.192
PPM1D	-1.361
VPS45	-0.183
TP53BP2	-0.004375
GJE1	3.22775
CACNA1G	0.129125
VGLL4	0.773125
GNPTG	0.69225
ROS1	-2.85266666666667
C21orf128	-0.512333333333333
BMP8B	0.77925
SLC5A4	0.0965
SLC6A3	1.1305
C16orf53	-0.09225
TMEM81	-0.8235
APC2	-0.5253
SYAP1	-0.4205
C6orf54	-1.17233333333333
ZBED5	-0.1736
PVR	-0.0635
LTA4H	-0.403
CCDC24	1.1552
MAGEA4	-3.96383333333333
IFIT3	0.504166666666667
MYADM	1.631125
C21orf82	0.067
PDE3B	-1.86725
TMPRSS11A	0.331
PGK1	-2.09482352941176
CCL13	3.81033333333333
DERL3	-0.294666666666667
MLXIP	-0.03175
PLOD1	-1.137625
MTFR1	-1.0319
NPDC1	0.201833333333333
GPAA1	0.770333333333333
LTV1	-0.0595
RYR3	1.26575
C7orf46	0.97075
VAMP2	1.0545
RNF135	1.3288
SUPV3L1	-0.98625
FIBP	-0.06975
ADAMTS18	1.28666666666667
RNF25	0.680666666666667
SOS1	0.04125
PLAU	-0.367625
MATK	-2.1485
EHF	6.549
CTNND2	-0.349875
PTEN	0.683785714285714
ZNF189	1.259125
SLC28A3	3.521
GUCY1A3	3.9925
SETD2	-0.1185
ROGDI	1.2325
TICAM1	0.679
RASSF3	0.624
PACSIN2	1.132
SERPINB5	2.30583333333333
PRKCDBP	0.1705
TFDP3	-0.669
LGR6	4.808375
RFX5	-1.29033333333333
OR52J3	0.555
PTPN18	0.784875
ZBTB34	0.1915
KCNF1	0.096
SYNE2	0.469928571428571
SLC22A4	-0.041
NETO2	-1.129375
VCPIP1	-1.1655
LDHD	0.68825
ESX1	-3.6985
SQRDL	1.6085
GALK1	-0.6165
SERPINA6	-3.08983333333333
HD	0.164375
ASCL3	-0.6165
FBXL6	-0.239
FABP7	1.60875
MAGEC3	-0.601
KLC4	-0.243
CD1D	-2.02075
PRAM1	0.84525
EIF3B	-0.2495
DSCR8	-6.54
FLVCR1	-2.63975
KIAA0141	-0.093125
PROM2	3.45916666666667
ALOX5	2.2413
GPR162	0.872875
LYRM2	0.2905
RNASE6	-1.282
HES5	0.4365
GJA1	1.07875
MRPS14	-0.43325
HMHB1	0.35775
TAF7	1.196875
BTNL9	2.245
SFXN2	-0.744625
VEPH1	-1.912
GK2	-0.355666666666667
AMBP	-4.458875
KIAA0953	-0.2635
XAGE5	-0.332166666666667
CCBP2	0.17
TGM2	-0.257166666666667
ZNF202	-0.141
ACTL6A	-0.584166666666667
SLC23A2	-0.6505
ARHGEF7	-0.0285833333333333
LOC728635	0.703
CRYM	-0.356166666666667
PKD2	0.59475
MANBAL	0.682
LIN54	-1.9685
ACTL7B	-0.248
OR4D9	1.2465
KIAA1683	0.788125
ZNF704	0.0128333333333333
TCP10	0.071
MAGEB18	0.198
DEFA4	0.336666666666667
ZNF197	-0.83425
PTOV1	0.732333333333333
RNF208	0.3595
CMIP	-0.181166666666667
TRDN	0.4695
UCHL1	-2.999375
APOL6	0.0760999999999999
PLK1	-3.32566666666667
NPHP1	1.56833333333333
NDUFA11	0.01525
DAB1	0.623
RTN4R	-0.55725
PUSL1	-1.0905
SYT2	0.2285
ANXA13	2.005
RFTN1	-1.2715
ATP8B2	-0.766333333333333
VN1R2	-0.3205
OR52E4	0.286
NPPB	-3.32483333333333
ZNF148	0.12375
ZNF141	0.43375
IKZF1	-2.52925
PSMC2	-0.8185
GGA3	-0.556166666666667
LPGAT1	-0.703166666666667
SEC16B	0.410166666666667
C5orf38	0.871166666666667
THOC2	-0.9652
SLC16A12	2.554
ALK	0.477625
DACT3	0.7085
CACHD1	0.6495
GAN	-0.26525
EXOC6B	0.4555
HIST1H2AE	0.37075
VAMP1	-1.5865
SRI	1.13725
AKAP14	-0.009
HLA-E	1.7918
SLC25A32	-0.210333333333333
FLT3LG	0.1665
ATP1B1	1.86875
WDR1	0.5825625
SWAP70	1.045
TRIM31	-0.82625
ARNT	0.5935
ZNF596	0.3111
CDKN1B	0.108666666666667
FOXC1	0.2523125
SEMA3A	-2.8425
LSM14A	0.23075
STEAP3	0.05975
ABCA1	0.716666666666667
PLSCR2	0.281833333333333
EDC3	-0.401416666666667
THBS3	0.86575
C15orf43	1.60483333333333
GMCL1	-0.889333333333333
C9orf71	0.66525
MGAT5	-0.941
LOC402164	1.0405
TSPAN8	-0.312833333333333
DYNLT1	0.529375
IGSF1	-2.7805
TMEM143	-0.0115
FLJ25006	-3.09575
ATP13A3	-0.481166666666667
C3AR1	1.58425
CADM2	1.70716666666667
EFNA4	0.614
HAO1	-0.28325
TWF1	-0.263833333333333
MRPS17	-1.41075
MYH9	1.71583333333333
C9orf9	0.517166666666667
C17orf79	-0.289833333333333
FSCN3	0.28975
BDKRB2	1.25233333333333
PCGF6	-1.16133333333333
RAP1GAP	1.25575
TAS2R41	0.11
DCLK1	-0.400555555555556
DEFT1P	0.475166666666667
TAF2	-0.925416666666667
COPZ1	0.0165
KATNA1	-0.386
STIM1	1.1995
TBX2	-2.48533333333333
RPS4X	1.25607692307692
MARCH8	0.562
DHX33	-1.11766666666667
TMEM161B	-0.563666666666667
SYPL2	0.7445
ADCY5	1.63325
SRPK3	0.309
CXorf9	0.02625
REC8	-0.411125
CLP1	-0.2545
MGC52498	0.301
DUOX2	0.55675
C6orf150	-1.6715
TSC22D3	3.73575
CASP8	-1.4903
PRKD3	-1.9939375
CFH	2.61425
TRO	-0.4665
NRIP1	0.1285
ZNF707	-0.260833333333333
TBC1D22B	-0.233
HYI	1.511
COX7B2	-0.20975
GPR52	0.37825
CASC3	0.341214285714286
METRN	-0.99025
KRT3	0.8665
ARF1	0.432642857142857
C1orf111	0.24775
MOG	-0.5635
C6orf50	0.419
MGC12966	-0.6375
ATP7A	2.05633333333333
NOTUM	-3.19683333333333
LOC342897	0.1815
ITSN2	0.213666666666667
GIP	0.5395
LOC89944	0.2725
UBXD8	-0.708
GYPE	-2.79466666666667
JAG1	0.538666666666667
