Hybridization REF	TCGA-BH-A18L-01A-32R-A12D-07
HIST1H4C	-0.857
TOMM7	0.39625
ADAMTSL3	2.1172
TNFSF14	-0.9095
PRRT2	-0.085
VTA1	-0.44125
AOAH	2.82933333333333
CRISPLD2	0.590571428571429
PNN	-1.0906
TA-NFKBH	0.064
ESPN	-0.205
RBM43	0.33
KIAA1267	1.369125
DDX3X	0.393277777777778
KIAA1576	-4.22425
PLXDC1	3.95133333333333
FLJ25801	-4.51425
HNRNPL	-0.23625
RUNDC3A	3.34833333333333
CASP12	2.1425
SH2D5	-1.346875
RPL26L1	0.6115
OR51A7	-0.12625
HDC	1.6525
C2orf16	0.0593333333333333
SYTL3	0.91525
GOLGA4	0.2430625
NOTCH1	-1.377
ATPAF2	0.138
ECD	0.32875
SSX5	-0.5625
SNAP91	0.539
OCA2	-6.4635
PNPO	1.2505
DAPK1	-1.14233333333333
PINX1	-0.834666666666667
SELENBP1	2.287375
NEK3	-0.160916666666667
TMED4	0.4785
SSTR4	0.2345
FOSL1	-2.6183
CD40LG	0.6165
CES1	-1.79525
DCI	0.895333333333333
B3GAT3	-0.0613333333333333
STK17B	-0.184
CNTN6	-0.21275
CYP3A4	-1.91083333333333
MBOAT2	0.688142857142857
PISD	0.808875
USP1	-0.306
PYDC1	1.05966666666667
CENPM	-0.68675
SAR1B	1.48125
TTC7B	-1.201
DP58	-0.119
GPC1	-1.5
RBL1	-1.2665
TMEM137	-1.66983333333333
TOB1	1.67533333333333
TCEAL1	1.632
CENPF	-0.358363636363636
C6	3.5255
PRSS1	-3.59075
PPIL6	0.0573333333333334
C6orf124	0.022
ODZ4	-0.805
SNCB	-0.2805
NDUFB9	2.26625
CNOT6L	1.25533333333333
S100A9	0.3975
TRIM50	0.6505
KCTD1	1.1009
WDR63	-0.1985
SPEF2	2.556875
RNGTT	-0.246333333333333
CXorf22	-2.094
KCNK16	0.57225
CEP250	-0.33075
ATPBD1B	0.26325
KCNJ2	3.127
MT1B	-0.572
ZNF684	-0.067
SLC4A1	0.10575
PDHA1	-0.945
ZNF492	-0.325875
TKT	0.546
BYSL	-1.23175
RNF38	-0.011625
AHDC1	0.2415
KLHL2	1.63175
CMTM8	1.9015
DMP1	-3.902
HERPUD2	0.350375
CRTAM	2.321
ZNF572	2.8735
TMEM16J	0.212
HSD17B2	-4.27875
UBE2G1	0.253125
AHSA2	-1.93775
PELI2	-1.989
TPX2	-0.769375
ATP9B	0.544333333333333
DAZAP1	-0.0472857142857143
HMGCS2	0.426
C17orf38	0.41375
B9D1	-0.279125
NKX2-5	-0.867
KIAA1276	-0.15825
LILRB2	3.5475
CSTF1	0.357833333333333
BTN2A1	0.300833333333333
C15orf48	3.576
IGF2BP3	-4.27275
FAM113B	2.9065
HRG	0.361
ZNF131	-0.36125
USP47	0.505285714285714
CCDC88B	-0.48475
HCN1	0.5309
HTN1	-0.4625
SYCP3	-0.409
C13orf23	-0.2332
PAPOLA	0.5524375
AATK	-0.5584
MSH3	-0.195166666666667
NDUFAB1	0.1025
ITLN2	-1.24716666666667
BAK1	-1.31066666666667
MRPL45	0.456333333333333
MTNR1B	0.512833333333333
LOC645843	-0.648
SPECC1L	-0.315875
PGCP	-0.122
SPN	-1.159375
GPR143	-1.46616666666667
ZNF576	0.936833333333333
TMEM39A	0.1093
ATP5D	-0.7045
MAGEB3	-3.9445
RPS5	-0.411833333333333
ANP32E	-0.524357142857143
MTMR1	0.064
YEATS4	-0.1315
SYNGAP1	-0.2005
PCOLCE	-2.34983333333333
MNS1	1.08625
PCYT2	0.291833333333333
ZNF182	-0.24275
LAX1	-0.362125
SPPL2B	-0.4327
ELOVL5	0.9059
PCDHAC1	0.284
B4GALNT1	-0.193166666666667
BLOC1S2	1.42575
ZNF673	-0.693
ARHGAP21	-0.1435
IRX5	3.887375
LRFN5	-1.082
FAM7A1	-2.13375
RAB19	2.2025
GINS1	-1.357
ITM2B	1.3442
PAPSS2	-0.939666666666667
OR5BF1	0.723
ACSL3	0.76625
KIAA1919	-0.982083333333333
GLT8D2	-0.285875
UTRN	0.0211428571428571
CNN1	-0.58675
HISPPD2A	0.6695
SDAD1	0.80125
SIGLEC9	0.649833333333333
RPL35	-0.133857142857143
C22orf26	0.2925
IMPDH2	-0.683125
WDR69	-1.40925
SEC14L5	-1.12783333333333
CLTA	-0.3885
RP11-529I10.4	0.0165
GPR37L1	0.290166666666667
OGDH	-0.528583333333333
ASB13	-0.5685
ZFP14	0.32025
ZCRB1	0.376166666666667
KPNA3	0.37025
HSPA1L	2.32675
RHOC	-0.187625
LOC554175	-0.69825
PPP3CA	0.9529
SLC1A7	-0.1108
ZNF529	-0.362
RBED1	-0.25375
DDB2	-1.6335
FLJ11286	-0.00333333333333334
SPATA1	0.7215
MKNK1	-0.191833333333333
DYSF	0.8435
ALKBH2	0.28425
NKD1	-3.2315
C1orf174	-0.66125
PLEKHO1	-0.887833333333333
ASB10	0.336
RING1	-0.3995
NPC2	0.48075
AVPR1B	0.131
YTHDF1	0.63125
LMAN1L	0.3965
GSG2	-1.2255
CEP170	0.5629
RPS4Y2	-5.41525
MSH6	-0.587
HECTD2	1.56916666666667
ZNF556	-4.3855
PLEKHC1	-1.6758
AIRE	-0.076
BCL2L10	-0.0425
LMOD3	-0.4375
ZBTB8	-0.5571
FOXA2	-3.4273
SLCO2A1	1.4155
C3orf46	0.9395
PRDM16	0.610833333333333
TMEM98	-1.999
FRMD5	-2.765
PDE6C	-0.3545
C1orf216	-0.306666666666667
EP400	-0.275214285714286
PTK2	1.572
RNF217	-0.71175
NDUFA8	0.626
ZFAT1	1.60825
LAMP3	0.566666666666667
GLTSCR2	0.194125
NPW	-1.361
LLGL2	0.1396
PPM1K	-0.309166666666667
C20orf177	1.0075
KIR2DL4	0.431
NFKB2	0.2025
C21orf122	0.0996666666666667
HESX1	0.27375
GPR114	0.291833333333333
SLC25A35	-0.450166666666667
GNAT1	0.16525
ORAI3	0.27375
FAM76B	-0.85825
TMEM99	0.9465
TRIM29	-2.1221
CDS1	3.03225
RHEB	-0.1162
C4orf27	-0.300666666666667
RAB3A	1.32425
OTUD6B	1.046
GPD1	1.305125
CDH15	-1.71183333333333
NPM1	-0.0897857142857143
TMEM117	-0.81425
PRPS2	0.943333333333333
GCK	-0.307
ADRA2A	3.74783333333333
TSPYL4	-0.0843333333333333
TASP1	0.4195
WDR19	0.75
C10orf38	-2.7265
PDE4C	-0.644666666666667
FYB	-0.0375
C1orf55	0.888333333333333
PPFIA3	0.67825
RAD18	-0.686
C12orf44	0.337666666666667
CRYBA4	-0.5575
HVCN1	0.7445
TAF10	0.1125
C16orf48	-0.421666666666667
DEPDC5	0.394166666666667
LTBP1	-3.386
MAPRE1	0.5
FGF8	0.0535
C3orf52	-0.73175
SENP7	0.413333333333333
LRRK2	3.03225
RUNDC2A	-0.0686666666666667
KIAA0355	0.6855
CPEB1	-2.57575
PPEF2	-0.1715
ABI2	-0.409666666666667
KIAA0317	0.25025
ATF1	0.638333333333333
DYNC1H1	0.202625
DIP	0.24025
TMEM33	1.23311111111111
POLDIP3	-0.52125
C7orf24	0.182
GPR171	2.06925
CDC6	-0.962
PLD1	-1.2154
ITFG2	0.2008
NDUFC1	1.4545
AKNA	-1.65725
NBR1	1.2035
PKHD1	0.356428571428571
HPS4	-0.9576
MAFA	0.47
ULBP3	-0.363
DIRC1	0.193
IMMT	-1.25325
C22orf13	-0.125666666666667
CEL	1.187
MARK3	-0.2095
ADAMTS2	-0.462083333333333
ARPC3	-0.0935
TMEM10	0.466625
NPHS1	-0.058
BRD8	0.497333333333333
WDR12	-0.6735
IDI2	0.0995
HOXD13	-1.413
OR8G2	-1.13625
SLAIN1	-0.579
GABRQ	-0.109
NR2C2	-1.32725
NKTR	-1.4403
TLE2	-0.67
KIAA0892	-0.633166666666667
AURKA	-0.842272727272727
GPRC5C	-0.131
TBC1D9B	0.818625
PNPLA6	-0.443833333333333
AP3B1	0.027
NAG	-0.53875
C11orf68	-0.546
AKR7A3	3.829
AHCYL1	0.404166666666667
COP1	0.048
RPP14	-0.2275
PCDHB18	-0.50325
CDH24	-0.6465
KRT17	-2.2795
LACTB2	1.5215
DDX24	0.2838
PHACTR1	-2.74783333333333
SLC35E2	-0.2945
LOXL1	-2.839
IQSEC2	0.21725
RGSL1	0.682
PCDHGC5	0.6735
MEGF10	-0.24425
PRRX1	-0.687
ASTE1	-0.029
C6orf159	-2.51225
MYOD1	-0.34725
GAA	-0.8765
ZNF747	1.17925
KLRC1	-1.684875
IL1RL2	0.6275
GDF9	1.18225
GPR119	0.372
TRAF2	-0.1735
HCK	2.67333333333333
BMP6	-2.93875
IL8RA	0.6905
FLJ35848	-1.0085
EFHA1	-0.4535
CDSN	-1.11933333333333
C14orf54	-0.308833333333333
LSM3	-0.298375
ZFP41	0.779
C9orf126	-1.39916666666667
VIT	-2.397
SPCS3	-0.0375
DEF8	-1.1078
CHAF1A	-1.9
C1orf165	-1.18316666666667
ZFPM2	-0.0228333333333333
FTH1	0.6075
SLC35F1	-1.32525
YWHAH	0.263
C17orf66	0.352333333333333
ADRB1	-0.6656
FOXL1	-0.4415
RG9MTD3	-0.967333333333333
UMPS	-0.236
MGC13008	-0.6645
KIAA1161	-0.514
CCDC77	-1.16975
C12orf65	0.0589
COG4	-0.774833333333333
RCP9	-0.20125
RP4-692D3.1	3.793
CDC2L5	0.79175
MGC7036	-0.454166666666667
DNAJC11	-0.69475
GDF2	0.1885
TIMM17A	0.879
HNRNPA0	0.0072
OR2H1	-0.1605
PCBP1	-0.015
COL23A1	-2.11175
LRRC2	-0.544363636363636
NSD1	0.787714285714286
FLJ37078	-0.11025
WDR91	-1.27133333333333
TMEM179	0.21475
DSCR10	1.1945
CNDP2	0.3916
FYN	-1.7535
BEX2	-2.1895
KCND3	0.75625
YPEL5	1.50425
LRRC42	-0.950833333333333
C17orf45	-1.1935
ZNF649	0.6677
LOC150763	2.981
COL5A2	-0.0374166666666667
CNGA2	0.7015
ELA2B	-1.26216666666667
RAB9B	0.67125
FAM100A	1.079
NAIP	1.43942857142857
MYOZ2	-0.6165
SPATA12	-0.1455
XRCC4	-0.1295
CYB561	1.7213
CHST10	-0.82625
BAI1	-1.05566666666667
BRSK1	-0.604833333333333
C17orf89	1.3555
PDE6H	-2.247
FLJ20309	0.3932
MAP7	0.741125
SCN4B	1.668
SPAG9	-0.5431875
SERTAD1	0.740833333333333
FLJ21963	0.5385
ANTXR1	-1.935
TMPRSS13	0.8635
ETV7	3.65516666666667
DGAT1	1.93133333333333
NKIRAS1	1.2955
TAC3	-3.4605
CORO1C	-1.20708333333333
RAD54B	0.36075
HRASLS3	2.52016666666667
C21orf42	-0.16125
BARD1	-0.450166666666667
ZNF177	-1.47316666666667
MIP	0.2275
ZNF442	-0.5505
F2	-3.5834
GRIA1	-0.198
GALNTL2	0.9538
WNT5A	-3.5942
LENG9	0.5035
hCG_25371	-1.184
FOXR1	0.6785
TRA@	0.5522
PWWP2	0.90975
C1QTNF7	1.11416666666667
SLC7A4	2.36475
C4orf7	3.187
C17orf80	0.991333333333333
KLK4	0.202166666666667
IL31	0.3435
TMEM176A	4.10425
CTNNB1	-1.2225
BHLHB2	1.03
TMEM185B	1.08683333333333
ARD1B	-0.07125
C1orf93	0.4585
BRUNOL4	1.02083333333333
LOC541469	0.452416666666667
UPK2	-0.00133333333333333
GAS8	0.6755
PATE	0.2235
IMPACT	0.994875
WNK4	-1.16966666666667
HNRPLL	-0.465375
GAD2	-0.1535
ITGA6	-0.21775
BMP15	0.259666666666667
CYP2A7	1.923375
RIC8A	0.427875
CCND1	0.7505
USP35	-0.6725
DSCR2	-1.14425
CCL4	4.762
ZCCHC10	1.079
NOL11	0.082
TRPM2	1.59716666666667
PSMD2	-0.826363636363636
CHTF18	-0.56475
USP18	1.694125
RRAS	-0.980625
LAMC3	-1.552
TOX	-3.7145
PCDH15	-0.655
GABRG3	-2.10075
NUDCD2	0.260125
SGCZ	0.679
KCTD17	-0.5644
SPSB2	0.799
TPPP3	1.85533333333333
CILP2	-0.759
CALB2	1.925
CEBPZ	-0.349
ZNF479	0.10925
FMOD	3.553
C21orf66	-0.425
CLN6	-0.317833333333333
ANAPC1	-0.653875
SH2D3C	1.082
PTPN14	-2.3913
TRIM42	-0.41225
APTX	-0.07375
SNRPG	-0.522166666666667
BMS1	-0.2865
MAGEA3	-2.4335
NFATC3	-1.34533333333333
LRRC45	0.690833333333333
ARS2	-0.323285714285714
LRIG1	2.106
EPSTI1	1.1385
PRSS27	2.02
ERC2	-1.4435
PRKACB	0.0921428571428571
PRDM13	-5.0215
HCG27	-1.67675
KLK12	-4.3255
HSD17B7	0.777666666666667
ZNF354A	0.442
PCDH11X	-0.3545
DMGDH	-1.12925
PCBD2	0.964333333333333
TMC6	-2.18925
RIMS1	2.467
SF3B2	-0.435
RCN1	-0.276166666666667
CPB1	1.92775
BCAR3	-1.64525
FCRLB	0.22075
PAK1IP1	-0.17275
OR10H1	0.313
KIF9	1.3419
PITPNM2	-1.067125
L3MBTL4	0.20775
TGFB1	-1.0964
ZXDC	-0.31175
SLC6A16	0.92175
SRrp35	-3.982875
LRRC8E	0.5815
PPIAL4	-0.00975
EOMES	0.167666666666667
PAX2	0.696
SCARF2	-0.775125
PSEN2	1.31408333333333
PCDHB13	-0.29375
C10orf28	0.683625
DHRS7B	0.4835
C1orf131	0.8045
ASB1	-1.2529
ZNF223	0.514333333333333
LCMT2	0.631
MEP1A	-0.7395
TMEM53	0.6665
RSPH3	0.48375
C10orf33	-2.258
LOC644285	-0.499
PTPN9	0.102333333333333
ABCA12	0.18075
CCDC37	-0.8045
RUNDC1	1.7812
YES1	-0.354833333333333
FAM120AOS	1.272
OR5M3	-0.3485
PPP1R3F	0.36025
IL13	-0.1224
MDFI	-1.5525
PRNT	0.18475
ZDBF2	-1
OR10C1	0.377166666666667
CLIC1	-0.486166666666667
LILRA5	0.485
CSAG1	-3.67233333333333
TREML2	-0.48
FAM125A	-0.637833333333333
ZNF74	-1.37625
FAM104A	0.5685
LRRC39	-1.233
SAMD5	-1.93325
HYAL2	-0.51725
HIST2H2AC	0.7865
IGFBP5	1.37186956521739
NRTN	-0.580166666666667
KIAA0556	0.6059
FAM29A	-1.53377777777778
JMJD2A	-0.0165
EPHB1	1.10025
POLD4	2.283625
ANAPC10	0.29375
LRRC36	-0.576
MEGF6	-1.754375
LPHN3	-0.551666666666667
BMP10	0.1328
C21orf55	-0.6715
CREM	-0.0823125
PTGER4	0.0896666666666667
METAP1	0.14275
KCNQ1	1.39283333333333
NR2F2	0.599375
SSFA2	-0.229833333333333
CTTNBP2	-2.81875
BCL2A1	-1.62225
ZBTB24	-1.028125
SLCO6A1	-2.31866666666667
PRDM1	0.0519
OR7D2	-0.526333333333333
CCDC47	1.1245
LOC646982	0.151
SLC26A6	-1.0445
BIN1	-0.1822
SRRM1	-0.859642857142857
PCSK1N	-1.00325
ALS2	0.4374
ECT2	-0.158736842105263
CACNA2D2	1.524125
DOCK6	-0.7345
C10orf119	1.15525
FATE1	0.78275
DUSP23	1.93925
TRIP6	-1.98057142857143
NUP35	-0.16725
CDH3	-0.0655
KLHDC8A	0.50725
C9orf116	1.265875
EI24	-0.22
CENTD1	-0.763166666666667
RWDD2B	-0.853833333333333
DOCK1	0.1495
NPAS2	-2.121375
NR3C2	3.04033333333333
FAM63A	1.44725
INPP5F	-0.326333333333333
FAM111A	-0.478
MYBL1	0.491166666666667
IQGAP3	0.4685
CRADD	0.360166666666667
DUSP12	-0.2645
PDZK1IP1	1.418
VASH2	-1.07625
CTR9	0.954
VIL1	-3.9965
OR8U1	0.951
CCDC107	0.0205
PTTG1IP	-0.642
OR4X2	0.70025
COL9A1	-2.3425
PSMD9	-0.275
ZFP62	1.334
TIP39	0.19675
PARP15	-0.3855
TTC19	0.5175
C1orf114	-2.104
GFPT1	-0.0225
SLC27A6	-1.09125
MRPS10	-0.8395
CALML5	1.4725
TRPM7	-0.040875
CGNL1	-1.50825
CECR1	0.3025
SERPINB8	-0.629333333333333
TMEM102	0.424875
PDIA2	-3.41425
NUCKS1	-0.324
HOTAIR	3.4585
EBI3	-0.09225
NXN	-2.12725
ZMYND19	-0.484875
FOXJ3	-0.22475
EIF5B	-0.0341
EIF2B4	-0.2535
LEO1	-0.268
ZIC5	-0.861666666666666
IL20	4.16316666666667
KIAA0415	0.302333333333333
FLJ37357	0.2605
TSPAN12	0.989875
ACTR3B	0.198875
TFAM	-0.159
IL17RD	-1.246
PARP12	1.1785
KLHDC7A	0.8945
KCTD4	0.2035
GTF2H1	0.17175
FLCN	-0.551166666666667
BIRC4	1.61275
LOC790955	0.58075
VKORC1L1	-0.22175
CYP4F22	-0.216166666666667
TAS2R5	1.619
ZNF582	-1.528
HS3ST3B1	-0.6065
CTNS	0.151
STK36	0.120666666666667
MMD2	0.24875
RP5-1103G7.6	-0.1755
FLJ23356	0.211
CRH	-0.26825
C1orf182	1.54216666666667
ACP5	2.39783333333333
AMFR	0.464
CA4	-1.49225
PLCB4	-1.005375
MPHOSPH10	-0.09
UNQ473	3.49033333333333
G3BP2	0.317333333333333
SR140	-0.453083333333333
HOXA2	-0.1995
PYGB	-0.369625
BAT1	-0.129583333333333
DKK3	-1.22766666666667
DDX31	-0.91625
TULP1	-0.12725
NHLRC2	1.2675
TNRC4	2.307
ZNF430	-0.6115
TNRC6A	0.80475
PLA2G1B	0.511333333333333
RCHY1	0.599166666666667
GTF2A2	-0.3675
MGC4294	-2.069
ZNF691	0.31775
TACC3	-0.88575
DNAJC5G	0.618
LOC4951	-0.27025
MS4A4A	-0.6615
LOC152485	0.3115
PPP1R2P1	1.244
PPP2R5B	-0.09075
RPGRIP1L	-0.05575
SPOP	0.6774
PTPRF	1.58616666666667
MGC42090	0.7
SUSD3	3.601
THOC4	-0.66075
MAML1	0.568
FXR2	-0.868333333333334
TYK2	-0.853375
MUC6	0.029
DNAJB7	1.174
PIP4K2A	0.199214285714286
MEX3A	-1.03933333333333
RRP1	-0.6085
TFAP4	-0.2795
CXorf41	0.81425
MTMR4	1.30216666666667
CTLA4	-0.1485
SNX9	-0.06125
CIB3	2.7205
NECAP1	1.242125
PLA2G2D	-0.3096
GLMN	-1.29866666666667
DCLRE1A	0.545
PDX1	-0.315
SAMD11	-0.85725
MRPL55	1.4892
TLR7	2.0865
TBC1D21	-0.0651666666666667
SMAD1	1.7292
ACTRT2	0.40425
RIOK2	0.3805
PDLIM4	-2.6235
SLC22A15	2.301
ABHD13	1.0052
STX18	1.035
CCPG1	0.597642857142857
DCBLD1	-0.0911666666666667
SLC2A6	-0.716
NOLA3	-0.229
TRDMT1	-1.11378571428571
IL17F	0.2195
ATP1A4	-1.38616666666667
OR52W1	0.418
CFL1	-0.28225
IL4	-1.56175
RBP2	0.1005
CPSF6	1.218125
TTC8	0.679333333333333
MUCL1	1.4115
EYA3	-2.07233333333333
KRT38	0.68925
GNE	-1.57125
ZNF501	0.96575
SLC35A2	0.885125
CEP110	-1.4262
MYF6	0.764666666666667
MGST2	0.512333333333333
TRPV4	-0.765833333333333
NEK8	0.679666666666667
NOX5	0.8
NCKAP1L	-1.56483333333333
EMP3	-2.59433333333333
BPY2C	null
C1orf38	0.03975
ELOVL2	1.243
CBX7	0.261833333333333
OSBPL1A	-0.4255
ZNF589	-0.721
ESCO1	-0.183
TRA2A	0.380333333333333
C3orf26	-1.0855
PHF2	1.12741666666667
PID1	-0.588666666666667
RFC1	-0.226625
MTAP	-0.6625625
ADORA3	3.4465
LOC389458	-0.56175
TRNT1	-0.36925
CRIPAK	0.22575
RAI2	1.69533333333333
ANKRD44	-1.33425
GZMB	3.45375
NFE2L1	0.155625
STIP1	0.0148333333333333
RASL11B	-2.432
NT5DC2	-1.97933333333333
LRP2	3.140375
MTDH	2.087
ARSG	1.5145
HSP90AB1	-0.169416666666667
CT45-6	-3.75
ZNF483	0.46025
LMBR1L	-0.2025
S100A2	-3.3656
C2	1.17922222222222
C2orf27	1.250125
EIF4EBP1	-1.1595
GCKR	-3.74466666666667
PPP1R9B	1.22475
FER	-0.5915
SNRK	1.7765
OR5M10	-1.6275
UTP6	0.03425
CAPZA3	0.4005
FBP1	2.86255555555556
TERT	-1.921
CCL1	-1.6395
FUCA1	1.13275
ALS2CR8	0.533166666666667
KCMF1	-0.478583333333333
SRCRB4D	-0.847
OXCT2	-1.43983333333333
IL17RA	0.3685
MPP5	0.50875
SPA17	-0.9035
FLJ10986	0.560666666666667
GALNT14	0.62475
CXorf27	-1.20375
NPLOC4	0.09375
RAB34	1.02325
KRTAP3-3	1.0625
ARSD	-0.0656666666666666
CPLX2	2.0931
PJA1	0.78125
WHDC1L1	-0.093
RB1	-0.4983
MTMR15	0.2305
PHLDA2	-1.5733
GUCY2F	-0.942
MPV17	0.245333333333333
SLC35D1	-0.732
LYSMD3	0.8791
COL16A1	-0.75375
ERLIN1	-0.00816666666666666
JMJD4	0.65825
HIST1H2BK	1.3915
TP53I11	1.915
ST3GAL4	-1.1799
PF4V1	0.922
ALG8	-0.124
REG1A	0.299
MINA	-1.11375
CYB5R3	-0.628333333333333
HHLA1	-0.11125
MYST4	0.5508
VASN	-1.7915
UCHL5IP	-1.00275
TFAP2A	1.8091875
MGC9913	-1.7145
C9orf97	0.34
LOC90379	-0.81875
PHF15	0.939571428571429
ZNF169	-0.0795
KRT7	2.5525
GLIPR1L2	2.865
LOC116236	1.872
IQCF3	-0.368
RDH14	1.18216666666667
HNRPK	0.778357142857143
RABEPK	-0.339333333333333
ISX	-3.242
CBARA1	0.3235
RAD51AP1	-0.56225
MLL5	-0.107125
CXorf48	-5.063
SGCD	-2.80375
PHTF1	0.197
CA3	3.65825
CMTM5	-0.095
STX10	-0.839875
JMJD2D	-1.42175
P4HA1	0.0785
GAB3	-1.2245
DHRS4	-0.0646666666666667
COL4A1	2.131125
C20orf20	0.1605
OSBPL2	0.80175
PTTG2	-0.32225
KIAA1688	2.41675
STS	-1.374375
SHROOM4	0.174166666666667
KBTBD5	0.0831666666666667
ALDH1A3	-0.2457
BTNL2	0.0205
TGIF1	0.252
ZFAND5	0.615875
ICA1	1.834625
NAV3	-1.9135
FLJ12331	-0.706
EPS8L2	-0.2326
MNT	-0.053
ENTPD1	2.46
OR51E2	1.167875
STK11	-0.25625
MX1	4.16775
TTTY9A	-0.513
CX62	0.464
LOXL4	-1.65725
EXOSC4	1.6185
PURB	0.756285714285714
SETD1A	-0.0818333333333333
RELB	0.01425
LAMB2	0.0293333333333333
HNF1B	-0.489166666666667
PNLIPRP3	-1.059
C14orf139	-1.486
UMOD	0.62725
GRIN3B	0.0195
GPR25	0.4305
ZNF512B	-0.7565
ATP6V0A1	0.981125
SRA1	0.809333333333333
ZNF615	1.8425
ZNF768	-0.169
ZNF469	0.29
DYNC2LI1	1.21966666666667
DNAH3	0.609
LOC387911	1.06875
LOC554234	-0.0155
ARRDC5	-0.47075
TMEM59L	-1.65433333333333
MARCH4	0.015
CNOT8	0.7465
KIRREL3	-1.903
ADAM17	-0.156375
MYOG	0.23275
CPNE1	-0.68
AK5	-1.436625
LOC204010	-1.19275
NDRG4	1.35525
LOC130074	-0.22775
PIAS4	-0.926
NCOA2	3.80875
TEGT	0.935
USP5	-0.5525
ANKRD21	-0.35325
KIAA0692	0.39
HAPLN3	0.0405
LZIC	-0.3515
NRXN3	2.58425
CDKN2C	-0.758166666666667
KIAA0226	0.2275
CYB5D1	0.16475
WDR68	-0.3385
ABCB6	0.2361
MRPS25	-0.597
ZMAT2	1.56775
KRT25	-0.6185
RPL11	-0.7685
GRAP	-0.0205
LOC198437	0.611833333333333
RORC	1.292375
RAP2C	0.330642857142857
MXD1	0.0945
AZI2	0.3765
NUAK2	1.78325
AHSG	-6.032
MANSC1	2.3005
IMP3	0.0978333333333333
C2orf3	-0.715875
VSTM3	2.6615
PCTP	1.0035
SIRT1	1.27675
MANBA	0.94125
CD164	0.56875
GFRA1	0.4007
PRM2	0.0715
ZKSCAN3	0.781
PLEKHG1	1.814
TPRKB	-0.49475
UBFD1	0.907583333333334
CDKL5	0.2795
HIST1H2BD	2.40491666666667
INPP4A	-0.480333333333333
BMX	0.704
PTPRU	-0.3105
LOC554202	-0.787333333333333
HOXC8	1.205875
IL12B	-0.1235
ADPGK	-0.66725
ZNF418	-0.643
SIAE	0.63325
CWC15	1.519
RP13-401N8.2	-1.0245
KLHL11	1.78925
DEDD2	0.651375
PSMB3	1.1625
DDX25	-2.55525
ZBTB3	0.109166666666667
GFRAL	0.486
RPS25	-1.61016666666667
FAM57B	1.60483333333333
TESK2	0.102166666666667
DNM1L	-0.80575
ZNF207	-0.292666666666667
CLEC11A	-0.56225
TOLLIP	0.70275
TMEM61	1.093
DLK1	-4.6974
PLVAP	3.04925
NOD2	1.70583333333333
SCMH1	-0.59225
FLJ40235	-0.06
HTR2A	-0.764666666666666
ARMC5	0.4675
FUT7	0.2195
PRELP	1.6408
ALKBH6	0.315833333333333
GYG1	-0.173333333333333
POLR3GL	0.283
COL8A2	1.26366666666667
OR10A5	0.5335
C1orf187	-2.076
TXLNB	-0.633
C16orf68	-0.286416666666667
R3HDM1	-1.04825
C16orf75	-1.0235
BAALC	2.592875
TNP1	0.465
GAPDH	-0.868916666666666
COX7C	1.0785
ERRFI1	-1.75491666666667
PGAM2	1.274
FAM108B1	0.875
APC	1.2115
TLR2	2.616
SUCNR1	2.22325
ZNF233	1.97675
WFDC1	-2.68083333333333
PSG11	-0.699111111111111
SLC39A1	0.91525
PSAPL1	0.3795
CDC42EP1	-0.45225
MECR	-0.09925
KIAA0101	-0.9579
MACROD2	1.1175
MMP19	-0.187583333333333
LOC202459	-0.161833333333333
VNN2	1.37375
ACCN3	-1.9325
TIMD4	0.304
RNASE8	-0.186
CCDC7	0.44325
SULT2B1	0.7585
ME1	1.04175
MGRN1	0.64075
MRPL30	-0.72825
IVL	-0.43525
CALM1	1.23075
PLEKHA6	2.3577
B4GALNT2	0.107
PGDS	3.971375
C8orf33	1.43566666666667
TMEM56	-0.646833333333333
CKM	-0.524
ESR2	0.213111111111111
ACOT8	0.73325
AGTR2	-0.672333333333333
LOC155006	1.22675
BC37295_3	1.4735
EPM2AIP1	-2.9885
PZP	-0.02525
RPS9	0.772666666666667
C18orf51	-2.7905
SIVA1	0.5126
HEATR2	0
CD3E	-0.617
C20orf142	0.8965
PGLYRP3	0.012
CCDC139	-0.4255
GPS2	-0.1275
NOL14	-0.00725
LRTM2	3.0735
TRIM36	0.9755
TP53RK	1.1851
FBXL13	-1.44333333333333
RUFY2	0.212357142857143
C11orf70	0.093
HSPB9	3.28133333333333
GJA5	2.37175
HGF	-1.69733333333333
EPHB4	-1.42775
SOX18	-0.25075
IFRG15	0.1345
SERPINA10	-4.44375
WDR23	0.3895
REEP2	-1.664
CDK3	-1.02975
HSPA12A	1.168875
ARL8B	0.6285
SATB1	1.083
PPM1D	0.00699999999999999
VPS45	1.10933333333333
TP53BP2	0.239875
GJE1	0.64175
CACNA1G	-0.379714285714286
VGLL4	0.78175
GNPTG	1.1905
ROS1	-3.35133333333333
C21orf128	-0.693
BMP8B	0.3105
SLC5A4	-0.328
SLC6A3	0.3596
C16orf53	1.28425
TMEM81	0.525
APC2	-0.7922
SYAP1	0.154625
C6orf54	-1.08833333333333
ZBED5	-0.1838
PVR	-0.723375
LTA4H	-0.619166666666667
CCDC24	1.2589
MAGEA4	-2.49683333333333
IFIT3	3.16066666666667
MYADM	1.125125
C21orf82	-0.458
PDE3B	-0.3295
TMPRSS11A	0.471333333333333
PGK1	-1.52629411764706
CCL13	4.36383333333333
DERL3	-0.870666666666667
MLXIP	-0.15075
PLOD1	-1.58725
MTFR1	1.4684
