Hybridization REF	TCGA-BH-A0DD-01A-31R-A12P-07
PDE1B	-0.32
PLP1	-3.89025
KISS1	-0.0108333333333333
C14orf2	-0.0248333333333333
TBC1D3P2	1.4155
COMMD6	0.5539
ANKRD7	-0.5145
PTCHD1	-1.886125
NARS2	0.634
DOCK7	-1.134125
FAM127B	-0.488125
LOC390243	0.392666666666667
N6AMT2	0.59475
ZNF391	0.138
DNAJB14	0.121833333333333
WRB	0.98325
BPI	-0.0534166666666666
TTC4	-0.158
FAM10A5	0.03225
GOT1L1	0.322333333333333
MAGED1	-0.61675
RESP18	0.31775
WFDC6	1.1085
MT2A	-0.3
C11orf56	-0.318
KIAA1432	0.7305
ROR1	-2.30225
HSD17B14	1.31783333333333
ZFAND2B	-0.56775
SAMD4B	-0.4505
HEXA	-0.83725
HNRNPU	0.355772727272727
USP39	-0.49075
NRD1	-0.1895
R3HDML	-0.049
FLT4	0.310666666666667
OMG	0.1185
OR52N4	0.0765
LOC399818	0.4065
ELA2	-2.307
VENTXP1	0.4985
RFC5	0.1275
OR52L1	0.454
PAX5	0.0135
FBXO2	-2.11325
GMEB1	-0.0565
AKT3	-1.66083333333333
CRB1	-2.0024
CTTN	1.17683333333333
UTP15	-0.0928333333333333
HSBP1	0.845666666666667
PHF11	1.48175
NDEL1	-1.30133333333333
USP8	-0.05175
BAIAP2	-0.71325
SI	0.072
ARSJ	0.8465
BAAT	-2.44725
KCNS3	3.014
LOC126147	0.1315
TMEM37	-0.80275
C1orf162	3.22433333333333
MBD1	-0.1149
ITGAL	-0.603166666666667
WDR73	-0.0653333333333333
GKN2	0.0138
ARFGAP1	-2.028625
SLC5A8	-0.585333333333333
ZBTB40	-0.5241
CYP4B1	5.41966666666667
LYPLAL1	0.94125
CHST3	-2.1615
MAP3K9	-0.3575
BTAF1	-0.320166666666667
TFAP2E	-0.14
RBM35B	0.133
LOC441251	-0.0706666666666667
ANKRD25	-0.0532777777777778
UQCRC2	-0.5815
MAEA	-0.304833333333333
HYAL1	-2.9307
RNPEPL1	-1.56466666666667
CPSF2	0.13275
PSD3	2.2563
ABCA13	-0.511125
AGR2	2.99775
GBX1	-1.121
HDLBP	0.579714285714286
ACY3	-1.122
HECW1	-0.42975
ZNF519	0.8775
HOPX	3.339875
ZNF304	1.688
OR12D3	0.358
FKSG43	0.5165
METTL1	-0.025625
MFSD3	-0.0563
PSPH	-0.59
CLCA3	-0.3975
DARS2	0.381833333333333
CDC25A	-1.5875
BAIAP2L1	0.48075
B3GNT5	-1.277
USP29	-0.609
ARHGEF10L	0.418
ATOX1	0.009625
ADAM30	0.48975
DNASE1	-0.1865
STT3A	-0.936666666666667
RAB6IP1	-0.00025
PTN	0.8979
C1orf106	-1.15592307692308
HECA	1.80125
RNF122	-0.48125
SLC22A18AS	-0.427666666666667
GNG8	0.495166666666667
ELP4	0.11425
FAM65A	0.2005
RPL10A	0.374166666666667
IRS4	-0.065
MACF1	0.3994
SEC24D	1.0575
LOC374395	0.33175
TGFB2	-1.042875
MDFIC	0.2275
CHRNE	0.0926666666666667
PCMTD2	0.462166666666667
ATP6V0D1	-0.421666666666667
MTA2	-0.87525
LZTR1	-1.34233333333333
RAP1A	0.507
AXIN1	-1.255625
POLR1C	-0.30775
TRIO	-1.00416666666667
PLXNA4A	-0.676583333333333
C5orf33	0.14975
DEPDC1B	-0.35375
ZNF473	0.2925
MTM1	0.783625
GPR107	0.1625
CSNK1A1L	0.479666666666667
FLJ14154	-1.69025
NLRC4	3.627
ENPP4	1.74166666666667
PADI3	-0.3505
RNF170	-0.357375
CG018	1.03633333333333
C16orf7	-0.701
KCNE1	0.521
NRM	-0.5635
SLC37A3	-0.102571428571429
TPD52L2	-1.84166666666667
UNC5B	0.6625
C12orf12	0.0335999999999999
SDHB	-0.37025
CLRN1	0.139
NUDT10	-2.0275
UGT3A1	-0.048125
FBXW8	-0.149625
RHOF	-1.178875
PTPLAD1	0.083
MYO3B	-0.82075
DERA	-0.15
TPP2	-1.191
C19orf53	0.640333333333333
GINS3	0.02925
ST6GALNAC5	2.177
CHSY1	0.05175
MGC15705	-0.625
GPR83	0.49
EXT2	1.317625
DOLK	0.73075
TUBAL3	0.7415
ACVRL1	1.3264
ABL2	-0.246166666666667
C14orf156	-0.406333333333333
PTPRZ1	-4.54025
DIP2C	0.276375
LAMP1	-0.797875
RXRA	-0.3597
MAP3K5	-0.15975
ALKBH1	0.663
PDLIM7	-1.009625
ARL14	-3.1275
SNIP1	-0.1225
TIMP3	2.31083333333333
RGS3	-1.0695
SPAG16	2.2734
ABHD4	-0.72075
ARHGEF12	0.429416666666667
GLUD2	-0.017
RAC2	-1.8322
UAP1L1	-0.9725
SLC18A3	0.5095
YOD1	-0.243333333333333
RALY	-1.273
HMOX2	0.137375
DGKH	-0.1775
DBNDD2	2.0045
YIPF4	0.570375
THAP10	1.0435
ZNF513	-0.54225
HAGHL	-1.4445
ITGB4	-2.82433333333333
CCDC141	-1.1265
YTHDF3	0.8685
C5orf28	0.627
RPL7L1	-0.903375
TMEM30B	1.35707142857143
ANKRD35	1.218
DUOXA2	0.071
TBC1D5	-0.213625
DFNB59	-0.0475
HRH4	0.191
MYO6	3.2265
DNAJA4	2.187875
RBM24	2.5975
CEACAM20	-1.0655
RBM23	0.0622142857142857
NGFB	0.291
C1orf63	-0.5745
KRTAP7-1	0.2075
PERLD1	3.18025
NPB	-0.1535
C17orf59	-1.1235
HSPBAP1	0.5515
SLC15A4	0.335125
PRTFDC1	-0.93325
OSMR	-0.782214285714286
CYSLTR2	0.0495
C19orf25	-0.9085
KIAA1797	-0.105
NLRP6	0.396
FAM105B	0.2546
SCRN2	-2.385
LRRC58	-0.2307
RNF17	0.51625
NEIL3	-0.665
FAM137A	-0.6305
SKP2	-2.8755
PARVA	0.852
PKLR	-1.4335
RNF34	0.478875
A3GALT2	0.56925
C12orf50	0.781333333333333
SUNC1	-1.9315
FAM102B	-0.288333333333333
CCT2	0.00425
LRRC37A2	-0.45
ARF4	0.383
SIKE	-0.297875
C8orf48	1.34433333333333
MBTPS1	0.263785714285714
GPSN2	-0.7025
NCF2	3.24525
SLC12A6	-0.428833333333333
MRPL48	0.5745
HMGN3	0.575833333333333
LRRC62	-1.09175
PAX9	1.2205
FAM55A	1.339
C20orf42	-3.883
SCML2	-1.55933333333333
BCL9	0.2325
FAM40A	-1.3835
C9orf41	0.0175
ZNF774	-0.109
LETM1	-0.4265
PLXNB1	-1.189
NIPSNAP1	-0.799125
USP10	-0.6335
F9	0.0436666666666667
LIPE	0.88325
CNGB3	-0.032
C12orf52	0.111875
PI4K2A	-0.9235
MED8	-0.398625
STAT4	1.4213
FGD4	-0.053
RNF145	-1.89033333333333
WDR32	0.4888
CLDN2	-0.317666666666667
TCEAL8	0.096
ZMYND8	-1.0004
PDXK	-1.14525
GATAD2A	-1.32325
PTGES3	-0.278
CCM2	-1.034
TAP1	1.68475
ZNF670	1.7715
ETS2	-0.916928571428571
C6orf166	0.0541666666666667
PRMT2	-0.164
OR4B1	0.6645
INTS8	0.455
CCDC102A	-1.4525
CCDC83	-0.883666666666667
ITGA1	-0.0027
EPHA5	-2.7087
FAM24B	0.287
TSGA10	2.725
HAL	-0.873666666666667
MYOT	0.21775
SPACA3	0.941
BCL2L2	-0.483166666666667
CUGBP2	-1.01066666666667
CCNB3	1.839
RNF113B	0.1025
MERTK	-0.0295
BAG1	-0.6155
VPS36	-0.6265
ORMDL3	1.4063
C1orf190	-0.3575
ZNF625	0.9065
CORO2B	-2.42775
ALOX15	-0.3355
CST1	1.8965
NUPR1	1.7885
CCL7	5.5115
SMCR5	-2.4005
DSC2	1.9225
RBMS2	0.08875
GRIK4	0.157
TRIM65	-0.8457
TMPRSS6	0.102428571428571
TP53INP2	-0.46475
GLB1L	-0.0988333333333333
LOC388284	-0.0945
PUS1	-0.794428571428571
BCL9L	-1.194
OLFM1	1.61458333333333
RET	1.017875
MASTL	-0.0775
ALX3	1.36375
IL1RL1	0.0793333333333334
ZNF765	-0.2701
C14orf138	-0.0205
SNX10	-0.276833333333333
TAC4	0.083
C1orf64	-2.897625
POGK	0.422875
MAPK9	1.18625
ZNF366	2.08025
C8orf79	-0.9891
CLDN7	1.19975
OR5AT1	0.617
TRIM37	-0.36575
LRRC25	1.953
GRHL2	3.1022
TEKT3	0.555
LASS5	-0.445166666666667
ABCC4	-3.19391666666667
DLG3	1.089125
VGLL1	0.01575
ZFP36L2	-0.659666666666667
MFRP	0.527166666666667
KIAA1799	0.83625
FLJ44379	-0.0105
PCNX	-0.0305
ANXA9	0.6715
CYP4V2	0.6257
PIK3C2A	0.454
SRR	1.0945
NOL3	-1.57
IFITM2	2.2355
ARNTL2	-1.911
ZNF595	2.03775
NLRP13	0.601
ASPH	0.3945
CPA2	-0.233
PVRIG	-1.7015
LEPR	-1.19933333333333
C16orf42	-1.18066666666667
SH3BGRL	2.898
FAM77D	1.855
FNDC7	0.2625
C9orf6	0.2835
NOTCH2NL	-0.0216666666666667
PGBD1	0.658166666666667
SYNGR2	-1.40516666666667
PITPNA	-0.79775
PRPF4B	-0.1935
SLC43A3	-2.01714285714286
NRBP1	-1.25
SLC25A22	0.05375
ILK	-0.14825
SLC22A8	0.579166666666667
MRPS7	-0.82525
PITX2	-1.903
FABP3	-1.946875
OR1L1	0.966
LOC728215	0.46225
BLID	-2.1635
KIAA1217	2.04729411764706
TFPT	-0.171
AP4B1	-0.89775
VBP1	0.09825
OR1K1	0.6875
MORC3	0.38675
BHMT2	-0.6625
C3orf10	0.773625
FZD7	1.2895
WFDC10A	0.2955
PMS2CL	-0.265875
CCDC32	0.323666666666667
FA2H	-0.90075
ALG13	0.175
TTLL7	-0.4683
SPOCK3	-0.1355
SLC13A2	0.1975
AIM1	2.2835
GPRC6A	0.72
EGR2	3.669
MED11	0.274
WWC1	0.7385
SH3GL3	-4.4445
RIF1	0.364214285714286
PRLH	-0.0555
VLDLR	-0.5665
DBT	0.2310625
C21orf63	-1.2125
CGGBP1	-0.32525
KRTAP12-2	0.184
TADA3L	-0.683
ZBTB16	0.6205
PDGFB	0.811
RFX1	-0.06375
UQCRB	1.3205
LOC133874	0.187
HPS3	-0.45175
LGALS3BP	-0.0423999999999999
DKFZP564O0823	2.11864285714286
MRFAP1L1	0.476375
HOXA10	-1.69016666666667
NGB	-0.019
KIF21A	1.37707692307692
IFLTD1	0.0245
LZTS1	-1.664
ARHGEF3	2.873
RHBDL3	-1.1685
CSNK1G2	-0.779666666666667
ChGn	-1.909125
KIAA1244	1.94366666666667
GABRB2	0.3865
MGC72080	-0.903
CD27	3.477
EGLN1	-1.9272
PEX13	0.7565
RWDD3	0.10325
RNF12	-0.6575
GRIN2B	-0.3705
ADAMTS14	-0.427625
DYDC2	-1.6625
ATP6AP1	0.2293
NR1H2	-0.871666666666667
PDK2	-0.000999999999999987
C3orf17	-0.0288333333333333
SLC38A2	-0.0839285714285714
SLC25A29	-1.32216666666667
C15orf29	1.341875
ADAM9	-0.48775
TMUB2	-0.021875
GPR176	-0.9515
AGK	-0.265625
MCCD1	0.537
NDUFA4	0.90875
TMEM146	-0.2545
DUSP1	1.06025
UNQ6975	1.552
EMX2OS	1.588
INSM2	-0.42925
LUZP4	-0.253
SETD6	0.68125
P2RY2	2.48375
SLC45A2	-1.418
RABGAP1	0.446833333333333
UBXD5	-0.06075
GPRC5A	-0.5541
PAK3	0.532333333333333
LOC63920	0.56525
TGFBR1	-0.136
KRTAP6-3	0.4935
SFMBT2	-0.718
CDC42	0.0245
C11orf35	-0.6875
TTLL2	0.0686666666666667
UACA	0.993916666666667
CD97	-2.1813
SETD5	-1.1085
NINJ2	-0.83925
PTER	0.494333333333333
POMGNT1	-0.60625
KRTAP4-2	0.3145
ECGF1	2.1045
HRB	-0.0790909090909091
ATP1B2	-0.2077
LOC400506	-0.09225
COL4A3BP	0.38525
C6orf97	1.9035
GRHPR	-0.38025
TAS2R1	1.488
SEMA7A	-0.0055
EDF1	-0.11075
ODF2L	0.4431
PCID2	-1.324
GTF2H4	-0.9795
ZCCHC3	-0.744375
CGB2	0.394166666666667
NEUROD1	0.5725
C20orf75	-0.069
RP5-1054A22.3	1.35383333333333
IFNA5	1.0125
ZNF134	0.503666666666667
MGC119295	-0.9312
ZSWIM6	0.311125
SMEK1	-0.196
PCGF2	1.5175
C1orf102	2.51275
CYP2A13	0.8955
KCNH6	-0.5305
MDM1	2.3574
ALDH7A1	0.298833333333333
C9orf75	-0.745
VDAC3	-0.165125
OR51T1	-0.0145
EIF3F	-0.497833333333333
KCNJ10	-0.554375
LENG8	0.5375
EDEM2	-0.707916666666667
CCNJL	-0.0501666666666667
DHX37	-1.067
CRYGN	-0.125
AATF	-0.04175
ZNF630	1.281625
E2F5	0.8065
WFDC13	-0.84225
FTSJ3	-0.644833333333333
C4orf33	1.75925
LHFPL4	1.268
C19orf56	0.0519166666666667
SMAD4	0.7945
AFM	-0.2556
G0S2	-1.0105
FCHSD2	1.0945
RRP1B	-1.1178
EEF1B2	-0.3345
STAT6	0.224166666666667
ZNF195	0.045
GNL1	-2.62766666666667
ZNRF2	1.896
PER3	-0.234125
ASB16	0.38075
C10orf10	0.302928571428571
ADCY8	-3.815
C9orf58	-2.38866666666667
ARMC10	0.305166666666667
PSG1	-0.673
DHX34	-0.44025
VARS2	-1.2845
NFIC	0.21375
ITPR2	1.7995
AGXT2	0.837
OR6K3	0.376
H2AFZ	0.830083333333333
MLLT3	1.85208333333333
COX4I2	2.13625
CCNT2	0.114
PLK4	-0.09325
NUMBL	-0.435166666666667
MED16	-1.46575
PLEKHQ1	0.69925
GOSR1	1.04566666666667
BTG4	-0.49775
RPL30	1.48008333333333
IGSF5	1.439
IGFL2	2.11283333333333
ELMOD2	1.51133333333333
SHC3	-0.416
HAVCR1	-0.7975
DYNC2H1	-0.069375
RNF5	-0.944833333333333
C2orf7	-0.9
NLF1	-0.033
KLHL25	0.28625
LRP10	-0.5163
KRI1	-0.95575
PUS7L	0.960166666666667
MGMT	0.243
HOXD1	1.66983333333333
CSH1	0.5186
ATG16L2	-0.96625
FLJ44635	-0.222
CHODL	0.955
EXOSC8	-2.06075
SLC28A1	0.52175
MYO7B	-1.06033333333333
SEH1L	0.38
MTNR1A	0.278333333333333
TSPAN5	1.33316666666667
CDC45L	-1.79833333333333
AMIGO1	0.6675
ATAD3A	-2.567375
OSGIN2	1.76633333333333
PDIK1L	0.310333333333333
DARC	1.57175
PIPSL	0.131
SHMT1	-1.792
CRISP3	0.2585
POPDC2	1.352
ZRANB2	-1.13766666666667
FBXL8	-2.1985
TRIP13	-0.970636363636364
EIF5AL1	-2.1385
POU5F1P3	-4.95633333333333
IL6	-1.90016666666667
CXorf38	-0.301833333333333
IFNA16	0.4445
FBXL2	2.11833333333333
BRD1	0.33575
STATH	-0.3195
FBXO44	-0.733666666666667
MCCC2	1.2975
CDC2	0.3119
C5orf23	-0.21275
IVD	-0.6525
C10orf122	-2.518
MSL3L1	0.1907
MVP	-0.4145
EPOR	-0.4298
ZMYM1	0.1075
BCL7C	-0.733166666666667
PSTPIP2	-0.0789
LYPD1	-1.69875
OR8G5	-0.228
ZP3	0.238833333333333
BCAS4	1.08558333333333
EDG6	1.6255
ISY1	-0.54875
PRAMEF2	-1.106
CUL1	-0.381375
RNF213	1.0957
CCRK	1.407
DHX9	0.011625
C13orf29	0.0165
NCKAP1	1.03933333333333
MRPL43	0.303214285714286
XPR1	0.46325
PKN2	-1.0306
PODNL1	0.241
ZNF333	0.96575
DALRD3	0.89675
OPN1SW	-0.038
BTBD6	0.2965
C11orf82	-0.331
OR5P3	-0.0015
DUSP11	0.31425
L1CAM	-1.5559
NEK11	2.32
OR7E91P	2.149
CNTN3	2.9146
CREB3L2	-0.29725
ZBTB37	-0.444
KIAA1324L	0.9885
NDUFB10	-0.374
NUDT2	0.328
GTPBP8	-0.74
CACNA1D	1.878625
PRKAA2	1.08983333333333
PRDM8	0.2
MGC16075	0.848333333333333
KRT14	-2.0915
PP8961	-0.3705
MRPL18	0.51375
ABCG2	-2.56025
PACRG	0.44575
BBS2	1.05075
KREMEN2	-3.49
FBXO21	1.24375
HNRPUL1	0.0178333333333333
GRB10	0.622
CLSTN1	-0.063625
LMAN2	-1.4382
C17orf61	-0.9275
NIPSNAP3A	1.25125
INSIG2	-1.046
PCDHB7	-0.219166666666667
STXBP2	0.1795
CMAH	1.89575
SEMA5B	-0.42325
ZNF155	1.19283333333333
COQ6	0.133
PRPF4	-0.576
TSPAN15	2.5338
VN1R5	0.63225
LATS2	-0.15025
SELK	0.7945
PGK2	0.11775
MS4A1	-1.071125
TYW3	-0.238
KRTAP5-1	0.8235
RCCD1	-1.22483333333333
BTN1A1	0.79925
DDX28	-0.33575
TMEM65	0.589125
LOC92345	0.67575
TTC31	-0.52925
WDR46	-1.50033333333333
CHP2	-1.469
LSP1	-0.06375
ZNF542	0.3345
EXOSC1	-0.27825
ARHGAP18	-0.193166666666667
LRRTM4	-1.165125
MAOB	-3.27691666666667
CACNB4	-2.29275
MGC33846	-1.975
RANBP3L	3.54225
ATP5L	0.209125
ONECUT1	-3.162
NUDT9	1.712
TMEM149	0.653
STX17	0.3705
IGSF10	-4.362
TMPRSS9	-0.153
BMPR2	1.05441666666667
ALLC	0.3455
KLF7	1.39075
GCC1	1.1491
TIMM9	0.426
CDO1	-0.367666666666667
MGC10701	-0.418166666666667
IFI6	2.159
FRMD8	-0.17425
MGAT2	0.22525
WBP5	-1.05416666666667
CNIH2	-1.0175
KIAA0907	-1.1741
KCNH8	-0.628
CTSG	-3.4395
GRIK1	-0.022
CUL5	0.6025
FRMD1	0.4595
OR9A4	1.6935
SYT6	-1.917125
FOXD4L2	0.69275
ANAPC2	-1.234
OPN5	0.166
TAF13	0.01425
LYG2	-0.5055
GGNBP1	0.6635
C11orf40	0.15
OTX2	-1.457
REG4	-0.351
EIF5	0.686625
PALB2	0.088
SEPSECS	0.651
RNASE3	0.1955
TRIM49	-1.1615
POLR2K	1.2668
GPR42	0.2955
C8B	-1.46975
SASS6	-0.1055
PREB	-0.721666666666667
OR3A3	0.5425
TUBA8	0.29775
IGLV2-14	0.4925
STIL	0.2675
ANKFN1	-0.508666666666667
NME7	0.22275
HOXC12	0.4455
UBE2C	0.22575
FHOD1	-1.561125
CDK2AP1	0.363333333333333
OR6K2	0.387
DHPS	-0.3095
RPL5	-0.493416666666667
TRGV5	1.2815
LOC541472	0.0564285714285714
HCCS	-0.3737
DENND1B	1.3275
LHX3	0.397
OR5D16	0.5215
CXorf57	-1.61066666666667
IRF2BP1	0.36875
NDST2	0.0055
LCE3D	0.28
BOLL	0.279
SYT3	-1.454
PIH1D2	0.58575
C20orf7	0.200166666666667
IL1R2	0.560333333333333
SLAMF9	-0.01
PPME1	0.775
PIK3CA	0.17175
TRAPPC1	-0.885
COLEC10	-0.62125
SLC9A6	-2.51816666666667
PDDC1	-0.460083333333333
CCDC53	1.088
GK3P	-1.48225
DAZL	-2.028
BRI3	0.40025
SDK1	0.7885
CYP2C18	0.417
IFI44L	5.462375
RPL3L	0.851
FUT9	3.39483333333333
KIFC2	0.359833333333333
PMP2	-0.511375
SLC4A9	0.4525
PLAG1	-0.941
MYCBP2	-0.583833333333333
OR4E2	1.3325
CCDC65	1.57
C16orf82	0.367
ENTPD4	-0.053
BRP44L	0.344375
PMP22CD	1.183
TMCO4	-0.3245
KCNN1	-0.7078
WDR35	1.097
CCDC80	1.31575
C3orf31	-0.26925
SLC7A9	0.61225
TMEM190	-1.49725
DBC1	-1.77233333333333
FADS3	-1.64766666666667
PDZD8	0.7745
GRM5	0.273875
AZGP1	3.9115
PEX3	1.1515
MED1	2.57528571428572
ATG4C	-0.1045
HNRPH3	0.34125
FAM109B	1.518
C4orf17	0.6635
CA10	1.0745
OPRD1	0.5905
CCL16	-2.071
SACM1L	-0.8335
CST6	5.533
CD63	0.317875
LGI1	-3.8815
ZNF784	-1.38175
CRYBB1	-1.092
CX3CL1	-0.09285
TOP2A	2.2585
GYPB	-3.53716666666667
GADD45GIP1	-0.807
FEN1	-0.505875
IGF1R	0.1301875
WDR72	1.25516666666667
PURG	-0.842333333333333
DEFB126	0.4565
PKD1L1	0.90825
CAV1	-2.9993
GNPDA2	1.3886
DGAT2	-0.19575
NLGN1	-2.43175
STRBP	1.032375
HPRT1	0.940333333333333
FANCI	-1.042625
PSMA7	0.000750000000000006
DBF4B	-0.525166666666667
TTF1	-0.34025
RAD54L	-1.65575
ELOF1	-0.831
PLAGL2	-1.14375
ZNF256	0.74975
HMGCL	-0.534
MSI2	0.497166666666667
RPESP	3.15916666666667
C11orf60	0.2235
ABCD1	-1.109
ACAA1	-0.7948
SPARCL1	4.88757142857143
IL6ST	1.3522
ZNF319	0.2435
TMEM109	-1.2986
FAM90A1	-0.839666666666667
IL22RA1	-1.182
ATP4B	0.7545
TEC	-1.47183333333333
C7orf30	-0.085
TXNDC2	1.64416666666667
ABCB4	-0.28
KIAA1191	0.446375
C9orf38	-0.221
SFTPB	0.213375
CNTNAP2	-0.381666666666667
FRK	3.2535
TBX19	-0.53275
CHD4	-0.576
C6orf26	-2.08983333333333
MOSC2	2.0535
IKBKE	-0.90025
HIF1A	-3.12416666666667
LOC595101	0.6025
RELA	-0.0276666666666667
TMEM16B	0.479333333333333
ABHD12B	-3.30425
TSEN34	0.3355
KIF18A	-0.13675
TXNDC9	0.427666666666667
SPATA2L	-0.255
SEMA4G	-1.6825
C21orf91	0.462375
MATN1	-0.257
KCNIP4	-0.1405
TUSC1	2.453875
OR4C15	0.467
ARMCX6	-0.00541666666666665
WBSCR27	-1.63916666666667
OR52I2	-0.742
KIAA1604	0.288
DYNC1I1	-1.711625
PPP4C	-1.41025
SLC47A2	-2.96266666666667
TREH	0.35775
CD48	2.35466666666667
ST14	0.539
PKN1	-1.207
SPON2	1.37925
XBP1	2.27741666666667
SFRS12	-0.1785
EFCAB6	3.405
SELT	0.13225
SLC39A2	0.437
ERF	-0.297666666666667
ARL3	1.77
SURF6	-1.4577
MLLT10	-0.0945714285714285
FLJ11171	0.7085
TDGF1	-4.3605
ERCC6	-0.14675
EIF2AK4	-0.045125
BAZ1A	0.8945
LRRN3	0.940333333333333
TMC3	0.2235
EFTUD1	0.3805
PTPRO	1.67166666666667
CLEC12A	0.99475
ACBD4	-1.146375
ZDHHC14	-2.005875
OTUD7B	0.745875
ACTB	-0.392625
MSRA	-1.300125
LCE5A	-3.757
IFI35	0.72825
BSCL2	-0.252333333333333
ANKRD12	1.17708333333333
CFHR2	0.96625
RGAG1	0.388333333333333
HSFY1	0.6315
SLC30A5	0.40275
IMPG1	1.4005
GPR109A	0.6145
ZNF185	0.503
IYD	2.58
NPCDR1	0.5565
SERPINA13	0.299
HMGCLL1	-0.329
NEUROG1	0.301166666666667
UBQLN1	0.6565625
LIN37	0.2825
SOCS2	-1.845625
DSCR4	-2.326625
XKR6	-2.56475
GPR142	0.8385
KRTAP13-3	0.4115
CCDC15	0.0586666666666667
MOS	0.6285
CD1E	-1.948
OFCC1	-0.58725
FAM83D	0.327
SRFBP1	0.94925
C9orf96	0.724
DHDH	0.9715
CCDC90A	-0.3005
RABL3	1.1365
CD320	-1.90166666666667
ANGEL2	1.11975
MRPL21	0.0125
SMG6	-0.707166666666667
INSR	0.298875
FLJ14816	-0.5675
GLRB	2.18266666666667
C9orf89	1.25775
CIZ1	-1.342
URG4	-1.14166666666667
LRDD	-1.72033333333333
CBY1	0.9935
NFX1	-0.1345
MTERFD2	0.138214285714286
C19orf23	0.8485
PGC	-2.76325
IER3IP1	1.5685
RASAL2	0.4995
C1orf89	-1.5135
SYNJ1	-0.13
NFKBIE	-0.1205
FLJ40125	-1.40316666666667
TCEB2	-0.4227
NOG	-1.9895
POLR2J2	0.156166666666667
HLA-B	2.65325
PCDHA1	-1.006
PPP2R2B	-1.301
ARHGEF17	0.634166666666667
TCF7L2	-0.503142857142857
CHD5	-0.648
ZNF431	0.286375
TBC1D25	-0.34925
ZNF800	0.13025
SCUBE2	2.68090909090909
MYCBP	0.871
GPX5	0.279
C6orf129	0.656833333333333
QSER1	0.202666666666667
ULK2	3.46075
PIGO	0.563333333333333
NRCAM	-0.708785714285714
SLC35E3	1.021375
CSRP2	-1.29975
HYPE	-0.82025
MAPK15	0.0875
MGC14327	-0.25275
TIMM13	-0.113166666666667
ZNF462	0.22175
GBA3	-0.0805
TEX13A	-0.4315
MCM6	-0.0277777777777778
MTRF1	-1.263125
ABCA7	-2.50825
EIF4A2	0.0105
ZC3H10	0.9139
RPGR	0.833166666666667
C20orf94	0.76875
RP1L1	0.232
GPR125	-0.225125
USP22	1.41464285714286
OR1L4	0.56
MLZE	1.478
FLJ32065	1.48925
PTCD1	-0.14375
CRTAC1	-0.125166666666667
BXDC2	-0.921
C18orf1	3.649
FAM107A	0.55
EFNA3	-1.23175
P18SRP	-0.3191
CAMKK2	0.38975
KIAA0649	-0.227
NES	-1.97383333333333
HS6ST3	-2.54075
PON2	0.26275
TCP11L2	0.34125
CLEC4A	2.16225
PRR12	0.062
MLXIPL	-1.8035
C2orf50	1.6525
ZNF28	1.7815
ENC1	0.631
MAP2K1	-0.152625
FKSG2	0.46575
KIAA0430	0.3045
PTP4A1	-1.09716666666667
GPR156	-0.151
GTF3C6	0.483
UBR2	-0.1462
LOC388272	0.04625
MAK	1.46016666666667
ACOT4	3.24025
STC2	-0.531583333333333
PIGW	1.431
SAE1	-0.393625
COL6A1	-0.145545454545455
OAZ1	-0.0828333333333333
STMN4	0.844833333333333
EDG3	1.44533333333333
SGCE	0.273333333333333
IL11	-1.39333333333333
PRSS8	0.486875
YIPF5	0.825166666666667
WNT4	2.71925
CSN2	-0.146833333333333
TCF7	-2.608625
TDO2	3.04175
SAMD9	2.1331875
S100A7A	-0.103
MMRN1	1.22066666666667
GKAP1	1.384
AKR1C3	-2.893625
RNF19A	0.91825
GMDS	-1.32225
YKT6	-1.34675
SPARC	1.2238
C12orf31	-0.3535
UBE2V2	-0.318333333333333
FBXL18	-1.42
KIAA0460	0.51275
ADAM22	-0.1865
SERPINC1	-4.727
KCTD21	0.5055
MYOHD1	0.729
ZNF37A	-0.00416666666666667
GTF3C1	-1.543
CTSZ	2.111
PRNPIP	-1.220625
DRD1IP	0.2485
NR1I2	-2.73066666666667
ZNF266	0.42
SPAG4L	0.22
COX4NB	-0.13675
SAPS1	0.924
APOA1	-4.0605
TATDN1	0.821333333333333
C10orf82	1.70925
KPNB1	-1.9925
FOXO3	0.7335
CRYBB2	-2.101
ZBTB5	0.346833333333333
SLC25A38	-0.49425
DCTN2	-0.907833333333333
IFT20	1.01525
CTHRC1	3.277
C1orf31	1.045125
UHRF1	0.477375
GPC6	-0.58775
C10orf54	0.2705
MCF2L2	0.4118
WNT9B	0.420125
OLA1	-0.00575000000000002
FAM120B	-0.355
TTLL10	-0.568
CYorf15A	1.388
RELN	-3.1248
SCN2B	0.627416666666667
MFHAS1	-1.67875
NKX3-2	0.1685
RASGRF2	-0.032
SSBP1	0.0646666666666667
KPNA6	-0.879642857142857
LOC389118	0.24
HS3ST4	-2.0572
SUPT7L	-0.043
FLJ32658	3.306
IGFBPL1	-1.5645
KIAA1641	-0.0467
SHKBP1	-1.387
CSF1R	4.556
NAGK	-0.205
MYL2	0.567
HIST1H4C	-0.199833333333333
TOMM7	0.337125
ADAMTSL3	3.1294
TNFSF14	-0.39775
PRRT2	0.4235
VTA1	0.396375
AOAH	3.27966666666667
CRISPLD2	0.771428571428571
PNN	-0.4858
TA-NFKBH	-0.9005
ESPN	-1.3695
RBM43	0.602
KIAA1267	0.147875
DDX3X	0.0549444444444444
KIAA1576	-3.9385
PLXDC1	4.22733333333333
FLJ25801	-4.7295
