Hybridization REF	TCGA-AR-A1AL-01A-21R-A12P-07
STXBP2	1.94125
CMAH	1.34258333333333
SEMA5B	-0.0885
ZNF155	0.7705
COQ6	0.0765
PRPF4	-0.7395
TSPAN15	3.1235
VN1R5	0.33175
LATS2	0.1735
SELK	0.10725
PGK2	-0.292
MS4A1	-0.048125
TYW3	-0.6034
KRTAP5-1	0.593
RCCD1	-2.07766666666667
BTN1A1	0.726
DDX28	-0.34825
TMEM65	-0.930875
LOC92345	-0.53375
TTC31	-0.481
WDR46	-0.553833333333333
CHP2	-1.519
LSP1	1.437
ZNF542	1.093
EXOSC1	-0.635
ARHGAP18	0.280333333333333
LRRTM4	-1.49957142857143
MAOB	0.14425
CACNB4	-1.40325
MGC33846	0.0215
RANBP3L	2.70725
ATP5L	0.407
ONECUT1	-3.852
NUDT9	-0.3565
TMEM149	0.665
STX17	0.04125
IGSF10	-1.08325
TMPRSS9	0.1875
BMPR2	0.901545454545455
ALLC	0.64775
KLF7	0.65525
GCC1	0.7732
TIMM9	-0.52425
CDO1	2.49966666666667
MGC10701	-1.31366666666667
IFI6	1.23083333333333
FRMD8	0.45225
MGAT2	0.3635
WBP5	-0.219666666666667
CNIH2	0.153
KIAA0907	-1.8473
KCNH8	-1.525
CTSG	0.05575
GRIK1	-1.03833333333333
CUL5	0.505
FRMD1	0.535
OR9A4	3.949
SYT6	-2.22425
FOXD4L2	2.32575
ANAPC2	0.500166666666667
OPN5	-0.209
TAF13	0.008
LYG2	-0.83525
GGNBP1	0.0765
C11orf40	0.857
OTX2	-2.001
REG4	-0.1154
EIF5	0.3184375
PALB2	-0.72025
SEPSECS	0.1912
RNASE3	0.31725
TRIM49	-1.4085
POLR2K	-0.2202
GPR42	0.643
C8B	-2.6985
SASS6	-0.8275
PREB	-0.493166666666667
OR3A3	0.7685
TUBA8	1.39125
IGLV2-14	-1.69775
STIL	-2.26625
ANKFN1	-0.573666666666667
NME7	-0.73725
HOXC12	-2.96775
UBE2C	-1.955375
FHOD1	-0.64575
CDK2AP1	0.626083333333333
OR6K2	0.24225
DHPS	-0.01675
RPL5	0.0399166666666667
TRGV5	0.659
LOC541472	0.378
HCCS	0.3533
DENND1B	1.951
LHX3	0.33
OR5D16	0.2975
CXorf57	-2.94133333333333
IRF2BP1	1.4425
NDST2	1.03433333333333
LCE3D	0.2375
BOLL	0.480625
SYT3	-1.07425
PIH1D2	0.0745
C20orf7	-0.853166666666667
IL1R2	-0.388
SLAMF9	0.8915
PPME1	-0.60525
PIK3CA	1.11875
TRAPPC1	0.5935
COLEC10	-0.6315
SLC9A6	-1.13833333333333
PDDC1	-0.0755833333333333
CCDC53	-0.3975
GK3P	-0.22575
DAZL	-1.59
BRI3	0.67275
SDK1	0.35775
CYP2C18	0.7865
IFI44L	1.82775
RPL3L	0.5955
FUT9	-2.26583333333333
KIFC2	-0.873333333333333
PMP2	-0.727375
SLC4A9	0.1465
PLAG1	-2.03416666666667
MYCBP2	1.25783333333333
OR4E2	1.8415
CCDC65	1.83625
C16orf82	0.46475
ENTPD4	0.04225
BRP44L	0.245875
PMP22CD	-0.8805
TMCO4	0.577166666666667
KCNN1	-0.939666666666667
WDR35	0.40775
CCDC80	2.59775
C3orf31	-1.2395
SLC7A9	-1.12875
TMEM190	-1.82225
DBC1	-1.32933333333333
FADS3	-0.807666666666667
PDZD8	1.7225
GRM5	-0.043875
AZGP1	3.3877
PEX3	-0.159
MED1	-1.07535714285714
ATG4C	-0.83
HNRPH3	-1.324625
FAM109B	2.4255
C4orf17	0.221
CA10	0.0745
OPRD1	0.258
CCL16	-2.08025
SACM1L	0.25675
CST6	4.569
CD63	1.065375
LGI1	-2.603
ZNF784	0.201
CRYBB1	-0.00499999999999999
CX3CL1	1.1782
TOP2A	-3.118625
GYPB	-4.09766666666667
GADD45GIP1	-0.48825
FEN1	-2.057875
IGF1R	1.32375
WDR72	-1.91333333333333
PURG	-0.0466666666666667
DEFB126	-0.01475
PKD1L1	0.6855
CAV1	-1.618
GNPDA2	0.2848
DGAT2	1.901375
NLGN1	-1.685
STRBP	0.1165
HPRT1	-1.1745
FANCI	-2.435375
PSMA7	-0.8245
DBF4B	-1.5255
TTF1	-0.6815
RAD54L	-2.461
ELOF1	0.04425
PLAGL2	-0.296125
ZNF256	1.34225
HMGCL	0.7
MSI2	-1.10066666666667
RPESP	-0.817666666666667
C11orf60	0.612
ABCD1	0.528
ACAA1	0.7458
SPARCL1	4.61128571428571
IL6ST	2.9044
ZNF319	-0.02725
TMEM109	0.3068
FAM90A1	-1.151
IL22RA1	-2.187
ATP4B	0.7775
TEC	-1.44716666666667
C7orf30	-0.76625
TXNDC2	-0.083
ABCB4	0.4895
KIAA1191	0.139875
C9orf38	-0.11
SFTPB	0.081
CNTNAP2	3.12066666666667
FRK	2.3765
TBX19	0.54675
CHD4	-0.18475
C6orf26	-3.10733333333333
MOSC2	2.5105
IKBKE	1.6115
HIF1A	-1.584
LOC595101	-0.6405
RELA	0.387666666666667
TMEM16B	-0.719166666666667
ABHD12B	-3.6685
TSEN34	0.18825
KIF18A	-2.907
TXNDC9	-0.204333333333333
SPATA2L	0.796
SEMA4G	-1.3895
C21orf91	-0.446
MATN1	-0.351
KCNIP4	-0.861333333333334
TUSC1	1.933625
OR4C15	0.30125
ARMCX6	0.585416666666667
WBSCR27	-0.419833333333333
OR52I2	0.4675
KIAA1604	-0.7995
DYNC1I1	-0.780375
PPP4C	0.6625
SLC47A2	-2.12666666666667
TREH	0.177125
CD48	1.806
ST14	1.92166666666667
PKN1	0.7315
SPON2	2.843
XBP1	2.20991666666667
SFRS12	-0.208166666666667
EFCAB6	2.39425
SELT	0.42625
SLC39A2	-0.2415
ERF	-0.251833333333333
ARL3	0.7235
SURF6	-0.2298
MLLT10	-0.995809523809524
FLJ11171	0.568
TDGF1	-3.69333333333333
ERCC6	-0.52175
EIF2AK4	0.455875
BAZ1A	0.309166666666667
LRRN3	0.085
TMC3	0.3125
EFTUD1	-0.04875
PTPRO	1.01883333333333
CLEC12A	1.176625
ACBD4	-0.411875
ZDHHC14	-1.460125
OTUD7B	1.28
ACTB	0.747125
MSRA	0.146875
LCE5A	0.3205
IFI35	-0.1515
BSCL2	0.959
ANKRD12	1.05475
CFHR2	0.0732500000000001
RGAG1	0.0535
HSFY1	0.2645
SLC30A5	0.610583333333333
IMPG1	0.118
GPR109A	1.0895
ZNF185	-0.06575
IYD	2.56125
NPCDR1	0.209
SERPINA13	0.987
HMGCLL1	-1.56625
NEUROG1	0.545833333333333
UBQLN1	0.2055
LIN37	0.39025
SOCS2	-1.528875
DSCR4	-1.728625
XKR6	1.84575
GPR142	0.722
KRTAP13-3	-0.5645
CCDC15	-1.34733333333333
MOS	0.524
CD1E	0.844
OFCC1	-0.099
FAM83D	-2.86725
SRFBP1	-0.61375
C9orf96	0.494
DHDH	-1.0035
CCDC90A	-0.434
RABL3	0.647
CD320	-0.131
ANGEL2	1.057
MRPL21	1.22775
SMG6	0.2575
INSR	2.379375
FLJ14816	-0.761
GLRB	0.564
C9orf89	1.113
CIZ1	-0.03625
URG4	-0.264666666666667
LRDD	-1.011
CBY1	0.302833333333333
NFX1	0.18975
MTERFD2	-0.288714285714286
C19orf23	0.882
PGC	-2.706875
IER3IP1	1.0523
RASAL2	1.4005
C1orf89	-0.51125
SYNJ1	-0.235625
NFKBIE	1.26075
FLJ40125	-0.868166666666667
TCEB2	0.17
NOG	-2.1825
POLR2J2	-0.829166666666667
HLA-B	2.10325
PCDHA1	-0.4145
PPP2R2B	-1.525
ARHGEF17	0.883166666666667
TCF7L2	1.17885714285714
CHD5	0.0941666666666667
ZNF431	-0.06625
TBC1D25	0.101
ZNF800	-0.1365
SCUBE2	3.54245454545455
MYCBP	0.711333333333333
GPX5	0.489
C6orf129	-0.575
QSER1	0.310833333333333
ULK2	1.45
PIGO	0.247
NRCAM	-2.48392857142857
SLC35E3	-0.043875
CSRP2	-1.0075
HYPE	0.0055
MAPK15	0.4855
MGC14327	0.1905
TIMM13	0.692833333333333
ZNF462	-0.89375
GBA3	0.871
TEX13A	0.1525
MCM6	-1.48533333333333
MTRF1	-1.308
ABCA7	-0.1785
EIF4A2	-0.00675
ZC3H10	1.0249
RPGR	-0.345333333333333
C20orf94	-0.94325
RP1L1	0.1925
GPR125	-0.769375
USP22	0.250642857142857
OR1L4	0.334
MLZE	0.89725
FLJ32065	-0.53975
PTCD1	-0.35475
CRTAC1	1.32966666666667
BXDC2	-1.25875
C18orf1	1.01933333333333
FAM107A	1.67442857142857
EFNA3	1.82475
P18SRP	-0.0276
CAMKK2	0.500416666666667
KIAA0649	1.04175
NES	-0.676333333333333
HS6ST3	1.415875
PON2	-1.136
TCP11L2	-0.6355
CLEC4A	3.10275
PRR12	0.5685
MLXIPL	-0.6714
C2orf50	1.1985
ZNF28	1.3275
ENC1	0.0291666666666667
MAP2K1	-0.33775
FKSG2	1.1945
KIAA0430	0.61725
PTP4A1	-0.712222222222222
GPR156	0.574
GTF3C6	-0.21725
UBR2	0.1647
LOC388272	-0.71875
MAK	0.919833333333333
ACOT4	2.98375
STC2	-0.01575
PIGW	-1.313375
SAE1	-0.474875
COL6A1	1.50781818181818
OAZ1	0.794166666666667
STMN4	0.929333333333333
EDG3	0.0635
SGCE	-0.437333333333333
IL11	-2.02366666666667
PRSS8	1.681125
YIPF5	0.174666666666667
WNT4	3.84675
CSN2	0.526166666666667
TCF7	-2.914625
TDO2	2.4845
SAMD9	0.015875
S100A7A	-0.4025
MMRN1	2.48016666666667
GKAP1	-0.37125
AKR1C3	-0.86075
RNF19A	0.918375
GMDS	0.44175
YKT6	-0.32975
SPARC	2.1535
C12orf31	-0.86975
UBE2V2	-1.07766666666667
FBXL18	-0.242333333333333
KIAA0460	0.737
ADAM22	-0.00325
SERPINC1	-3.05225
KCTD21	0.976
MYOHD1	-1.855
ZNF37A	-0.439666666666667
GTF3C1	0.359333333333333
CTSZ	3.41675
PRNPIP	0.682
DRD1IP	1.23725
NR1I2	-2.6355
ZNF266	0.5978
SPAG4L	-0.5145
COX4NB	-0.89175
SAPS1	1.78133333333333
APOA1	-3.553
TATDN1	-0.472833333333333
C10orf82	-2.52925
KPNB1	-2.163
FOXO3	0.704833333333333
CRYBB2	-1.2395
ZBTB5	-0.251333333333333
SLC25A38	0.25725
DCTN2	-0.7275
IFT20	0.60725
CTHRC1	3.665
C1orf31	-0.146375
UHRF1	-0.9605
GPC6	1.10725
C10orf54	2.04575
MCF2L2	-0.7212
WNT9B	0.502625
OLA1	-1.179875
FAM120B	0.37575
TTLL10	0.084
CYorf15A	-5.01825
RELN	0.3597
SCN2B	0.819416666666667
MFHAS1	-1.50175
NKX3-2	0.630333333333333
RASGRF2	0.6995
SSBP1	-0.933
KPNA6	-0.174642857142857
LOC389118	0.4455
HS3ST4	-1.9876
SUPT7L	-0.68825
FLJ32658	-2.3685
IGFBPL1	0.25
KIAA1641	-1.9454
SHKBP1	0.390333333333333
CSF1R	4.17075
NAGK	0.5855
MYL2	0.8055
HIST1H4C	-2.53983333333333
TOMM7	0.082125
ADAMTSL3	2.2367
TNFSF14	-1.16575
PRRT2	-3.0875
VTA1	0.14725
AOAH	3.21533333333333
CRISPLD2	2.42678571428571
PNN	-1.476
TA-NFKBH	-0.193
ESPN	1.56875
RBM43	-1.602
KIAA1267	-0.088
DDX3X	0.501
KIAA1576	-4.916
PLXDC1	4.3725
FLJ25801	-4.55875
HNRNPL	-0.2495
RUNDC3A	0.429
CASP12	1.6315
SH2D5	-1.347125
RPL26L1	-1.109
OR51A7	0.151
HDC	2.952
C2orf16	-0.399333333333333
SYTL3	1.37
GOLGA4	0.77275
NOTCH1	-0.215833333333333
ATPAF2	-0.588
ECD	0.386
SSX5	-1.7875
SNAP91	0.29525
OCA2	-5.1795
PNPO	-0.573666666666667
DAPK1	0.2305
PINX1	-0.762166666666667
SELENBP1	1.147875
NEK3	-0.73675
TMED4	0.351
SSTR4	-0.1085
FOSL1	-2.6398
CD40LG	1.448
CES1	-1.36141666666667
DCI	0.225166666666667
B3GAT3	0.250833333333333
STK17B	-0.33175
CNTN6	3.02925
CYP3A4	-1.6135
MBOAT2	1.45635714285714
PISD	0.122125
USP1	-1.08825
PYDC1	1.14416666666667
CENPM	-1.563125
SAR1B	-0.5715
TTC7B	0.414
DP58	-0.0455
GPC1	-0.19525
RBL1	-1.9595
TMEM137	-3.79916666666667
TOB1	-0.096
TCEAL1	0.638166666666667
CENPF	-2.07218181818182
C6	4.88133333333333
PRSS1	-4.198
PPIL6	1.38733333333333
C6orf124	1.683
ODZ4	2.78433333333333
SNCB	-0.3575
NDUFB9	-0.006125
CNOT6L	0.278
S100A9	1.04
TRIM50	0.497
KCTD1	2.3219
WDR63	0.389
SPEF2	2.233625
RNGTT	0.137333333333333
CXorf22	0.424
KCNK16	0.9335
CEP250	-1.505125
ATPBD1B	-0.37875
KCNJ2	3.238
MT1B	-1.583
ZNF684	-0.2
SLC4A1	0.42275
PDHA1	-1.14825
ZNF492	0.326
TKT	-0.767
BYSL	-0.63125
RNF38	1.007125
AHDC1	-0.316
KLHL2	0.255
CMTM8	-0.06525
DMP1	-0.809
HERPUD2	-0.11375
CRTAM	2.939
ZNF572	-0.07675
TMEM16J	0.822
HSD17B2	-4.881
UBE2G1	0.0525
AHSA2	-3.38575
PELI2	-0.157
TPX2	-2.73475
ATP9B	1.586
DAZAP1	-0.502625
HMGCS2	1.7115
C17orf38	1.374
B9D1	-1.069875
NKX2-5	-1.65383333333333
KIAA1276	1.04975
LILRB2	3.0015
CSTF1	-1.16
BTN2A1	-0.488666666666667
C15orf48	5.6725
IGF2BP3	-4.40025
FAM113B	0.737
HRG	0.014125
ZNF131	-0.5485
USP47	0.5685
CCDC88B	-0.7145
HCN1	-0.6861
HTN1	-0.985833333333333
SYCP3	0.39975
C13orf23	-0.4572
PAPOLA	0.2751875
AATK	-0.4824
MSH3	-0.870833333333333
NDUFAB1	-0.566
ITLN2	-1.39683333333333
BAK1	0.307
MRPL45	-1.28383333333333
MTNR1B	0.489666666666667
LOC645843	0.0155
SPECC1L	0.316
PGCP	0.986
SPN	-0.54425
GPR143	0.872666666666667
ZNF576	0.529833333333333
TMEM39A	0.8571
ATP5D	0.810666666666667
MAGEB3	-3.132
RPS5	0.137166666666667
ANP32E	-0.911928571428571
MTMR1	0.2135
YEATS4	-0.9055
SYNGAP1	-0.121
PCOLCE	0.676666666666667
MNS1	-0.92575
PCYT2	0.000166666666666667
ZNF182	-0.12475
LAX1	-0.203875
SPPL2B	0.5018
ELOVL5	1.7152
PCDHAC1	-0.4305
B4GALNT1	-1.431
BLOC1S2	0.122625
ZNF673	-0.3656
ARHGAP21	-0.464666666666667
IRX5	3.081625
LRFN5	1.82983333333333
FAM7A1	-0.3965
RAB19	-0.227
GINS1	-3.36125
ITM2B	1.4037
PAPSS2	1.874
OR5BF1	0.557
ACSL3	-0.623125
KIAA1919	-1.4035
GLT8D2	3.277125
UTRN	0.688214285714286
CNN1	1.77075
HISPPD2A	0.119666666666667
SDAD1	1.36
SIGLEC9	1.35716666666667
RPL35	0.322142857142857
C22orf26	0.823
IMPDH2	-0.629
WDR69	-2.1385
SEC14L5	1.68283333333333
CLTA	0.26925
RP11-529I10.4	0.98
GPR37L1	0.619166666666667
OGDH	-0.20425
ASB13	0.604333333333333
ZFP14	-0.2165
ZCRB1	-0.550666666666667
KPNA3	0.22575
HSPA1L	0.667
RHOC	1.337625
LOC554175	1.14175
PPP3CA	0.1587
SLC1A7	0.0236
ZNF529	-0.122
RBED1	0.41375
DDB2	-1.652
FLJ11286	0.239666666666667
SPATA1	0.659
MKNK1	-0.225666666666667
DYSF	1.49066666666667
ALKBH2	-0.2925
NKD1	-2.117
C1orf174	-0.36675
PLEKHO1	0.753666666666667
ASB10	0.000750000000000008
RING1	0.0523333333333333
NPC2	1.04275
AVPR1B	0.168
YTHDF1	-0.67875
LMAN1L	0.599
GSG2	-2.285
CEP170	0.0805
RPS4Y2	-5.29875
MSH6	-1.8775
HECTD2	0.284166666666667
ZNF556	-3.61466666666667
PLEKHC1	0.153
AIRE	0.0665
BCL2L10	2.5455
LMOD3	1.10283333333333
ZBTB8	0.3073
FOXA2	-3.8433
SLCO2A1	2.37025
C3orf46	1.386
PRDM16	0.0396666666666666
TMEM98	1.11175
FRMD5	-2.645
PDE6C	0.00799999999999999
C1orf216	0.0961666666666667
EP400	-0.194285714285714
PTK2	0.182666666666667
RNF217	0.7405
NDUFA8	-0.047
ZFAT1	0.577
LAMP3	1.4955
GLTSCR2	0.7265
NPW	0.1695
LLGL2	-1.3394
PPM1K	-1.9585
C20orf177	-1.0675
KIR2DL4	0.7145
NFKB2	0.811
C21orf122	-0.0218333333333333
HESX1	-1.15225
GPR114	0.521333333333333
SLC25A35	-0.627666666666667
GNAT1	0.76675
ORAI3	0.31
FAM76B	-0.238375
TMEM99	-0.4555
TRIM29	-1.7112
CDS1	3.3695
RHEB	-0.1822
C4orf27	0.134666666666667
RAB3A	-0.30475
OTUD6B	-1.40325
GPD1	2.9385
CDH15	0.588666666666667
NPM1	-1.11207142857143
TMEM117	-0.54225
PRPS2	0.125916666666667
GCK	-0.959
ADRA2A	4.481
TSPYL4	0.125
TASP1	0.2185
WDR19	0.5095
C10orf38	-0.58075
PDE4C	-1.17366666666667
FYB	-0.0690833333333333
C1orf55	0.573333333333333
PPFIA3	-0.5185
RAD18	-0.99875
C12orf44	0.247666666666667
CRYBA4	-0.8595
HVCN1	1.52575
TAF10	0.331833333333333
C16orf48	-0.471666666666667
DEPDC5	0.483166666666667
LTBP1	-2.397
MAPRE1	-0.12675
FGF8	0.6145
C3orf52	2.177875
SENP7	-0.498666666666667
LRRK2	1.21675
RUNDC2A	-0.451333333333333
KIAA0355	0.702333333333333
CPEB1	-1.897
PPEF2	-0.0045
ABI2	-0.901333333333333
KIAA0317	0.140625
ATF1	0.0856666666666667
DYNC1H1	0.80075
DIP	0.278
TMEM33	-0.230888888888889
POLDIP3	-0.266
C7orf24	-0.00625
GPR171	2.91
CDC6	-3.24183333333333
PLD1	0.2312
ITFG2	0.1397
NDUFC1	-0.33525
AKNA	-1.3945
NBR1	-0.053
PKHD1	0.0505
HPS4	-0.7238
MAFA	0.7245
ULBP3	-0.83875
DIRC1	1.664
IMMT	-0.3605
C22orf13	-0.0145833333333333
CEL	0.31925
MARK3	-0.44125
ADAMTS2	1.655
ARPC3	0.579666666666667
TMEM10	0.317875
NPHS1	3.58075
BRD8	-1.1265
WDR12	-1.53475
IDI2	0.3015
HOXD13	-1.42
OR8G2	-1.5175
SLAIN1	-2.9845
GABRQ	-0.56175
NR2C2	-1.3825
NKTR	-1.3685
TLE2	1.3405
KIAA0892	-0.129333333333333
AURKA	-3.06881818181818
GPRC5C	-0.503666666666667
TBC1D9B	-0.0595
PNPLA6	0.682833333333333
AP3B1	-0.21425
NAG	-0.354125
C11orf68	-0.273
AKR7A3	2.128
AHCYL1	0.796333333333333
COP1	0.716666666666667
RPP14	-0.192833333333333
PCDHB18	1.32225
CDH24	0.2915
KRT17	-2.9445
LACTB2	-0.991
DDX24	-0.0962
PHACTR1	-2.12316666666667
SLC35E2	0.31275
LOXL1	0.74225
IQSEC2	0.296125
RGSL1	-0.195
PCDHGC5	0.0725
MEGF10	0.4745
PRRX1	2.452
ASTE1	0.228333333333333
C6orf159	-1.71666666666667
MYOD1	0.663
GAA	-0.591
ZNF747	0.87
KLRC1	-2.016125
IL1RL2	0.4145
GDF9	-0.2675
GPR119	0.032
TRAF2	-0.246
HCK	3.21216666666667
BMP6	-1.26225
IL8RA	1.18566666666667
FLJ35848	-2.75325
EFHA1	0.3485
CDSN	0.242333333333333
C14orf54	-0.898333333333333
LSM3	-0.4615
ZFP41	0.5375
C9orf126	-1.451
VIT	-1.452
SPCS3	-0.9835
DEF8	-0.6853
CHAF1A	-1.41916666666667
C1orf165	-0.0595
ZFPM2	2.13583333333333
FTH1	0.77375
SLC35F1	-1.121
YWHAH	0.77425
C17orf66	-0.149166666666667
ADRB1	0.391333333333333
FOXL1	-0.6115
RG9MTD3	-0.9685
UMPS	0.113625
MGC13008	-1.312
KIAA1161	-0.786
CCDC77	-2.015
C12orf65	-1.2334
COG4	-0.837166666666667
RCP9	-0.413416666666667
RP4-692D3.1	2.826
CDC2L5	0.68525
MGC7036	1.52433333333333
DNAJC11	-0.206
GDF2	-0.0345
TIMM17A	-0.0365
HNRNPA0	-1.075
OR2H1	-0.0125
PCBP1	-0.30475
COL23A1	-2.07525
LRRC2	0.755357142857143
NSD1	0.0194999999999999
FLJ37078	-0.561
WDR91	-0.308833333333333
TMEM179	-0.39325
DSCR10	1.35
CNDP2	1.4569
FYN	0.078
BEX2	0.506333333333333
KCND3	1.97675
YPEL5	1.04475
LRRC42	-0.677
C17orf45	-0.88375
ZNF649	0.93
LOC150763	1.013625
COL5A2	3.48758333333333
CNGA2	1.0215
ELA2B	-0.8616
RAB9B	-1.45075
FAM100A	0.513
NAIP	0.3205
MYOZ2	0.073625
SPATA12	0.2115
XRCC4	-0.78375
CYB561	0.7113
CHST10	0.0435
BAI1	-0.8755
BRSK1	-0.100166666666667
C17orf89	-0.4285
PDE6H	-2.1335
FLJ20309	-0.1002
MAP7	1.9605
SCN4B	1.6715
SPAG9	-1.145
SERTAD1	0.576
FLJ21963	-0.661
ANTXR1	1.2427
TMPRSS13	2.095
ETV7	2.14933333333333
DGAT1	0.945166666666667
NKIRAS1	0.290666666666667
TAC3	-3.66325
CORO1C	-0.1385
RAD54B	-1.81725
HRASLS3	3.3185
C21orf42	0.2845
BARD1	-1.82033333333333
ZNF177	0.943833333333333
MIP	0.448
ZNF442	1.0855
F2	-3.625
GRIA1	1.51375
GALNTL2	1.793
WNT5A	-0.1398
LENG9	0.426
hCG_25371	-1.0225
FOXR1	0.3105
TRA@	1.5534
PWWP2	1.4715
C1QTNF7	2.82033333333333
SLC7A4	2.24025
C4orf7	0.11425
C17orf80	-0.3485
KLK4	2.672
IL31	0.086
TMEM176A	4.24275
CTNNB1	-0.1405
BHLHB2	1.13575
TMEM185B	0.6515
ARD1B	0.11175
C1orf93	2.0425
BRUNOL4	0.241833333333333
LOC541469	-1.51291666666667
UPK2	0.22625
GAS8	-0.877166666666667
PATE	0.2435
IMPACT	0.65975
WNK4	-0.7085
HNRPLL	-0.7905
GAD2	-0.02225
ITGA6	1.00825
BMP15	0.3155
CYP2A7	4.508
RIC8A	0.77925
CCND1	0.570666666666667
USP35	0.06
DSCR2	-1.62825
CCL4	4.7285
ZCCHC10	-0.8595
NOL11	-0.408
TRPM2	2.10091666666667
PSMD2	-0.618272727272727
CHTF18	-1.62175
USP18	0.261625
RRAS	0.6115
LAMC3	-0.606
TOX	-3.25466666666667
PCDH15	0.4395
GABRG3	-2.814
NUDCD2	-1.106875
SGCZ	-2.438
KCTD17	0.0817
SPSB2	-0.266
TPPP3	3.24666666666667
CILP2	0.368666666666667
CALB2	3.1485
CEBPZ	-1.0835
ZNF479	0.74575
FMOD	5.36683333333333
C21orf66	-0.833785714285714
CLN6	0.271333333333333
ANAPC1	-0.571875
SH2D3C	1.9995
PTPN14	-0.5215
TRIM42	0.714
APTX	0.145
SNRPG	-1.34766666666667
BMS1	-0.568
MAGEA3	-4.1415
NFATC3	-0.995583333333333
LRRC45	-0.104333333333333
ARS2	-0.319142857142857
LRIG1	1.768
EPSTI1	1.15416666666667
PRSS27	0.64
ERC2	-1.156
PRKACB	0.1065
PRDM13	-4.9275
HCG27	-1.432
KLK12	-1.591
HSD17B7	-0.702333333333333
ZNF354A	-0.107
PCDH11X	-1.5355
DMGDH	1.017
PCBD2	-1.0655
TMC6	-1.219875
RIMS1	-0.1085
SF3B2	-0.477333333333333
RCN1	-0.606333333333333
CPB1	3.2425
BCAR3	-0.1385
FCRLB	0.982875
PAK1IP1	-0.56225
OR10H1	0.4815
KIF9	1.6435
PITPNM2	-0.810875
L3MBTL4	-0.53475
TGFB1	0.419
ZXDC	-0.022
SLC6A16	-0.70975
SRrp35	-1.61225
LRRC8E	1.608
PPIAL4	-0.57275
EOMES	1.5775
PAX2	0.4955
SCARF2	0.81075
PSEN2	0.4855
PCDHB13	0.414
C10orf28	-0.635875
DHRS7B	0.337571428571429
C1orf131	0.27
ASB1	-0.889
ZNF223	0.674833333333333
LCMT2	0.619
MEP1A	-1.13475
TMEM53	0.6965
RSPH3	0.66675
C10orf33	-1.173
LOC644285	-0.26125
PTPN9	1.194
ABCA12	0.20425
CCDC37	-1.73975
RUNDC1	0.1169
YES1	-0.103833333333333
FAM120AOS	0.66875
OR5M3	0.8005
PPP1R3F	0.04375
IL13	0.1971
MDFI	-0.35325
PRNT	1.028
ZDBF2	0.8015
OR10C1	0.684
CLIC1	-0.383666666666667
LILRA5	0.424833333333333
CSAG1	-3.79216666666667
TREML2	-0.434333333333333
FAM125A	-0.198166666666667
ZNF74	-1.2475
FAM104A	-0.59225
LRRC39	-0.7515
SAMD5	-1.689
HYAL2	0.57625
HIST2H2AC	-0.5815
IGFBP5	0.617869565217391
NRTN	-1.0695
KIAA0556	0.381
FAM29A	-1.28777777777778
JMJD2A	-1.089
EPHB1	1.11775
POLD4	0.560875
ANAPC10	-1.043
LRRC36	-0.0145
MEGF6	0.13275
LPHN3	0.636666666666667
BMP10	0.1965
C21orf55	-0.3925
CREM	-0.616125
PTGER4	1.6885
METAP1	-1.258625
KCNQ1	2.07466666666667
NR2F2	1.204375
SSFA2	0.171916666666667
CTTNBP2	-2.12775
BCL2A1	-1.239875
ZBTB24	-0.2855
SLCO6A1	-1.73225
PRDM1	1.2548
OR7D2	-0.7
CCDC47	0.0258
LOC646982	1.216
SLC26A6	-0.894666666666667
BIN1	-0.064
SRRM1	-1.03392857142857
PCSK1N	-1.025375
ALS2	-0.5605
ECT2	0.293105263157895
CACNA2D2	2.01875
DOCK6	0.391
C10orf119	0.62375
FATE1	0.8825
DUSP23	1.48425
TRIP6	0.525857142857143
NUP35	-1.3905
CDH3	0.923
KLHDC8A	1.2905
C9orf116	1.1625
EI24	0.375
CENTD1	-0.772
RWDD2B	-0.571
DOCK1	1.659
NPAS2	0.291375
NR3C2	2.89566666666667
FAM63A	0.223416666666667
INPP5F	-0.519833333333333
FAM111A	-0.0318
MYBL1	-2.08941666666667
IQGAP3	-0.816
CRADD	-1.32966666666667
DUSP12	-0.7435
PDZK1IP1	3.562
VASH2	-0.7835
CTR9	0.556
VIL1	-4.219
OR8U1	1.22566666666667
CCDC107	0.9565
PTTG1IP	0.27075
OR4X2	0.5085
COL9A1	-3.2485
PSMD9	-0.085
ZFP62	-0.41025
TIP39	-0.34425
PARP15	0.8585
TTC19	0.383875
C1orf114	-2.00266666666667
GFPT1	0.73
SLC27A6	-3.312
MRPS10	-0.8241
CALML5	-1.98983333333333
TRPM7	0.38875
CGNL1	0.137625
CECR1	0.78975
SERPINB8	0.0185
TMEM102	0.5455
PDIA2	-3.405
NUCKS1	-0.713333333333333
HOTAIR	-0.686
EBI3	0.39
NXN	0.65075
ZMYND19	-0.205375
FOXJ3	0.225
EIF5B	0.2619
EIF2B4	-0.2105
LEO1	0.562
ZIC5	-2.11766666666667
IL20	4.1045
KIAA0415	0.845
FLJ37357	1.4935
TSPAN12	0.49
ACTR3B	0.4205
TFAM	-1.1565
IL17RD	-0.783875
PARP12	0.38475
KLHDC7A	0.703
KCTD4	-0.095
GTF2H1	0.4095
FLCN	-0.517166666666667
BIRC4	0.070375
LOC790955	0.508
VKORC1L1	-0.1475
CYP4F22	1.58083333333333
TAS2R5	0.6115
ZNF582	2.0405
HS3ST3B1	0.0545
CTNS	0.6015
STK36	-0.268166666666667
MMD2	0.17825
RP5-1103G7.6	0.0795
