Hybridization REF	TCGA-BH-A18M-01A-11R-A12D-07
AP4B1	-0.74375
VBP1	-1.0925
OR1K1	0.61
MORC3	0.74275
BHMT2	1.0615
C3orf10	1.1365
FZD7	1.97383333333333
WFDC10A	-0.652
PMS2CL	-0.721125
CCDC32	1.01516666666667
FA2H	-2.081
ALG13	0.17
TTLL7	-1.081
SPOCK3	1.11825
SLC13A2	0.8685
AIM1	0.639
GPRC6A	0.5585
EGR2	5.7675
MED11	0.77975
WWC1	1.264
SH3GL3	-3.6595
RIF1	-1.25264285714286
PRLH	-0.174
VLDLR	-1.651
DBT	0.312125
C21orf63	0.56775
CGGBP1	-0.449625
KRTAP12-2	0.003
TADA3L	-0.9035
ZBTB16	3.54
PDGFB	0.6795
RFX1	0.49475
UQCRB	0.0425
LOC133874	-0.2185
HPS3	-1.60375
LGALS3BP	1.1735
DKFZP564O0823	2.36335714285714
MRFAP1L1	0.62325
HOXA10	-1.16766666666667
NGB	-0.2175
KIF21A	-1.06830769230769
IFLTD1	0.672
LZTS1	0.4065
ARHGEF3	1.593
RHBDL3	1.2125
CSNK1G2	-0.264
ChGn	-1.27725
KIAA1244	1.1555
GABRB2	0.5105
MGC72080	-0.8115
CD27	3.1745
EGLN1	-1.4003
PEX13	0.588
RWDD3	-0.02375
RNF12	-0.740666666666667
GRIN2B	-0.086
ADAMTS14	-0.274625
DYDC2	0.0905
ATP6AP1	0.2522
NR1H2	-0.218666666666667
PDK2	0.329
C3orf17	-0.0963333333333333
SLC38A2	-0.839428571428572
SLC25A29	-0.2945
C15orf29	0.37425
ADAM9	-0.126083333333333
TMUB2	0.102375
GPR176	-0.81675
AGK	-1.2285
MCCD1	2.00725
NDUFA4	-0.06875
TMEM146	-0.09975
DUSP1	2.57625
UNQ6975	1.339
EMX2OS	4.14475
INSM2	0.466333333333333
LUZP4	-1.2675
SETD6	-0.64625
P2RY2	2.4805
SLC45A2	-1.913
RABGAP1	0.293666666666667
UBXD5	-0.423125
GPRC5A	0.2079
PAK3	1.19783333333333
LOC63920	-0.02825
TGFBR1	0.1637
KRTAP6-3	0.146
SFMBT2	-0.7325
CDC42	0.5555625
C11orf35	0.946
TTLL2	0.33725
UACA	0.631833333333333
CD97	-1.27
SETD5	-0.569125
NINJ2	0.29125
PTER	1.63333333333333
POMGNT1	-0.06
KRTAP4-2	0.124
ECGF1	2.5205
HRB	-0.309818181818182
ATP1B2	-0.2081
LOC400506	0.16275
COL4A3BP	0.51
C6orf97	1.377
GRHPR	0.7845
TAS2R1	0.377
SEMA7A	-1.49975
EDF1	0.564
ODF2L	0.2215
PCID2	-0.644
GTF2H4	-0.663
ZCCHC3	-0.900625
CGB2	-0.0393333333333333
NEUROD1	0.1495
C20orf75	-0.823
RP5-1054A22.3	2.16183333333333
IFNA5	-0.354
ZNF134	0.253083333333333
MGC119295	-0.8806
ZSWIM6	0.441625
SMEK1	-0.00783333333333332
PCGF2	0.174125
C1orf102	2.826
CYP2A13	0.8115
KCNH6	-1.3457
MDM1	0.6838
ALDH7A1	0.685666666666667
C9orf75	1.64175
VDAC3	-0.3895
OR51T1	0.3385
EIF3F	0.148166666666667
KCNJ10	-0.74875
LENG8	-0.00249999999999997
EDEM2	-0.443333333333333
CCNJL	0.767333333333333
DHX37	-0.7815
CRYGN	1.715
AATF	-0.68825
ZNF630	1.30475
E2F5	-1.358
WFDC13	0.00599999999999998
FTSJ3	-1.06716666666667
C4orf33	0.73325
LHFPL4	-2.77375
C19orf56	-0.215
SMAD4	0.34375
AFM	-0.419833333333333
G0S2	1.84425
FCHSD2	0.2396
RRP1B	-1.0195
EEF1B2	-0.0768333333333333
STAT6	1.32416666666667
ZNF195	-0.72175
GNL1	-0.7445
ZNRF2	0.788333333333333
PER3	0.15575
ASB16	0.325
C10orf10	2.625
ADCY8	-2.88333333333333
C9orf58	-0.326166666666667
ARMC10	0.0375
PSG1	-3.068
DHX34	-0.313
VARS2	-0.736625
NFIC	0.0445
ITPR2	0.49175
AGXT2	0.751333333333333
OR6K3	0.027
H2AFZ	-0.39625
MLLT3	0.592083333333333
COX4I2	1.71675
CCNT2	0.209125
PLK4	-2.064625
NUMBL	-0.396833333333333
MED16	0.118
PLEKHQ1	1.32625
GOSR1	0.3355
BTG4	0.157
RPL30	-0.0464166666666666
IGSF5	1.36825
IGFL2	4.67483333333333
ELMOD2	1.314
SHC3	-1.41966666666667
HAVCR1	0.0575
DYNC2H1	1.207625
RNF5	-0.4915
C2orf7	-0.10875
NLF1	0.8375
KLHL25	0.72875
LRP10	0.5505
KRI1	-0.354
PUS7L	0.105166666666667
MGMT	1.726
HOXD1	-0.0896666666666667
CSH1	0.4041
ATG16L2	-0.73675
FLJ44635	0.7205
CHODL	0.6885
EXOSC8	-0.877
SLC28A1	-0.16275
MYO7B	-1.13416666666667
SEH1L	-0.2295
MTNR1A	0.123333333333333
TSPAN5	-0.278333333333333
CDC45L	-3.174
AMIGO1	0.372
ATAD3A	-1.07075
OSGIN2	0.342166666666667
PDIK1L	0.543666666666667
DARC	3.978625
PIPSL	0.166
SHMT1	-0.769
CRISP3	-0.701
POPDC2	2.2255
ZRANB2	-0.842
FBXL8	0.61125
TRIP13	-2.082
EIF5AL1	-0.916
POU5F1P3	-4.532
IL6	0.927166666666667
CXorf38	0.0168333333333333
IFNA16	-0.4885
FBXL2	2.33966666666667
BRD1	-0.1715
STATH	0.67875
FBXO44	0.4365
MCCC2	0.62775
CDC2	-1.4972
C5orf23	1.158
IVD	0.713166666666667
C10orf122	-1.39425
MSL3L1	0.4203
MVP	1.4075
EPOR	-0.4978
ZMYM1	-0.409166666666667
BCL7C	0.3645
PSTPIP2	1.1543
LYPD1	-1.237125
OR8G5	0.209
ZP3	0.17
BCAS4	0.944583333333333
EDG6	2.505
ISY1	-0.42975
PRAMEF2	-1.36675
CUL1	-0.95825
RNF213	1.1034
CCRK	1.34075
DHX9	-0.33125
C13orf29	-0.562
NCKAP1	1.56016666666667
MRPL43	0.612
XPR1	-0.224
PKN2	0.3528
PODNL1	1.2235
ZNF333	0.480125
DALRD3	1.138
OPN1SW	0.0515
BTBD6	0.46975
C11orf82	-1.2155
OR5P3	0.8305
DUSP11	0.30225
L1CAM	-1.3427
NEK11	2.29833333333333
OR7E91P	1.226
CNTN3	3.3781
CREB3L2	0.53125
ZBTB37	-0.516
KIAA1324L	1.05825
NDUFB10	0.378666666666667
NUDT2	0.1235
GTPBP8	-0.28375
CACNA1D	1.9955
PRKAA2	-0.747
PRDM8	-0.082
MGC16075	-0.245166666666667
KRT14	1.20671428571429
PP8961	0.700625
MRPL18	0.152
ABCG2	-1.33
PACRG	2.42425
BBS2	1.2465
KREMEN2	-3.0655
FBXO21	0.90575
HNRPUL1	-0.396583333333333
GRB10	-0.19175
CLSTN1	0.843625
LMAN2	0.2862
C17orf61	0.596
NIPSNAP3A	1.3065
INSIG2	-0.1435
PCDHB7	0.76
STXBP2	-0.0325
CMAH	1.17525
SEMA5B	-0.8815
ZNF155	0.0138333333333333
COQ6	0.5305
PRPF4	-0.71375
TSPAN15	3.0173
VN1R5	0.78975
LATS2	0.67475
SELK	0.20475
PGK2	-0.559
MS4A1	-1.82175
TYW3	-0.4545
KRTAP5-1	0.48775
RCCD1	-1.70033333333333
BTN1A1	0.66925
DDX28	-0.6245
TMEM65	0.407125
LOC92345	-0.58175
TTC31	-0.533
WDR46	-0.556166666666667
CHP2	-0.943833333333333
LSP1	0.715875
ZNF542	0.339
EXOSC1	-0.1835
ARHGAP18	-0.143333333333333
LRRTM4	-1.37542857142857
MAOB	4.63275
CACNB4	0.24125
MGC33846	0.840875
RANBP3L	1.404
ATP5L	-0.401125
ONECUT1	-3.6395
NUDT9	0.594
TMEM149	0.086
STX17	1.0415
IGSF10	-2.223
TMPRSS9	-0.379
BMPR2	0.867583333333333
ALLC	-0.28925
KLF7	1.4205
GCC1	0.3222
TIMM9	-0.50625
CDO1	2.24033333333333
MGC10701	-0.3405
IFI6	3.52533333333333
FRMD8	1.603
MGAT2	0.22
WBP5	-0.0161666666666667
CNIH2	0.29675
KIAA0907	-1.3762
KCNH8	0.4305
CTSG	1.68375
GRIK1	0.354
CUL5	0.1165
FRMD1	0.228
OR9A4	1.1355
SYT6	-1.32825
FOXD4L2	-0.3185
ANAPC2	-0.907666666666667
OPN5	0.962
TAF13	0.30775
LYG2	-0.28225
GGNBP1	0.5835
C11orf40	0.599
OTX2	-2.042
REG4	0.2118
EIF5	-0.1069375
PALB2	-0.7645
SEPSECS	-0.1716
RNASE3	-0.22225
TRIM49	-2.0935
POLR2K	0.517
GPR42	0.487
C8B	-3.43566666666667
SASS6	-0.769
PREB	-0.333666666666667
OR3A3	0.565
TUBA8	1.00375
IGLV2-14	0.33875
STIL	-2.0235
ANKFN1	-0.194833333333333
NME7	0.1925
HOXC12	-3.388
UBE2C	-1.94925
FHOD1	-1.131125
CDK2AP1	-0.120666666666667
OR6K2	0.085
DHPS	-0.5185
RPL5	-0.0435
TRGV5	0.733
LOC541472	1.04025
HCCS	0.209
DENND1B	0.7595
LHX3	0.118
OR5D16	-1.391
CXorf57	-0.8575
IRF2BP1	0.69325
NDST2	0.818
LCE3D	0.111
BOLL	0.15325
SYT3	-1.29325
PIH1D2	0.7935
C20orf7	-0.619666666666667
IL1R2	0.1915
SLAMF9	1.2545
PPME1	-0.526875
PIK3CA	0.009
TRAPPC1	-0.23925
COLEC10	-0.896
SLC9A6	-0.862166666666667
PDDC1	0.213833333333333
CCDC53	0.681
GK3P	-1.33525
DAZL	-1.156
BRI3	0.0545
SDK1	-0.214375
CYP2C18	0.0105
IFI44L	5.21475
RPL3L	0.7065
FUT9	3.30633333333333
KIFC2	0.00149999999999999
PMP2	-1.265875
SLC4A9	0.543
PLAG1	-2.162
MYCBP2	-0.5205
OR4E2	-0.655
CCDC65	2.30175
C16orf82	-0.2495
ENTPD4	-0.34425
BRP44L	0.2135
PMP22CD	0.12475
TMCO4	0.947333333333333
KCNN1	-1.08233333333333
WDR35	0.57875
CCDC80	2.71625
C3orf31	-0.562
SLC7A9	-0.0525
TMEM190	-0.0835
DBC1	-0.4264
FADS3	-0.278166666666667
PDZD8	-0.488666666666667
GRM5	-0.336125
AZGP1	2.8987
PEX3	0.153
MED1	-0.0177142857142857
ATG4C	-0.708833333333333
HNRPH3	-0.69975
FAM109B	1.7945
C4orf17	-0.1475
CA10	-0.8495
OPRD1	-0.0405
CCL16	-1.62775
SACM1L	-0.6275
CST6	4.953
CD63	1.2625
LGI1	-0.57825
ZNF784	0.229
CRYBB1	-1.297
CX3CL1	1.26975
TOP2A	-2.511875
GYPB	-3.84883333333333
GADD45GIP1	-0.66025
FEN1	-1.317375
IGF1R	-0.322
WDR72	-2.12633333333333
PURG	-1.12083333333333
DEFB126	0.00950000000000001
PKD1L1	0.3815
CAV1	-1.0359
GNPDA2	1.3131
DGAT2	0.413375
NLGN1	-2.6075
STRBP	-0.362375
HPRT1	-0.7495
FANCI	-2.0345
PSMA7	0.1195
DBF4B	-1.0655
TTF1	-0.82625
RAD54L	-2.01875
ELOF1	0.22525
PLAGL2	-0.438375
ZNF256	0.044
HMGCL	0.89425
MSI2	-0.0828333333333333
RPESP	0.926666666666667
C11orf60	0.50425
ABCD1	-0.2005
ACAA1	0.7313
SPARCL1	5.595
IL6ST	1.3125
ZNF319	0.67975
TMEM109	0.2369
FAM90A1	-0.414333333333333
IL22RA1	-1.4955
ATP4B	0.018
TEC	-1.065
C7orf30	-0.8845
TXNDC2	-0.780333333333333
ABCB4	-0.9805
KIAA1191	0.315875
C9orf38	-0.078
SFTPB	0.499285714285714
CNTNAP2	2.11458333333333
FRK	2.4335
TBX19	-0.335
CHD4	-0.3935
C6orf26	-2.71816666666667
MOSC2	1.8685
IKBKE	0.34625
HIF1A	-1.68883333333333
LOC595101	0.5285
RELA	0.418
TMEM16B	0.514333333333333
ABHD12B	-2.33175
TSEN34	0.6255
KIF18A	-2.12
TXNDC9	0.258
SPATA2L	0.327
SEMA4G	-1.226
C21orf91	0.070875
MATN1	-0.236
KCNIP4	0.287
TUSC1	1.392875
OR4C15	0.37525
ARMCX6	0.500583333333333
WBSCR27	-1.70366666666667
OR52I2	-0.7635
KIAA1604	-0.64325
DYNC1I1	-0.72275
PPP4C	-0.33375
SLC47A2	-1.46866666666667
TREH	-0.090125
CD48	2.04316666666667
ST14	1.09666666666667
PKN1	-0.39875
SPON2	2.75375
XBP1	1.60675
SFRS12	-0.0158333333333333
EFCAB6	2.63525
SELT	0.57925
SLC39A2	0.2825
ERF	-0.475666666666667
ARL3	1.68525
SURF6	-0.8699
MLLT10	-0.60252380952381
FLJ11171	0.0903333333333333
TDGF1	-3.9405
ERCC6	0.369
EIF2AK4	0.0102500000000001
BAZ1A	-0.578
LRRN3	0.469
TMC3	-0.538
EFTUD1	-0.299
PTPRO	0.790333333333333
CLEC12A	1.17725
ACBD4	0.2985
ZDHHC14	-1.4475
OTUD7B	0.787
ACTB	0.303875
MSRA	0.209875
LCE5A	0.61
IFI35	1.429
BSCL2	0.843666666666667
ANKRD12	0.260833333333333
CFHR2	0.914
RGAG1	-0.0566666666666667
HSFY1	-0.487
SLC30A5	0.522916666666667
IMPG1	-0.2315
GPR109A	0.3415
ZNF185	0.91225
IYD	1.76075
NPCDR1	0.45
SERPINA13	-0.461
HMGCLL1	-0.3245
NEUROG1	0.871666666666667
UBQLN1	-0.0754375
LIN37	0.297
SOCS2	-1.194125
DSCR4	-2.054375
XKR6	-0.674
GPR142	0.9345
KRTAP13-3	-0.385
CCDC15	-1.11083333333333
MOS	0.5775
CD1E	-1.3145
OFCC1	-0.60125
FAM83D	-2.4945
SRFBP1	0.5345
C9orf96	0.6335
DHDH	-0.78725
CCDC90A	-1.4935
RABL3	1.03225
CD320	-1.4815
ANGEL2	0.986916666666667
MRPL21	0.356
SMG6	0.728333333333333
INSR	1.090625
FLJ14816	-1.9565
GLRB	-0.175166666666667
C9orf89	1.66675
CIZ1	-0.872625
URG4	-0.249166666666667
LRDD	-0.243333333333333
CBY1	1.01416666666667
NFX1	-0.214
MTERFD2	0.4525
C19orf23	0.338
PGC	-2.688875
IER3IP1	0.9003
RASAL2	0.887083333333333
C1orf89	0.65025
SYNJ1	-0.745125
NFKBIE	0.43825
FLJ40125	-0.961833333333333
TCEB2	0.289
NOG	-2.3455
POLR2J2	-0.4235
HLA-B	2.7835
PCDHA1	0.8665
PPP2R2B	-0.42425
ARHGEF17	1.291
TCF7L2	0.664428571428571
CHD5	-0.258666666666667
ZNF431	-1.149125
TBC1D25	-0.2435
ZNF800	-1.549
SCUBE2	4.11709090909091
MYCBP	0.430166666666667
GPX5	0.215
C6orf129	0.107833333333333
QSER1	-0.149166666666667
ULK2	2.298
PIGO	0.433833333333333
NRCAM	0.035
SLC35E3	-0.502125
CSRP2	-0.67275
HYPE	-0.41175
MAPK15	-0.0201666666666667
MGC14327	-0.3315
TIMM13	-0.244833333333333
ZNF462	-0.004
GBA3	0.2425
TEX13A	-0.98
MCM6	-1.34322222222222
MTRF1	-0.670125
ABCA7	-0.473
EIF4A2	0.425
ZC3H10	0.7471
RPGR	0.0226666666666667
C20orf94	-0.31
RP1L1	0.00949999999999999
GPR125	-0.692125
USP22	-0.2655
OR1L4	1.0235
MLZE	2.3215
FLJ32065	-0.13575
PTCD1	-0.2665
CRTAC1	1.73966666666667
BXDC2	-0.953
C18orf1	2.90533333333333
FAM107A	2.56628571428571
EFNA3	-0.82475
P18SRP	-0.1001
CAMKK2	0.532
KIAA0649	-0.6705
NES	-1.3895
HS6ST3	0.992
PON2	-0.359
TCP11L2	-0.29075
CLEC4A	2.3085
PRR12	0.294
MLXIPL	-0.9958
C2orf50	1.1295
ZNF28	0.78925
ENC1	1.93566666666667
MAP2K1	-0.496875
FKSG2	1.596
KIAA0430	1.22475
PTP4A1	-0.640444444444444
GPR156	1.1735
GTF3C6	-0.1615
UBR2	0.1682
LOC388272	-0.063
MAK	1.5595
ACOT4	2.789
STC2	1.89533333333333
PIGW	-0.761125
SAE1	-0.185
COL6A1	1.77236363636364
OAZ1	0.175166666666667
STMN4	0.501833333333333
EDG3	0.298166666666667
SGCE	0.863333333333333
IL11	-2.26683333333333
PRSS8	2.341
YIPF5	1.09141666666667
WNT4	4.10025
CSN2	-0.289666666666667
TCF7	-2.469625
TDO2	0.8645
SAMD9	1.3870625
S100A7A	-0.301
MMRN1	4.15466666666667
GKAP1	-0.136
AKR1C3	-0.124
RNF19A	-0.4615
GMDS	0.073
YKT6	-0.29525
SPARC	2.645
C12orf31	-0.30025
UBE2V2	-0.847666666666667
FBXL18	-1.0305
KIAA0460	0.049
ADAM22	-0.54
SERPINC1	-3.59625
KCTD21	0.36475
MYOHD1	-1.4255
ZNF37A	-0.863166666666667
GTF3C1	-0.195666666666667
CTSZ	1.64575
PRNPIP	-1.085625
DRD1IP	0.3315
NR1I2	-2.8075
ZNF266	-0.8863
SPAG4L	-1.5135
COX4NB	-0.58225
SAPS1	0.683
APOA1	-3.2985
TATDN1	0.3025
C10orf82	3.83325
KPNB1	-1.7645
FOXO3	0.499333333333333
CRYBB2	-1.041
ZBTB5	-0.267
SLC25A38	-0.26375
DCTN2	-0.302833333333333
IFT20	0.63275
CTHRC1	3.581
C1orf31	-0.29725
UHRF1	-0.139
GPC6	-0.48775
C10orf54	1.615
MCF2L2	-1.33333333333333
WNT9B	-0.090625
OLA1	-0.9155
FAM120B	0.26575
TTLL10	-0.643
CYorf15A	-4.21625
RELN	-2.1575
SCN2B	1.9245
MFHAS1	-1.35075
NKX3-2	-0.698833333333333
RASGRF2	0.9805
SSBP1	-0.6565
KPNA6	-0.0800714285714286
LOC389118	-0.4495
HS3ST4	-1.3023
SUPT7L	-0.57525
FLJ32658	-0.9075
IGFBPL1	-1.08475
KIAA1641	-1.6389
SHKBP1	-0.692166666666667
CSF1R	4.465
NAGK	0.84175
MYL2	0.8885
HIST1H4C	-1.70933333333333
TOMM7	0.053375
ADAMTSL3	2.595
TNFSF14	-0.73175
PRRT2	-0.30725
VTA1	-0.163875
AOAH	3.58566666666667
CRISPLD2	2.32128571428571
PNN	-0.5181
TA-NFKBH	-0.086
ESPN	0.2755
RBM43	-0.253
KIAA1267	0.4685
DDX3X	0.344055555555556
KIAA1576	-3.138
PLXDC1	4.37383333333333
FLJ25801	-4.043
HNRNPL	0.03375
RUNDC3A	0.268833333333333
CASP12	1.8885
SH2D5	-1.264
RPL26L1	0.3185
OR51A7	0.32
HDC	4.383
C2orf16	-0.359833333333333
SYTL3	2.905125
GOLGA4	0.299
NOTCH1	-0.855
ATPAF2	0.7
ECD	0.128
SSX5	-1.5995
SNAP91	0.482
OCA2	-2.73775
PNPO	0.474
DAPK1	-0.912833333333333
PINX1	-0.3805
SELENBP1	1.68175
NEK3	-0.554416666666667
TMED4	0.260642857142857
SSTR4	-0.4065
FOSL1	-2.5897
CD40LG	0.3245
CES1	0.247916666666667
DCI	0.814833333333333
B3GAT3	0.524833333333333
STK17B	0.103
CNTN6	0.42625
CYP3A4	-1.8474
MBOAT2	0.460714285714286
PISD	-0.066125
USP1	-0.6825
PYDC1	3.13366666666667
CENPM	-1.52625
SAR1B	1.13025
TTC7B	-0.6785
DP58	-0.202
GPC1	0.34125
RBL1	-1.866375
TMEM137	-2.3735
TOB1	0.771333333333333
TCEAL1	1.6495
CENPF	-1.79236363636364
C6	2.69266666666667
PRSS1	-3.87475
PPIL6	0.7805
C6orf124	-0.5355
ODZ4	1.18183333333333
SNCB	-0.369
NDUFB9	0.759125
CNOT6L	0.326333333333333
S100A9	1.611
TRIM50	0.4885
KCTD1	1.3314
WDR63	2.39925
SPEF2	3.7305
RNGTT	-0.3085
CXorf22	0.2905
KCNK16	-0.25475
CEP250	-1.912125
ATPBD1B	0.07775
KCNJ2	4.10225
MT1B	-0.0085
ZNF684	-0.0525
SLC4A1	0.25475
PDHA1	-0.929
ZNF492	-1.129
TKT	-1.516
BYSL	-0.593625
RNF38	-0.165125
AHDC1	1.0625
KLHL2	0.622875
CMTM8	1.94975
DMP1	-1.6365
HERPUD2	-0.15575
CRTAM	3.18733333333333
ZNF572	0.512
TMEM16J	-0.122
HSD17B2	-2.95625
UBE2G1	0.3105
AHSA2	-2.2065
PELI2	0.5175
TPX2	-2.666375
ATP9B	1.30983333333333
DAZAP1	-0.161625
HMGCS2	1.88016666666667
C17orf38	-0.18675
B9D1	0.7925
NKX2-5	-1.51066666666667
KIAA1276	1.989
LILRB2	3.489
CSTF1	-0.517333333333333
BTN2A1	-0.218333333333333
C15orf48	5.327
IGF2BP3	-4.14275
FAM113B	1.711
HRG	-0.46325
ZNF131	-0.33125
USP47	0.627714285714286
CCDC88B	0.038
HCN1	-0.3251
HTN1	-1.0586
SYCP3	-0.7175
C13orf23	-0.305
PAPOLA	-0.222875
AATK	-0.4318
MSH3	-0.0373333333333333
NDUFAB1	-0.32275
ITLN2	-1.30716666666667
BAK1	-0.309333333333333
MRPL45	-0.0701666666666667
MTNR1B	0.310666666666667
LOC645843	0.1765
SPECC1L	0.033
PGCP	1.09775
SPN	-1.15325
GPR143	1.91983333333333
ZNF576	-0.4285
TMEM39A	0.4383
ATP5D	-0.0225
MAGEB3	-2.246
RPS5	-0.312
ANP32E	-1.63735714285714
MTMR1	0.17775
YEATS4	-0.935
SYNGAP1	0.30775
PCOLCE	-0.484
MNS1	1.41
PCYT2	-0.3675
ZNF182	0.086
LAX1	0.723125
SPPL2B	0.4993
ELOVL5	1.6761
PCDHAC1	0.242
B4GALNT1	-1.56316666666667
BLOC1S2	1.214
ZNF673	-0.506
ARHGAP21	-0.843
IRX5	3.647875
LRFN5	0.527333333333333
FAM7A1	-1.3445
RAB19	0.7445
GINS1	-2.13925
ITM2B	2.0925
PAPSS2	0.6665
OR5BF1	0.4745
ACSL3	-0.251875
KIAA1919	-0.624166666666667
GLT8D2	3.012125
UTRN	1.89492857142857
CNN1	2.4575
HISPPD2A	-0.0708333333333333
SDAD1	-0.6315
SIGLEC9	1.14316666666667
RPL35	0.0411428571428572
C22orf26	0.446
IMPDH2	-0.094
WDR69	-0.6985
SEC14L5	-0.466666666666667
CLTA	0.188
RP11-529I10.4	1.15825
GPR37L1	0.2515
OGDH	-0.383416666666667
ASB13	0.625833333333333
ZFP14	-0.05925
ZCRB1	-0.149
KPNA3	-0.7215
HSPA1L	0.8595
RHOC	0.88325
LOC554175	-0.30225
PPP3CA	1.3098
SLC1A7	-0.1178
ZNF529	-0.245333333333333
RBED1	0.9465
DDB2	-0.648
FLJ11286	1.1035
SPATA1	0.725
MKNK1	0.584166666666667
DYSF	0.675
ALKBH2	0.04025
NKD1	-2.47016666666667
C1orf174	-0.1895
PLEKHO1	0.424833333333333
ASB10	0.266
RING1	-0.0878333333333333
NPC2	0.932125
AVPR1B	0.3075
YTHDF1	0.0669166666666666
LMAN1L	0.3915
GSG2	-2.879
CEP170	-0.4349
RPS4Y2	-4.858
MSH6	-0.6575
HECTD2	0.872
ZNF556	-3.09466666666667
PLEKHC1	-0.1468
AIRE	0.296
BCL2L10	0.09875
LMOD3	0.1694
ZBTB8	0.4051
FOXA2	-3.5142
SLCO2A1	2.601875
C3orf46	-0.0015
PRDM16	-0.646666666666667
TMEM98	0.7965
FRMD5	-1.135
PDE6C	-0.4755
C1orf216	-0.0105
EP400	-0.552642857142857
PTK2	0.01075
RNF217	0.346
NDUFA8	0.4265
ZFAT1	1.031
LAMP3	2.26766666666667
GLTSCR2	0.874125
NPW	-1.418
LLGL2	-0.2694
PPM1K	-0.0716666666666667
C20orf177	-1.219
KIR2DL4	0.802
NFKB2	-0.14725
C21orf122	0.195333333333333
HESX1	-0.52675
GPR114	0.280333333333333
SLC25A35	0.186
GNAT1	0.4495
ORAI3	0.3915
FAM76B	0.021
TMEM99	0.6781
TRIM29	0.601
CDS1	1.3055
RHEB	0.076
C4orf27	0
RAB3A	-0.7455
OTUD6B	-0.862
GPD1	2.477125
CDH15	-0.440166666666667
NPM1	0.568928571428571
TMEM117	-0.15225
PRPS2	-0.14125
GCK	-0.4925
ADRA2A	5.1985
TSPYL4	0.180333333333333
TASP1	0.22375
WDR19	0.453583333333333
C10orf38	-1.42525
PDE4C	0.092
FYB	0.254333333333333
C1orf55	0.315333333333333
PPFIA3	-1.586
RAD18	-0.8425
C12orf44	0.0405
CRYBA4	0.215
HVCN1	1.33425
TAF10	0.3905
C16orf48	-0.582166666666667
DEPDC5	0.487666666666667
LTBP1	-1.6245
MAPRE1	0.0625
FGF8	-0.096
C3orf52	1.37675
SENP7	0.186333333333333
LRRK2	1.14425
RUNDC2A	0.055
KIAA0355	0.852166666666667
CPEB1	-1.54025
PPEF2	-0.072
ABI2	-0.0666666666666667
KIAA0317	-0.198
ATF1	-0.24
DYNC1H1	0.67925
DIP	0.0275
TMEM33	-0.155388888888889
POLDIP3	-0.19
C7orf24	0.12625
GPR171	3.20125
CDC6	-1.8655
PLD1	-0.2773
ITFG2	-0.6156
NDUFC1	0.509
AKNA	-1.481
NBR1	0.5165
PKHD1	1.04571428571429
HPS4	-0.888
MAFA	0.861
ULBP3	-0.86075
DIRC1	0.09
IMMT	-0.567625
C22orf13	-0.154083333333333
CEL	-0.37375
MARK3	-0.60575
ADAMTS2	1.12983333333333
ARPC3	-0.0281666666666667
TMEM10	-0.00100000000000002
NPHS1	-0.33675
BRD8	0.335666666666667
WDR12	-1.26975
IDI2	-0.27675
HOXD13	-1.8245
OR8G2	-1.3335
SLAIN1	-2.398
GABRQ	-0.55475
NR2C2	-1.24
NKTR	-1.0552
TLE2	1.1395
KIAA0892	-0.914833333333333
AURKA	-2.66390909090909
GPRC5C	0.121833333333333
TBC1D9B	0.667
PNPLA6	-0.178166666666667
AP3B1	0.248
NAG	-0.639125
C11orf68	-0.32875
AKR7A3	0.74425
AHCYL1	0.253
COP1	0.747
RPP14	-0.0731666666666667
PCDHB18	0.7295
CDH24	0.62525
KRT17	-0.0789
LACTB2	-0.75325
DDX24	-0.6561
PHACTR1	-1.869
SLC35E2	-0.84075
LOXL1	1.35525
IQSEC2	0.491875
RGSL1	0.361
PCDHGC5	-1.0015
MEGF10	-0.39025
PRRX1	1.34683333333333
ASTE1	0.368333333333333
C6orf159	-1.53175
MYOD1	0.8615
GAA	1.37675
ZNF747	0.7535
KLRC1	-0.287875
IL1RL2	0.131
GDF9	0.29925
GPR119	-0.2015
TRAF2	-0.122833333333333
HCK	3.77966666666667
BMP6	-0.997
IL8RA	0.789666666666667
FLJ35848	-2.25975
EFHA1	0.26825
CDSN	-0.0228333333333333
C14orf54	-0.464666666666667
LSM3	-0.2295
ZFP41	0.1395
C9orf126	-1.1335
VIT	0.664
SPCS3	-1.30575
DEF8	-1.2326
CHAF1A	-1.56933333333333
C1orf165	0.0453333333333333
ZFPM2	1.97116666666667
FTH1	0.965
SLC35F1	-2.42175
YWHAH	0.16575
C17orf66	0.169666666666667
ADRB1	-0.498666666666667
FOXL1	-0.5985
RG9MTD3	-0.187833333333333
UMPS	0.264875
MGC13008	-0.958
KIAA1161	0.2935
CCDC77	-1.72175
C12orf65	-0.6848
COG4	-0.916166666666666
RCP9	-0.91075
RP4-692D3.1	4.40016666666667
CDC2L5	-0.20325
MGC7036	0.8905
DNAJC11	-0.90475
GDF2	0.164166666666667
TIMM17A	0.6545
HNRNPA0	-0.6121
OR2H1	0.38625
PCBP1	-0.244875
COL23A1	-0.58825
LRRC2	0.684357142857143
NSD1	0.538642857142857
FLJ37078	-0.5885
WDR91	-0.216
TMEM179	-0.4025
DSCR10	-1.3095
CNDP2	1.8371
FYN	-0.4645
BEX2	-0.7825
KCND3	0.662666666666667
YPEL5	2.231375
LRRC42	-0.344333333333333
C17orf45	0.6415
