Hybridization REF	TCGA-BH-A18U-11A-23R-A12D-07
BPI	1.347
TTC4	-0.668666666666667
FAM10A5	0.1255
GOT1L1	0.0721
MAGED1	0.064
RESP18	-0.21775
WFDC6	0.35575
MT2A	-0.3285
C11orf56	0.286
KIAA1432	-1.0655
ROR1	-0.22775
HSD17B14	1.25566666666667
ZFAND2B	0.274875
SAMD4B	-0.5315
HEXA	-0.112375
HNRNPU	-0.383590909090909
USP39	-0.707875
NRD1	-0.8785
R3HDML	0.21525
FLT4	0.486
OMG	0.478166666666667
OR52N4	0.4335
LOC399818	0.398
ELA2	-1.0385
VENTXP1	-1.341
RFC5	-1.539
OR52L1	1.25
PAX5	-0.085
FBXO2	2.205
GMEB1	-0.1385
AKT3	-0.005
CRB1	0.0596666666666667
CTTN	-0.0645
UTP15	-0.251166666666667
HSBP1	-0.0706666666666667
PHF11	2.20525
NDEL1	0.499333333333333
USP8	0.16375
BAIAP2	0.190625
SI	0.6225
ARSJ	0.631333333333333
BAAT	-2.73575
KCNS3	2.42466666666667
LOC126147	0.747666666666667
TMEM37	1.27075
C1orf162	3.5225
MBD1	-0.2763
ITGAL	-0.894833333333333
WDR73	-0.198333333333333
GKN2	0.477333333333333
ARFGAP1	-1.42
SLC5A8	-0.164666666666667
ZBTB40	-0.2512
CYP4B1	3.69933333333333
LYPLAL1	-0.10025
CHST3	0.14475
MAP3K9	-0.0385
BTAF1	0.136666666666667
TFAP2E	0.362
RBM35B	0.038
LOC441251	-0.476166666666667
ANKRD25	-0.492055555555556
UQCRC2	0.091
MAEA	-0.0495833333333333
HYAL1	-1.165
RNPEPL1	-0.225333333333333
CPSF2	-0.530875
PSD3	-0.5184
ABCA13	1.058125
AGR2	2.07425
GBX1	-1.08
HDLBP	0.172928571428571
ACY3	-0.22825
HECW1	-0.55125
ZNF519	0.249
HOPX	2.85975
ZNF304	1.305125
OR12D3	0.4095
FKSG43	0.03775
METTL1	-0.377
MFSD3	-0.9626
PSPH	-1.55125
CLCA3	0.3945
DARS2	-2.04983333333333
CDC25A	-2.6325
BAIAP2L1	-0.87025
B3GNT5	2.419875
USP29	0.09325
ARHGEF10L	1.4554
ATOX1	0.094625
ADAM30	0.4105
DNASE1	-1.54375
STT3A	0.319416666666667
RAB6IP1	0.54175
PTN	4.9515
C1orf106	-0.135538461538462
HECA	2.01025
RNF122	1.6625
SLC22A18AS	0.0293333333333333
GNG8	-0.0501666666666667
ELP4	-0.27825
FAM65A	0.0188333333333333
RPL10A	0.838833333333333
IRS4	0.523
MACF1	0.3341
SEC24D	-0.01925
LOC374395	0.494
TGFB2	1.46625
MDFIC	0.640125
CHRNE	0.217
PCMTD2	0.109333333333333
ATP6V0D1	0.0295
MTA2	0.38775
LZTR1	-0.753833333333333
RAP1A	0.782166666666667
AXIN1	-1.1295
POLR1C	0.2195
TRIO	-0.704666666666667
PLXNA4A	0.3525
C5orf33	-0.12
DEPDC1B	-5.056
ZNF473	-0.446333333333333
MTM1	1.339625
GPR107	0.334166666666667
CSNK1A1L	-0.390166666666667
FLJ14154	-1.12425
NLRC4	3.9165
ENPP4	2.43633333333333
PADI3	-0.1775
RNF170	0.58725
CG018	3.288
C16orf7	-0.172
KCNE1	3.078
NRM	-1.12783333333333
SLC37A3	0.368714285714286
TPD52L2	-1.38116666666667
UNC5B	0.111
C12orf12	0.079
SDHB	0.01625
CLRN1	0.21225
NUDT10	0.873666666666667
UGT3A1	0.057375
FBXW8	-0.239
RHOF	-1.057625
PTPLAD1	-1.038875
MYO3B	-0.696
DERA	-0.3565
TPP2	-1.047
C19orf53	-0.0251666666666667
GINS3	-1.377625
ST6GALNAC5	3.248
CHSY1	0.4315
MGC15705	0.0105
GPR83	0.0408333333333333
EXT2	0.098
DOLK	0.047
TUBAL3	0.13475
ACVRL1	2.2222
ABL2	-0.191333333333333
C14orf156	-0.3305
PTPRZ1	-0.328875
DIP2C	0.551375
LAMP1	0.526875
RXRA	-0.2608
MAP3K5	1.7185
ALKBH1	-0.128666666666667
PDLIM7	0.00925000000000005
ARL14	-1.5255
SNIP1	0.470166666666667
TIMP3	2.39633333333333
RGS3	0.0703333333333333
SPAG16	1.0535
ABHD4	-0.37925
ARHGEF12	0.99775
GLUD2	0.117
RAC2	-1.3553
UAP1L1	-1.461
SLC18A3	-0.1505
YOD1	-0.937916666666667
RALY	-1.2145
HMOX2	-0.306
DGKH	-0.58375
DBNDD2	1.61333333333333
YIPF4	0.66225
THAP10	-0.00675000000000001
ZNF513	0.04175
HAGHL	-2.72
ITGB4	1.7375
CCDC141	-1.3355
YTHDF3	0.6085
C5orf28	1.00125
RPL7L1	-0.4615
TMEM30B	1.14685714285714
ANKRD35	3.9745
DUOXA2	-0.247
TBC1D5	0.00937499999999999
DFNB59	1.311
HRH4	0.873
MYO6	2.0922
DNAJA4	1.50725
RBM24	0.469625
CEACAM20	-1.5315
RBM23	-0.0539285714285714
NGFB	0.1655
C1orf63	-0.912
KRTAP7-1	0.1995
PERLD1	1.48825
NPB	-0.209
C17orf59	0.2238
HSPBAP1	0.5
SLC15A4	0.407
PRTFDC1	0.7315
OSMR	-0.3395
CYSLTR2	-0.305
C19orf25	-0.794
KIAA1797	-0.1405
NLRP6	-0.0995
FAM105B	-0.1881
SCRN2	0.108833333333333
LRRC58	-1.195
RNF17	-0.084875
NEIL3	-4.3145
FAM137A	-1.78025
SKP2	-2.59425
PARVA	1.57691666666667
PKLR	-0.8965
RNF34	-0.317375
A3GALT2	0.24125
C12orf50	0.174
SUNC1	-1.152
FAM102B	-0.694166666666667
CCT2	-1.20625
LRRC37A2	-0.966
ARF4	0.852
SIKE	-0.408875
C8orf48	1.54766666666667
MBTPS1	0.167071428571429
GPSN2	-0.6185
NCF2	2.84225
SLC12A6	-0.246
MRPL48	-0.375
HMGN3	0.913166666666667
LRRC62	-0.9065
PAX9	0.355875
FAM55A	0.922
C20orf42	-0.9415
SCML2	-1.86516666666667
BCL9	-0.1085
FAM40A	-0.25375
C9orf41	-0.724833333333333
ZNF774	0.607
LETM1	-1.50325
PLXNB1	-0.506666666666667
NIPSNAP1	-1.5805
USP10	-1.2285
F9	0.1915
LIPE	4.3475
CNGB3	0.439
C12orf52	-0.6565
PI4K2A	-0.698875
MED8	0.2215
STAT4	1.7735
FGD4	0.686833333333333
RNF145	0.036
WDR32	-0.0404
CLDN2	0.175833333333333
TCEAL8	1.227
ZMYND8	-1.1759
PDXK	-0.4171875
GATAD2A	-1.25125
PTGES3	-0.883
CCM2	-0.6195
TAP1	-0.219875
ZNF670	0.50125
ETS2	1.41264285714286
C6orf166	0.0748333333333333
PRMT2	0.532928571428571
OR4B1	0.361
INTS8	-0.8885
CCDC102A	0.23025
CCDC83	-1.98816666666667
ITGA1	0.0009
EPHA5	-1.4019
FAM24B	-0.322333333333333
TSGA10	2.63025
HAL	-1.67933333333333
MYOT	1.6185
SPACA3	0.53675
BCL2L2	0.411
CUGBP2	1.85583333333333
CCNB3	1.00075
RNF113B	-0.15575
MERTK	1.40875
BAG1	0.602
VPS36	0.3375
ORMDL3	0.2377
C1orf190	2.23775
ZNF625	-0.167
CORO2B	-0.32
ALOX15	0.135
CST1	-0.1465
NUPR1	2.16466666666667
CCL7	0.03675
SMCR5	-2.1315
DSC2	1.978
RBMS2	0.507
GRIK4	-0.1015
TRIM65	-0.381
TMPRSS6	0.470142857142857
TP53INP2	-0.284
GLB1L	1.064
LOC388284	0.621666666666667
PUS1	-1.39735714285714
BCL9L	-0.314
OLFM1	0.668333333333333
RET	-0.45575
MASTL	-2.79266666666667
ALX3	0.35925
IL1RL1	0.385
ZNF765	-0.0769
C14orf138	0.61275
SNX10	-0.1495
TAC4	0.034
C1orf64	2.821625
POGK	0.09
MAPK9	-0.134
ZNF366	2.75725
C8orf79	3.6299
CLDN7	1.5925
OR5AT1	0.397
TRIM37	-2.02675
LRRC25	2.16575
GRHL2	2.675
TEKT3	1.68725
LASS5	-0.528
ABCC4	-2.44218181818182
DLG3	-0.2115
VGLL1	3.59375
ZFP36L2	1.941
MFRP	0.1985
KIAA1799	0.921
FLJ44379	-0.1365
PCNX	0.27475
ANXA9	0.153
CYP4V2	1.6153
PIK3C2A	-0.041
SRR	0.3865
NOL3	-0.57325
IFITM2	0.9725
ARNTL2	-2.3
ZNF595	1.36575
NLRP13	1.0445
ASPH	-0.4435
CPA2	0.166
PVRIG	-1.47033333333333
LEPR	2.90916666666667
C16orf42	-0.858333333333333
SH3BGRL	2.68125
FAM77D	0.814333333333333
FNDC7	0.1795
C9orf6	0.776
NOTCH2NL	0.0556666666666666
PGBD1	0.189666666666667
SYNGR2	-0.0686666666666667
PITPNA	-0.3568125
PRPF4B	-0.3453
SLC43A3	-1.02707142857143
NRBP1	-0.83675
SLC25A22	-0.37225
ILK	0.4095
SLC22A8	0.0963333333333333
MRPS7	-0.40625
PITX2	-0.35325
FABP3	0.1115
OR1L1	0.6015
LOC728215	-0.414375
BLID	-2.149
KIAA1217	3.90758823529412
TFPT	-0.09125
AP4B1	-0.502
VBP1	-0.5545
OR1K1	0.461
MORC3	1.11275
BHMT2	1.855
C3orf10	0.791625
FZD7	3.14883333333333
WFDC10A	-0.2125
PMS2CL	-0.50675
CCDC32	0.915833333333333
FA2H	-1.1725
ALG13	0.7625
TTLL7	-0.5276
SPOCK3	1.2745
SLC13A2	0.414
AIM1	2.2165
GPRC6A	0.17
EGR2	7.6755
MED11	0.75775
WWC1	0.94425
SH3GL3	-2.0705
RIF1	-0.981714285714286
PRLH	-0.154
VLDLR	0.02
DBT	-0.2259375
C21orf63	1.21
CGGBP1	-0.251
KRTAP12-2	-0.137
TADA3L	-0.571
ZBTB16	3.761
PDGFB	0.777625
RFX1	0.057875
UQCRB	0.241
LOC133874	2.2035
HPS3	-0.95325
LGALS3BP	0.0745
DKFZP564O0823	2.41364285714286
MRFAP1L1	0.39825
HOXA10	-0.499166666666667
NGB	0.075
KIF21A	-1.536
IFLTD1	0.271
LZTS1	0.571125
ARHGEF3	1.32525
RHBDL3	0.5425
CSNK1G2	-0.855666666666667
ChGn	-0.188125
KIAA1244	1.06666666666667
GABRB2	0.5055
MGC72080	-1.3155
CD27	3.27575
EGLN1	-1.4885
PEX13	0.498
RWDD3	0.498
RNF12	-0.536833333333333
GRIN2B	-0.0285
ADAMTS14	-0.894875
DYDC2	0.151
ATP6AP1	-0.3027
NR1H2	-0.424666666666667
PDK2	0.41775
C3orf17	0.340333333333333
SLC38A2	-0.580642857142857
SLC25A29	-0.432333333333333
C15orf29	1.063
ADAM9	-0.0798333333333334
TMUB2	0.084875
GPR176	-0.57225
AGK	-0.5105
MCCD1	3.39625
NDUFA4	-0.0485
TMEM146	0.23925
DUSP1	3.491125
UNQ6975	0.217
EMX2OS	4.01975
INSM2	-0.4385
LUZP4	-0.2195
SETD6	-0.43525
P2RY2	2.02175
SLC45A2	-1.734
RABGAP1	0.3825
UBXD5	-0.16475
GPRC5A	-1.8557
PAK3	3.6995
LOC63920	-0.491
TGFBR1	0.3566
KRTAP6-3	0.66475
SFMBT2	-0.5475
CDC42	-0.0133125
C11orf35	-0.655
TTLL2	-0.49
UACA	1.21333333333333
CD97	-1.1582
SETD5	-0.850125
NINJ2	-0.7965
PTER	1.28383333333333
POMGNT1	-0.2335
KRTAP4-2	0.2215
ECGF1	1.259875
HRB	-0.331636363636364
ATP1B2	0.2852
LOC400506	-1.078
COL4A3BP	0.29875
C6orf97	0.76775
GRHPR	0.1835
TAS2R1	-0.238
SEMA7A	-2.26625
EDF1	0.54375
ODF2L	0.81
PCID2	-0.738833333333333
GTF2H4	-1.22783333333333
ZCCHC3	-0.44425
CGB2	0.177666666666667
NEUROD1	-0.53375
C20orf75	0.047
RP5-1054A22.3	1.96416666666667
IFNA5	0.491
ZNF134	0.401166666666667
MGC119295	-1.4376
ZSWIM6	0.2535
SMEK1	-0.0313333333333333
PCGF2	-0.117
C1orf102	2.801
CYP2A13	1.206
KCNH6	-0.7227
MDM1	0.6831
ALDH7A1	0.366166666666667
C9orf75	-1.009
VDAC3	-0.452
OR51T1	0.096
EIF3F	0.105
KCNJ10	-0.611
LENG8	-0.041
EDEM2	-0.540083333333333
CCNJL	-0.101833333333333
DHX37	-1.179
CRYGN	0.431
AATF	-1.195
ZNF630	1.197
E2F5	-0.64
WFDC13	-0.085
FTSJ3	-1.18833333333333
C4orf33	1.0665
LHFPL4	-2.4095
C19orf56	0.735333333333333
SMAD4	0.8235
AFM	0.021
G0S2	4.1365
FCHSD2	-0.3846
RRP1B	-0.9755
EEF1B2	0.0675
STAT6	0.4225
ZNF195	-0.43175
GNL1	-1.15183333333333
ZNRF2	0.552166666666667
PER3	0.655
ASB16	-0.138
C10orf10	2.1145
ADCY8	-2.39016666666667
C9orf58	0.6695
ARMC10	-0.4295
PSG1	-0.469
DHX34	-0.49225
VARS2	-1.113
NFIC	-0.5925
ITPR2	1.96675
AGXT2	-0.06
OR6K3	0.082
H2AFZ	-1.32533333333333
MLLT3	0.271583333333333
COX4I2	1.7815
CCNT2	0.091375
PLK4	-2.814875
NUMBL	-0.3315
MED16	-0.658
PLEKHQ1	1.76175
GOSR1	0.349277777777778
BTG4	-0.0615
RPL30	0.92775
IGSF5	-0.1105
IGFL2	-0.440333333333333
ELMOD2	0.600333333333333
SHC3	0.427833333333333
HAVCR1	0.2585
DYNC2H1	0.741125
RNF5	-0.6235
C2orf7	-0.61875
NLF1	-0.1105
KLHL25	0.32375
LRP10	0.5769
KRI1	-1.4365
PUS7L	-0.285
MGMT	1.159
HOXD1	0.445
CSH1	0.3311
ATG16L2	-0.86975
FLJ44635	1.376
CHODL	2.20375
EXOSC8	-0.879
SLC28A1	0.224
MYO7B	-0.532833333333333
SEH1L	-0.7114
MTNR1A	0.213666666666667
TSPAN5	0.685333333333333
CDC45L	-4.5665
AMIGO1	0.7035
ATAD3A	-2.02525
OSGIN2	0.247833333333333
PDIK1L	0.250333333333333
DARC	4.44025
PIPSL	-0.3145
SHMT1	-0.49825
CRISP3	0.772
POPDC2	3.25333333333333
ZRANB2	-0.636833333333333
FBXL8	-1.05675
TRIP13	-3.45318181818182
EIF5AL1	-1.6445
POU5F1P3	-4.71683333333333
IL6	3.51116666666667
CXorf38	-0.9705
IFNA16	-0.5065
FBXL2	1.6065
BRD1	0.82875
STATH	0.296
FBXO44	0.285333333333333
MCCC2	-0.75875
CDC2	-3.2922
C5orf23	2.57175
IVD	-0.6795
C10orf122	-0.94875
MSL3L1	0.3936
MVP	0.14275
EPOR	-0.7285
ZMYM1	-0.447166666666667
BCL7C	-0.211
PSTPIP2	1.2675
LYPD1	-2.48875
OR8G5	0.5445
ZP3	-0.903
BCAS4	-0.3485
EDG6	2.15
ISY1	-0.90375
PRAMEF2	-1.043
CUL1	-0.317875
RNF213	-0.2082
CCRK	1.02775
DHX9	-0.615375
C13orf29	0.53175
NCKAP1	2.26233333333333
MRPL43	0.786285714285714
XPR1	-0.2265
PKN2	-0.6414
PODNL1	0.8085
ZNF333	0.560625
DALRD3	0.13075
OPN1SW	0.392
BTBD6	0.522
C11orf82	-2.8395
OR5P3	0.3285
DUSP11	0.998
L1CAM	-1.1911
NEK11	1.87416666666667
OR7E91P	1.836
CNTN3	2.4689
CREB3L2	0.297
ZBTB37	-0.6395
KIAA1324L	1.139
NDUFB10	0.113333333333333
NUDT2	0.13675
GTPBP8	-0.80625
CACNA1D	0.06375
PRKAA2	-0.693333333333333
PRDM8	0.089
MGC16075	-0.0885
KRT14	3.42071428571429
PP8961	0.110875
MRPL18	-0.06275
ABCG2	-0.534
PACRG	3.636
BBS2	1.14775
KREMEN2	-3.9485
FBXO21	0.8035
HNRPUL1	-0.176416666666667
GRB10	0.59125
CLSTN1	0.318
LMAN2	-0.8905
C17orf61	0.06375
NIPSNAP3A	1.43525
INSIG2	-0.4775
PCDHB7	1.1355
STXBP2	-0.494375
CMAH	1.68275
SEMA5B	-1.16675
ZNF155	0.3315
COQ6	0.344666666666667
PRPF4	-1.3125
TSPAN15	1.402
VN1R5	0.35075
LATS2	1.322
SELK	0.7725
PGK2	-1.19566666666667
MS4A1	-1.134625
TYW3	-0.5141
KRTAP5-1	-0.00999999999999995
RCCD1	-1.816
BTN1A1	0.6455
DDX28	-0.15675
TMEM65	0.237875
LOC92345	-0.3895
TTC31	-0.72675
WDR46	-1.007
CHP2	2.17883333333333
LSP1	0.69425
ZNF542	0.15325
EXOSC1	-0.00025
ARHGAP18	-0.154333333333333
LRRTM4	-0.268125
MAOB	4.24333333333333
CACNB4	0.00174999999999999
MGC33846	0.32375
RANBP3L	2.113
ATP5L	0.541375
ONECUT1	-2.9735
NUDT9	0.423
TMEM149	-0.6165
STX17	0.70725
IGSF10	0.70775
TMPRSS9	-0.1265
BMPR2	0.534416666666667
ALLC	0.13475
KLF7	0.637375
GCC1	0.7107
TIMM9	0.04675
CDO1	4.02216666666667
MGC10701	-0.310833333333333
IFI6	0.515833333333333
FRMD8	0.6925
MGAT2	0.26675
WBP5	0.978333333333333
CNIH2	-0.59175
KIAA0907	-1.3143
KCNH8	3.7325
CTSG	2.0215
GRIK1	2.91583333333333
CUL5	1.18175
FRMD1	0.29
OR9A4	1.0735
SYT6	-0.93425
FOXD4L2	-0.0685
ANAPC2	-0.795666666666667
OPN5	0.4415
TAF13	0.2435
LYG2	-0.328
GGNBP1	0.339
C11orf40	0.15
OTX2	-0.8565
REG4	-0.0038
EIF5	0.183
PALB2	-1.17725
SEPSECS	-0.1859
RNASE3	0.39575
TRIM49	-1.0035
POLR2K	0.2371
GPR42	0.0535
C8B	-2.15125
SASS6	-0.7335
PREB	-0.8235
OR3A3	0.23
TUBA8	0.96
IGLV2-14	-0.197
STIL	-3.4995
ANKFN1	-0.432833333333333
NME7	-0.05325
HOXC12	-2.658
UBE2C	-3.396125
FHOD1	-1.29775
CDK2AP1	0.4195
OR6K2	0.685
DHPS	-0.90325
RPL5	1.00933333333333
TRGV5	0.282
LOC541472	1.65175
HCCS	-0.2009
DENND1B	0.214
LHX3	0.354
OR5D16	0.2915
CXorf57	-0.0953333333333333
IRF2BP1	1.196
NDST2	0.5885
LCE3D	0.1645
BOLL	0.213
SYT3	-0.59275
PIH1D2	1.25575
C20orf7	-0.2435
IL1R2	1.2305
SLAMF9	-0.524
PPME1	-1.374125
PIK3CA	0.619
TRAPPC1	0.077125
COLEC10	-0.86775
SLC9A6	-0.0761666666666666
PDDC1	-0.184583333333333
CCDC53	0.9495
GK3P	-1.16
DAZL	-0.478
BRI3	0.109
SDK1	0.375375
CYP2C18	-0.02875
IFI44L	3.124
RPL3L	0.742
FUT9	1.848
KIFC2	-0.869166666666667
PMP2	-0.469375
SLC4A9	0.015
PLAG1	-0.808166666666667
MYCBP2	0.549666666666667
OR4E2	0.6265
CCDC65	1.0425
C16orf82	0.37
ENTPD4	-0.36225
BRP44L	0.74375
PMP22CD	0.42
TMCO4	1.2415
KCNN1	-0.4515
WDR35	-0.05175
CCDC80	2.6485
C3orf31	-0.6385
SLC7A9	-1.07975
TMEM190	-0.6235
DBC1	1.81633333333333
FADS3	-0.220666666666667
PDZD8	-0.707833333333333
GRM5	0.148625
AZGP1	4.0271
PEX3	1.504
MED1	-0.253785714285714
ATG4C	-0.175666666666667
HNRPH3	-0.374
FAM109B	0.92375
C4orf17	0.252
CA10	0.1715
OPRD1	0.004
CCL16	-1.50425
SACM1L	0.1065
CST6	4.73
CD63	1.0133125
LGI1	-0.81925
ZNF784	-0.959
CRYBB1	-0.8095
CX3CL1	2.88405
TOP2A	-4.684125
GYPB	-2.59016666666667
GADD45GIP1	-0.7995
FEN1	-2.961375
IGF1R	-0.1146875
WDR72	-0.816166666666667
PURG	-0.545833333333333
DEFB126	-0.485
PKD1L1	0.87325
CAV1	0.9293
GNPDA2	1.4821
DGAT2	2.354125
NLGN1	-0.529
STRBP	-0.88325
HPRT1	-1.3605
FANCI	-3.436625
PSMA7	-0.3485
DBF4B	-1.09533333333333
TTF1	-0.415
RAD54L	-3.44
ELOF1	-0.193
PLAGL2	-0.744875
ZNF256	0.43325
HMGCL	0.0655
MSI2	-0.556333333333333
RPESP	2.70366666666667
C11orf60	0.54625
ABCD1	-0.774
ACAA1	0.3654
SPARCL1	5.54942857142857
IL6ST	0.1287
ZNF319	0.56225
TMEM109	-0.3038
FAM90A1	-0.648666666666667
IL22RA1	0.247
ATP4B	-0.077
TEC	-0.828166666666667
C7orf30	-0.3745
TXNDC2	-0.707666666666667
ABCB4	-0.612
KIAA1191	0.89775
C9orf38	-0.0505
SFTPB	0.1775
CNTNAP2	-2.17158333333333
FRK	1.8155
TBX19	0.44425
CHD4	-1.008
C6orf26	-2.87683333333333
MOSC2	1.93525
IKBKE	-1.5205
HIF1A	-1.2095
LOC595101	-0.688
RELA	-0.00883333333333332
TMEM16B	0.7135
ABHD12B	-2.12166666666667
TSEN34	-0.1905
KIF18A	-3.8345
TXNDC9	0.269
SPATA2L	-0.0615
SEMA4G	-0.715
C21orf91	0.636375
MATN1	0.051
KCNIP4	1.05633333333333
TUSC1	1.850125
OR4C15	0.392
ARMCX6	0.503166666666667
WBSCR27	-1.66433333333333
OR52I2	-0.2545
KIAA1604	0.02725
DYNC1I1	0.611375
PPP4C	-0.9465
SLC47A2	0.429833333333333
TREH	0.165125
CD48	2.02783333333333
ST14	0.7845
PKN1	-1.213
SPON2	1.903
XBP1	1.679
SFRS12	-0.205333333333333
EFCAB6	2.1495
SELT	0.557
SLC39A2	1.1755
ERF	-0.4215
ARL3	0.72225
SURF6	-1.4427
MLLT10	-0.229428571428571
FLJ11171	0.529833333333333
TDGF1	-2.96583333333333
ERCC6	0.049
EIF2AK4	-0.10825
BAZ1A	-0.353333333333333
LRRN3	1.8285
TMC3	0.5555
EFTUD1	-0.5655
PTPRO	0.630333333333333
CLEC12A	0.235125
ACBD4	-0.01625
ZDHHC14	-0.843
OTUD7B	0.103125
ACTB	0.3884375
MSRA	0.437125
LCE5A	-2.2385
IFI35	-0.2545
BSCL2	-0.463166666666667
ANKRD12	0.551916666666667
CFHR2	1.1835
RGAG1	0.4965
HSFY1	0.475
SLC30A5	0.166833333333333
IMPG1	1.432
GPR109A	0.5695
ZNF185	1.76425
IYD	0.31675
NPCDR1	0.353
SERPINA13	-0.049
HMGCLL1	0.9615
NEUROG1	-0.0621666666666667
UBQLN1	-0.6065625
LIN37	0.54025
SOCS2	0.2615
DSCR4	-1.499875
XKR6	0.80575
GPR142	0.481
KRTAP13-3	-0.3605
CCDC15	-0.890666666666667
MOS	0.2945
CD1E	-1.677
OFCC1	-0.0555
FAM83D	-4.7855
SRFBP1	0.52525
C9orf96	0.218
DHDH	-0.8085
CCDC90A	-0.6365
RABL3	0.41265
CD320	-1.51816666666667
ANGEL2	0.373416666666667
MRPL21	-0.14625
SMG6	0.345
INSR	1.4365
FLJ14816	-0.9375
GLRB	1.60816666666667
C9orf89	0.76875
CIZ1	-1.064
URG4	-1.06016666666667
LRDD	-1.701
CBY1	1.304
NFX1	-0.05125
MTERFD2	0.618857142857143
C19orf23	0.221
PGC	-2.405625
IER3IP1	0.8597
RASAL2	0.820833333333333
C1orf89	-0.91
SYNJ1	-0.24225
NFKBIE	-0.02325
FLJ40125	-0.288166666666667
TCEB2	-0.3283
NOG	-1.6225
POLR2J2	-0.512
HLA-B	1.13875
PCDHA1	0.262
PPP2R2B	1.34525
ARHGEF17	0.934
TCF7L2	1.54914285714286
CHD5	-0.399166666666667
ZNF431	-0.352125
TBC1D25	0.217
ZNF800	-1.19675
SCUBE2	3.25290909090909
MYCBP	0.545833333333333
GPX5	0.103
C6orf129	-1.13866666666667
QSER1	-0.996833333333333
ULK2	2.75
PIGO	-0.0626666666666667
NRCAM	-2.03485714285714
SLC35E3	-0.693125
CSRP2	0.80675
HYPE	-0.44125
MAPK15	0.0168333333333333
MGC14327	-0.463
TIMM13	-0.561833333333333
ZNF462	1.63275
GBA3	0.5825
TEX13A	0.074
MCM6	-1.95788888888889
MTRF1	-0.44575
ABCA7	-1.884
EIF4A2	0.241
ZC3H10	0.4436
RPGR	1.0805
C20orf94	-1.033
RP1L1	-0.09275
GPR125	-0.085
USP22	-0.447357142857143
OR1L4	-0.1335
MLZE	1.667
FLJ32065	0.003
PTCD1	-0.87325
CRTAC1	2.36716666666667
BXDC2	-1.145
C18orf1	2.223
FAM107A	3.76771428571429
EFNA3	-1.078
P18SRP	-0.1633
CAMKK2	0.0950833333333333
KIAA0649	-0.45125
NES	-0.489
HS6ST3	-0.858875
PON2	-0.036
TCP11L2	0.71525
CLEC4A	2.67525
PRR12	0.295
MLXIPL	-0.7091
C2orf50	-0.051
ZNF28	0.3795
ENC1	0.184833333333333
MAP2K1	-0.240375
FKSG2	1.989
KIAA0430	1.28575
PTP4A1	-0.327277777777778
GPR156	-0.0605
GTF3C6	-0.3625
UBR2	0.1402
LOC388272	-0.73575
MAK	1.187
ACOT4	1.8645
STC2	1.08633333333333
PIGW	-0.739
SAE1	-1.265625
COL6A1	-0.106590909090909
OAZ1	-0.290666666666667
STMN4	0.563666666666667
EDG3	0.0905
SGCE	1.1865
IL11	-2.09366666666667
PRSS8	1.353375
YIPF5	0.5335
WNT4	2.211625
CSN2	0.24
TCF7	-2.055875
TDO2	-1.074
SAMD9	-0.411875
S100A7A	0.112
MMRN1	6.2865
GKAP1	0.546
AKR1C3	1.35375
RNF19A	0.410125
GMDS	-0.97475
YKT6	-1.405125
SPARC	0.7824
C12orf31	-0.376
UBE2V2	-0.715166666666667
FBXL18	-1.41083333333333
KIAA0460	0.41425
ADAM22	-0.428125
SERPINC1	-4.46725
KCTD21	-0.165
MYOHD1	-2.2235
ZNF37A	-0.250166666666667
GTF3C1	-1.178
CTSZ	1.63275
PRNPIP	-0.677
DRD1IP	-0.1665
NR1I2	-2.12866666666667
ZNF266	0.3463
SPAG4L	-0.169
COX4NB	-0.424
SAPS1	-0.1245
APOA1	-3.739
TATDN1	0.141
C10orf82	0.50225
KPNB1	-2.646
FOXO3	0.07
CRYBB2	-0.0045
ZBTB5	0.247666666666667
SLC25A38	-0.479
DCTN2	-0.2245
IFT20	0.95675
CTHRC1	1.54575
C1orf31	-1.2
UHRF1	-2.79625
GPC6	-1.235
C10orf54	2.42025
MCF2L2	0.00866666666666669
WNT9B	0.157625
OLA1	-0.37175
FAM120B	0.214
TTLL10	-0.176
CYorf15A	-5.77875
RELN	-0.8049
SCN2B	2.35675
MFHAS1	-1.2465
NKX3-2	-2.085
RASGRF2	0.3715
SSBP1	-0.833833333333333
KPNA6	-0.669357142857143
LOC389118	0.058
HS3ST4	1.0173
SUPT7L	0.00837500000000004
FLJ32658	-1.86525
IGFBPL1	-0.8625
KIAA1641	-0.909
SHKBP1	-0.957333333333333
CSF1R	4.82625
NAGK	0.30425
MYL2	0.76875
HIST1H4C	-2.06566666666667
TOMM7	0.572375
ADAMTSL3	2.2861
TNFSF14	-0.56125
PRRT2	-1.348
VTA1	0.217125
AOAH	3.18933333333333
CRISPLD2	1.63771428571429
PNN	-0.6231
TA-NFKBH	0.00799999999999999
ESPN	-0.706
RBM43	-1.3135
KIAA1267	0.44
DDX3X	0.716555555555556
KIAA1576	-4.53375
PLXDC1	4.2085
FLJ25801	-4.5175
HNRNPL	-0.5255
RUNDC3A	0.071
CASP12	3.0335
SH2D5	-1.282125
RPL26L1	-0.6765
OR51A7	0.275
HDC	3.8395
C2orf16	-0.102666666666667
SYTL3	2.3645
GOLGA4	0.596
NOTCH1	-0.500166666666667
ATPAF2	-0.3915
ECD	0.306
SSX5	-1.22516666666667
SNAP91	0.436
OCA2	-0.67275
PNPO	-0.324
DAPK1	-0.349333333333333
PINX1	-0.6115
SELENBP1	0.771125
NEK3	0.119916666666667
