Hybridization REF	TCGA-C8-A133-01A-32R-A12D-07
CHRNE	0.749166666666667
PCMTD2	0.3505
ATP6V0D1	0.797666666666667
MTA2	0.2485
LZTR1	-0.0968333333333333
RAP1A	0.134
AXIN1	-0.3335
POLR1C	-0.28825
TRIO	-0.302833333333333
PLXNA4A	-1.48036363636364
C5orf33	-0.05325
DEPDC1B	-4.134625
ZNF473	-0.3385
MTM1	0.27675
GPR107	-0.0083333333333333
CSNK1A1L	1.81733333333333
FLJ14154	0.93
NLRC4	2.865
ENPP4	3.39283333333333
PADI3	-0.3745
RNF170	-0.3625
CG018	0.438666666666667
C16orf7	0.3485
KCNE1	0.19075
NRM	-2.09866666666667
SLC37A3	-1.04014285714286
TPD52L2	-1.21816666666667
UNC5B	1.10875
C12orf12	0.0943333333333334
SDHB	-0.28
CLRN1	0.189125
NUDT10	-3.2614
UGT3A1	0.22875
FBXW8	0.76675
RHOF	-1.084
PTPLAD1	0.377125
MYO3B	0.064
DERA	-0.397
TPP2	-0.777
C19orf53	-0.670166666666667
GINS3	-1.815875
ST6GALNAC5	5.1475
CHSY1	-0.50825
MGC15705	-0.128
GPR83	0.974666666666667
EXT2	0.205
DOLK	0.692
TUBAL3	0.22025
ACVRL1	1.2338
ABL2	-0.728583333333333
C14orf156	-0.289
PTPRZ1	-3.655
DIP2C	0.595625
LAMP1	1.24125
RXRA	0.4024
MAP3K5	-0.80675
ALKBH1	-0.21
PDLIM7	-1.416
ARL14	-1.6605
SNIP1	-0.558166666666667
TIMP3	0.5075
RGS3	-0.754666666666667
SPAG16	1.6267
ABHD4	0.019
ARHGEF12	1.36166666666667
GLUD2	-0.1855
RAC2	-2.6431
UAP1L1	-0.748
SLC18A3	-0.2865
YOD1	-1.48075
RALY	-0.09325
HMOX2	0.895125
DGKH	-0.51225
DBNDD2	3.35316666666667
YIPF4	0.6865
THAP10	-0.65425
ZNF513	1.064
HAGHL	0.733666666666667
ITGB4	-2.2215
CCDC141	-0.336
YTHDF3	-0.697
C5orf28	0.53875
RPL7L1	-0.43975
TMEM30B	1.89235714285714
ANKRD35	-1.4275
DUOXA2	0.7475
TBC1D5	-0.4265
DFNB59	-0.3095
HRH4	1.01
MYO6	2.5307
DNAJA4	2.302375
RBM24	-2.18625
CEACAM20	0.028
RBM23	-0.243142857142857
NGFB	-0.133
C1orf63	-2.1494
KRTAP7-1	0.5575
PERLD1	2.15325
NPB	0.028
C17orf59	1.466
HSPBAP1	-1.2805
SLC15A4	-0.73175
PRTFDC1	-3.153
OSMR	-1.27328571428571
CYSLTR2	-0.154
C19orf25	0.8515
KIAA1797	-0.133
NLRP6	0.00849999999999999
FAM105B	-0.2187
SCRN2	0.859333333333333
LRRC58	0.2996
RNF17	0.430571428571429
NEIL3	-4.3995
FAM137A	-1.3945
SKP2	-3.673
PARVA	0.9095
PKLR	-1.3535
RNF34	-0.262125
A3GALT2	0.4385
C12orf50	0.0705
SUNC1	-0.79925
FAM102B	2.39916666666667
CCT2	-1.09675
LRRC37A2	-0.716
ARF4	0.495
SIKE	-0.17475
C8orf48	2.98116666666667
MBTPS1	1.38335714285714
GPSN2	0.323
NCF2	1.722
SLC12A6	0.197166666666667
MRPL48	-0.55125
HMGN3	-0.9005
LRRC62	-1.11925
PAX9	-0.77525
FAM55A	0.925
C20orf42	-3.158
SCML2	-2.4776
BCL9	-0.08275
FAM40A	-0.505
C9orf41	-0.1575
ZNF774	-0.451
LETM1	0.3355
PLXNB1	0.308666666666667
NIPSNAP1	0.37425
USP10	-0.40375
F9	0.435
LIPE	1.30125
CNGB3	0.608
C12orf52	0.60475
PI4K2A	0.803875
MED8	-0.16825
STAT4	-1.2494
FGD4	0.385833333333333
RNF145	-0.130666666666667
WDR32	0.6121
CLDN2	0.891
TCEAL8	0.95925
ZMYND8	0.4581
PDXK	-0.34596875
GATAD2A	-0.76475
PTGES3	-0.573
CCM2	-0.246
TAP1	2.436625
ZNF670	-0.936
ETS2	-0.292857142857143
C6orf166	-0.439666666666667
PRMT2	0.204642857142857
OR4B1	0.3365
INTS8	-1.462
CCDC102A	0.13125
CCDC83	-0.0181666666666667
ITGA1	-0.9916
EPHA5	-1.412
FAM24B	-1.60166666666667
TSGA10	2.448
HAL	-2.726
MYOT	1.089
SPACA3	-0.341
BCL2L2	0.1355
CUGBP2	-3.01033333333333
CCNB3	1.98225
RNF113B	-0.4075
MERTK	-0.4725
BAG1	3.83125
VPS36	0.43075
ORMDL3	1.2679
C1orf190	0.3685
ZNF625	-0.764
CORO2B	-2.2185
ALOX15	-0.47
CST1	0.222
NUPR1	2.671
CCL7	-0.3855
SMCR5	-3.166
DSC2	-0.858
RBMS2	0.40075
GRIK4	-0.091
TRIM65	0.4271
TMPRSS6	2.75771428571429
TP53INP2	0.299
GLB1L	0.770166666666667
LOC388284	1.5705
PUS1	-1.36242857142857
BCL9L	-0.322
OLFM1	-1.10541666666667
RET	4.39
MASTL	-2.3735
ALX3	0.30125
IL1RL1	0.323333333333333
ZNF765	-0.9445
C14orf138	-1.3135
SNX10	0.652
TAC4	-0.5595
C1orf64	4.384
POGK	-0.486875
MAPK9	0.411
ZNF366	1.0435
C8orf79	1.6168
CLDN7	2.22275
OR5AT1	0.5385
TRIM37	-1.7485
LRRC25	2.247
GRHL2	2.489
TEKT3	-0.0165
LASS5	-0.401166666666667
ABCC4	-2.56118181818182
DLG3	0.90525
VGLL1	0.0625714285714286
ZFP36L2	0.0391666666666667
MFRP	0.139666666666667
KIAA1799	1.61925
FLJ44379	2.3225
PCNX	-0.14875
ANXA9	1.9405
CYP4V2	1.7644
PIK3C2A	0.508
SRR	1.0565
NOL3	0.4225
IFITM2	1.4225
ARNTL2	-1.772
ZNF595	0.279
NLRP13	1.7445
ASPH	0.69725
CPA2	0.678
PVRIG	-2.27283333333333
LEPR	-1.57783333333333
C16orf42	1.0135
SH3BGRL	1.416
FAM77D	-0.5562
FNDC7	0.052
C9orf6	-0.151166666666667
NOTCH2NL	0.4845
PGBD1	0.1995
SYNGR2	1.97783333333333
PITPNA	0.3609375
PRPF4B	-0.9993
SLC43A3	-2.45892857142857
NRBP1	-0.29425
SLC25A22	0.4955
ILK	-0.701125
SLC22A8	0.855
MRPS7	-0.34225
PITX2	-4.15475
FABP3	-1.541125
OR1L1	0.179
LOC728215	-2.377
BLID	-1.0535
KIAA1217	1.17476470588235
TFPT	0.583
AP4B1	-0.3615
VBP1	-1.7055
OR1K1	-0.077
MORC3	-0.33275
BHMT2	-3.0475
C3orf10	0.74875
FZD7	-1.12933333333333
WFDC10A	-0.5315
PMS2CL	-0.797
CCDC32	0.633
FA2H	-0.78175
ALG13	-0.164
TTLL7	0.4708
SPOCK3	-1.47333333333333
SLC13A2	1.2015
AIM1	-2.443
GPRC6A	0.322
EGR2	-0.5915
MED11	0.61775
WWC1	2.18675
SH3GL3	-3.8745
RIF1	0.0615714285714286
PRLH	-0.2555
VLDLR	-2.802
DBT	0.6390625
C21orf63	1.35925
CGGBP1	-0.218625
KRTAP12-2	-0.0545
TADA3L	0.251625
ZBTB16	3.78575
PDGFB	0.668
RFX1	0.73325
UQCRB	0.5589
LOC133874	0.318
HPS3	-2.4395
LGALS3BP	1.5843
DKFZP564O0823	1.61307692307692
MRFAP1L1	0.444875
HOXA10	-2.56
NGB	-0.085
KIF21A	0.988923076923077
IFLTD1	2.597
LZTS1	-2.0395
ARHGEF3	1.44925
RHBDL3	0.898
CSNK1G2	0.422916666666667
ChGn	-1.06125
KIAA1244	2.464
GABRB2	0.783
MGC72080	-0.497
CD27	0.8385
EGLN1	-1.421
PEX13	0.64475
RWDD3	-0.22025
RNF12	-0.407
GRIN2B	-0.098
ADAMTS14	-0.578714285714286
DYDC2	1.19933333333333
ATP6AP1	1.704
NR1H2	0.446333333333333
PDK2	0.9665
C3orf17	-0.232
SLC38A2	-1.03521428571429
SLC25A29	-0.092
C15orf29	0.786125
ADAM9	-1.84933333333333
TMUB2	0.537875
GPR176	-1.51475
AGK	-0.546125
MCCD1	0.2845
NDUFA4	0.59975
TMEM146	0.18525
DUSP1	0.536
UNQ6975	1.215
EMX2OS	0.95275
INSM2	-0.289
LUZP4	-0.30125
SETD6	0.52375
P2RY2	-0.389
SLC45A2	-3.3315
RABGAP1	0.448333333333333
UBXD5	0.04675
GPRC5A	-2.242
PAK3	-0.5876
LOC63920	0.364
TGFBR1	-0.5448
KRTAP6-3	0.0615
SFMBT2	-0.50875
CDC42	-0.066875
C11orf35	1.703
TTLL2	0.20675
UACA	-0.311416666666667
CD97	-0.8248
SETD5	-1.000125
NINJ2	-2.29775
PTER	1.176
POMGNT1	1.85575
KRTAP4-2	-0.4715
ECGF1	3.001875
HRB	-0.605363636363636
ATP1B2	0.2957
LOC400506	-1.2145
COL4A3BP	0.9425
C6orf97	2.314
GRHPR	1.106
TAS2R1	0.839
SEMA7A	-2.6885
EDF1	0.47125
ODF2L	0.3695
PCID2	-1.14
GTF2H4	-1.0335
ZCCHC3	-0.780375
CGB2	0.541
NEUROD1	1.217
C20orf75	0.5245
RP5-1054A22.3	-1.131
IFNA5	0.0365
ZNF134	0.212416666666667
MGC119295	-0.9948
ZSWIM6	2.776625
SMEK1	-0.294833333333333
PCGF2	0.483625
C1orf102	3.60925
CYP2A13	2.293
KCNH6	-0.8557
MDM1	-0.3497
ALDH7A1	0.7085
C9orf75	2.345
VDAC3	-0.83425
OR51T1	0.226
EIF3F	-0.718166666666667
KCNJ10	-0.584625
LENG8	0.1015
EDEM2	0.315333333333333
CCNJL	-1.53183333333333
DHX37	-0.5895
CRYGN	-0.9805
AATF	-0.812
ZNF630	1.4065
E2F5	-0.422
WFDC13	-0.558333333333333
FTSJ3	-1.112
C4orf33	1.12175
LHFPL4	-2.85333333333333
C19orf56	-0.386583333333333
SMAD4	-0.22925
AFM	-0.1282
G0S2	-3.64275
FCHSD2	0.2503
RRP1B	-1.6034
EEF1B2	-0.1695
STAT6	1.00283333333333
ZNF195	-0.666
GNL1	-0.522
ZNRF2	0.570166666666667
PER3	-0.299625
ASB16	0.5585
C10orf10	0.628928571428571
ADCY8	-3.70383333333333
C9orf58	-2.358
ARMC10	0.108666666666667
PSG1	-0.963
DHX34	0.14175
VARS2	0.078875
NFIC	1.813
ITPR2	2.2015
AGXT2	0.5422
OR6K3	-0.221
H2AFZ	-1.40391666666667
MLLT3	0.964916666666667
COX4I2	1.68375
CCNT2	-0.118375
PLK4	-2.725875
NUMBL	-0.468333333333333
MED16	1.00975
PLEKHQ1	-0.21775
GOSR1	0.404555555555556
BTG4	0.62575
RPL30	0.240166666666667
IGSF5	0.61475
IGFL2	0.218166666666667
ELMOD2	1.19833333333333
SHC3	-1.8725
HAVCR1	-0.073
DYNC2H1	0.065125
RNF5	0.760833333333333
C2orf7	0.43025
NLF1	2.1465
KLHL25	0.1135
LRP10	1.4468
KRI1	-0.26875
PUS7L	-0.1674
MGMT	1.07225
HOXD1	-0.793333333333333
CSH1	0.1178
ATG16L2	-1.48325
FLJ44635	0.787
CHODL	0.4035
EXOSC8	-2.27375
SLC28A1	0.22875
MYO7B	-0.5785
SEH1L	-0.1351
MTNR1A	-0.243
TSPAN5	2.1145
CDC45L	-3.90016666666667
AMIGO1	0.5215
ATAD3A	-0.439875
OSGIN2	-0.357333333333333
PDIK1L	0.329166666666667
DARC	0.7975
PIPSL	-0.0375
SHMT1	-1.4825
CRISP3	-0.545
POPDC2	1.8965
ZRANB2	-0.214166666666667
FBXL8	1.9195
TRIP13	-3.35818181818182
EIF5AL1	-0.9035
POU5F1P3	-4.59116666666667
IL6	-3.1955
CXorf38	0.3605
IFNA16	-0.0245
FBXL2	1.77016666666667
BRD1	-0.4405
STATH	0.81575
FBXO44	1.15316666666667
MCCC2	-0.181
CDC2	-2.6134
C5orf23	-0.04125
IVD	2.0765
C10orf122	-0.8495
MSL3L1	-0.8416
MVP	0.28375
EPOR	-1.6904
ZMYM1	-0.587666666666667
BCL7C	0.212333333333333
PSTPIP2	0.8963
LYPD1	-1.8395
OR8G5	0.9845
ZP3	1.6055
BCAS4	2.19941666666667
EDG6	0.0045
ISY1	-0.06725
PRAMEF2	-0.43225
CUL1	-0.576125
RNF213	1.3232
CCRK	0.8935
DHX9	-0.914
C13orf29	-0.46025
NCKAP1	0.570666666666667
MRPL43	0.930642857142857
XPR1	-1.4645
PKN2	1.3769
PODNL1	-0.985
ZNF333	-0.517857142857143
DALRD3	1.17525
OPN1SW	0.202
BTBD6	0.91525
C11orf82	-4.204
OR5P3	null
DUSP11	-0.72425
L1CAM	-1.1049
NEK11	2.60766666666667
OR7E91P	1.0305
CNTN3	0.947333333333333
CREB3L2	-0.56725
ZBTB37	1.5625
KIAA1324L	0.693
NDUFB10	0.373166666666667
NUDT2	0.74075
GTPBP8	0.43575
CACNA1D	1.458375
PRKAA2	-0.0195
PRDM8	0.9545
MGC16075	-0.513833333333333
KRT14	-1.50807142857143
PP8961	1.85775
MRPL18	-0.66025
ABCG2	-1.9875
PACRG	2.5415
BBS2	0.9305
KREMEN2	-4.0555
FBXO21	0.45975
HNRPUL1	-0.198083333333333
GRB10	-1.45775
CLSTN1	1.733375
LMAN2	0.1935
C17orf61	-0.04325
NIPSNAP3A	1.47425
INSIG2	-1.8165
PCDHB7	-1.22333333333333
STXBP2	0.663875
CMAH	-1.16863636363636
SEMA5B	-1.189
ZNF155	0.0668333333333333
COQ6	1.1275
PRPF4	-0.18275
TSPAN15	1.9307
VN1R5	-0.1145
LATS2	-0.109
SELK	0.7345
PGK2	-0.208
MS4A1	-1.921875
TYW3	0.3957
KRTAP5-1	1.61525
RCCD1	-1.42133333333333
BTN1A1	0.47
DDX28	0.039
TMEM65	-1.629375
LOC92345	0.12825
TTC31	-0.856
WDR46	-0.681
CHP2	-1.76516666666667
LSP1	-1.6075
ZNF542	0.3575
EXOSC1	-0.2115
ARHGAP18	0.280166666666667
LRRTM4	-0.80525
MAOB	-1.761
CACNB4	-1.84875
MGC33846	0.287
RANBP3L	1.203625
ATP5L	0.43225
ONECUT1	-2.8405
NUDT9	0.58675
TMEM149	-0.432
STX17	1.45525
IGSF10	-4.73375
TMPRSS9	-0.717
BMPR2	0.876916666666667
ALLC	0.16875
KLF7	-0.307625
GCC1	0.9296
TIMM9	-0.368
CDO1	-2.59
MGC10701	-1.36516666666667
IFI6	4.46466666666667
FRMD8	-0.452
MGAT2	-0.39925
WBP5	-1.285
CNIH2	0.588333333333333
KIAA0907	-1.8605
KCNH8	-0.8835
CTSG	-2.3045
GRIK1	4.36583333333333
CUL5	1.32725
FRMD1	0.574
OR9A4	2.197
SYT6	0.014
FOXD4L2	2.198
ANAPC2	-0.148833333333333
OPN5	0.346
TAF13	0.21025
LYG2	-0.745666666666667
GGNBP1	0.6475
C11orf40	0.889
OTX2	-1.0975
REG4	0.79475
EIF5	-0.0211875
PALB2	-0.9995
SEPSECS	-0.0875
RNASE3	0.048
TRIM49	-1.3945
POLR2K	0.9482
GPR42	0.138
C8B	-2.24375
SASS6	-1.59875
PREB	0.0598333333333333
OR3A3	0.5625
TUBA8	1.858375
IGLV2-14	-1.29033333333333
STIL	-2.56625
ANKFN1	3.11766666666667
NME7	-0.67875
HOXC12	0.72825
UBE2C	-2.213875
FHOD1	-1.32375
CDK2AP1	-0.348333333333333
OR6K2	0.2725
DHPS	0.61825
RPL5	-0.670833333333333
TRGV5	0.416
LOC541472	0.213375
HCCS	-0.7831
DENND1B	0.9775
LHX3	-1.144
OR5D16	0.126
CXorf57	-0.5845
IRF2BP1	0.65425
NDST2	0.772666666666667
LCE3D	0.1715
BOLL	0.338166666666667
SYT3	-0.4185
PIH1D2	1.1355
C20orf7	-0.341333333333333
IL1R2	-2.0436
SLAMF9	-0.6175
PPME1	0.32625
PIK3CA	0.036
TRAPPC1	-0.05225
COLEC10	-1.90033333333333
SLC9A6	-0.911666666666667
PDDC1	-0.854666666666667
CCDC53	0.40475
GK3P	-1.132
DAZL	-0.94075
BRI3	-0.04275
SDK1	-1.578375
CYP2C18	-0.2455
IFI44L	3.424875
RPL3L	0.689
FUT9	-0.902333333333333
KIFC2	-0.615833333333333
PMP2	0.0855
SLC4A9	-0.203
PLAG1	-2.77116666666667
MYCBP2	0.4495
OR4E2	0.1945
CCDC65	-0.04575
C16orf82	0.317875
ENTPD4	0.7325
BRP44L	0.146375
PMP22CD	0.75925
TMCO4	1.02483333333333
KCNN1	-0.748833333333333
WDR35	-0.2525
CCDC80	-1.20875
C3orf31	-1.37875
SLC7A9	-1.29
TMEM190	0.96625
DBC1	-1.2874
FADS3	-1.75783333333333
PDZD8	1.72833333333333
GRM5	0.613285714285714
AZGP1	4.3183
PEX3	0.1065
MED1	-0.473785714285714
ATG4C	-1.482
HNRPH3	-1.41325
FAM109B	2.16225
C4orf17	-0.108
CA10	-0.27925
OPRD1	0.5425
CCL16	-1.20975
SACM1L	-1.056
CST6	2.783
CD63	0.8628125
LGI1	-2.01366666666667
ZNF784	1.6335
CRYBB1	-1.226
CX3CL1	-0.0797
TOP2A	-3.63325
GYPB	-2.44566666666667
GADD45GIP1	-0.09575
FEN1	-2.002125
IGF1R	1.1124375
WDR72	-1.3324
PURG	-1.1876
DEFB126	0.2165
PKD1L1	3.574
CAV1	-2.8731
GNPDA2	1.474
DGAT2	0.409
NLGN1	-4.32
STRBP	0.599
HPRT1	-0.2355
FANCI	-2.60975
PSMA7	0.12825
DBF4B	-0.480833333333333
TTF1	-0.0545
RAD54L	-3.03
ELOF1	0.007
PLAGL2	-1.29075
ZNF256	-0.28025
HMGCL	1.28625
MSI2	-0.014
RPESP	2.848
C11orf60	1.51825
ABCD1	0.3425
ACAA1	1.5812
SPARCL1	3.72321428571429
IL6ST	0.9549
ZNF319	0.103
TMEM109	-0.1864
FAM90A1	1.5975
IL22RA1	-1.2045
ATP4B	0.103
TEC	-1.40316666666667
C7orf30	-0.86225
TXNDC2	-1.1644
ABCB4	-0.4175
KIAA1191	0.450875
C9orf38	0.1185
SFTPB	0.224714285714286
CNTNAP2	1.71791666666667
FRK	0.7115
TBX19	-0.83625
CHD4	0.33025
C6orf26	-2.97683333333333
MOSC2	2.795
IKBKE	0.1135
HIF1A	-0.588666666666667
LOC595101	-0.5385
RELA	0.452333333333333
TMEM16B	-2.19366666666667
ABHD12B	-3.19566666666667
TSEN34	0.9605
KIF18A	-4.25
TXNDC9	-0.0511666666666667
SPATA2L	1.342
SEMA4G	-0.417
C21orf91	-0.569
MATN1	0.778
KCNIP4	-0.3616
TUSC1	1.72875
OR4C15	0.31925
ARMCX6	-0.224083333333333
WBSCR27	1.18266666666667
OR52I2	0.567
KIAA1604	-0.83375
DYNC1I1	-1.959625
PPP4C	-0.84675
SLC47A2	-1.33216666666667
TREH	0.437875
CD48	-0.338333333333333
ST14	2.14816666666667
PKN1	0.33875
SPON2	0.18725
XBP1	3.599
SFRS12	-1.037
EFCAB6	2.68475
SELT	0.129
SLC39A2	0.0485
ERF	-0.762166666666667
ARL3	1.450625
SURF6	-0.5999
MLLT10	-1.43833333333333
FLJ11171	-0.147333333333333
TDGF1	-3.62916666666667
ERCC6	-0.19575
EIF2AK4	1.95325
BAZ1A	-1.10033333333333
LRRN3	-1.6726
TMC3	0.104
EFTUD1	0.05125
PTPRO	0.985833333333333
CLEC12A	0.389625
ACBD4	1.325125
ZDHHC14	-0.607857142857143
OTUD7B	0.643625
ACTB	-0.9956875
MSRA	0.792125
LCE5A	2.2135
IFI35	1.0035
BSCL2	1.83316666666667
ANKRD12	0.520333333333333
CFHR2	-0.0515
RGAG1	-0.646
HSFY1	0.374
SLC30A5	-0.299833333333333
IMPG1	0.702
GPR109A	1.0105
ZNF185	-2.16875
IYD	1.05825
NPCDR1	0.067
SERPINA13	0.565
HMGCLL1	-0.53375
NEUROG1	1.68466666666667
UBQLN1	-0.08175
LIN37	0.1645
SOCS2	-1.2575
DSCR4	-2.4245
XKR6	-0.70025
GPR142	0.8805
KRTAP13-3	1.145
CCDC15	-0.526833333333333
MOS	0.4955
CD1E	-3.6425
OFCC1	1.00266666666667
FAM83D	-4.14425
SRFBP1	-0.356
C9orf96	0.6605
DHDH	-2.72175
CCDC90A	0.2945
RABL3	0.9173
CD320	0.3815
ANGEL2	-0.150666666666667
MRPL21	0.0185
SMG6	0.3435
INSR	1.1374375
FLJ14816	-0.1415
GLRB	2.5405
C9orf89	1.56725
CIZ1	-0.248875
URG4	0.2335
LRDD	-1.10633333333333
CBY1	1.0105
NFX1	0.779625
MTERFD2	0.00207142857142867
C19orf23	1.0145
PGC	-2.226
IER3IP1	0.5675
RASAL2	-0.44675
C1orf89	0.56275
SYNJ1	-0.386125
NFKBIE	0.21575
FLJ40125	-1.03566666666667
TCEB2	0.044
NOG	-0.825
POLR2J2	-0.833
HLA-B	4.301
PCDHA1	2.185
PPP2R2B	-2.9545
ARHGEF17	0.8945
TCF7L2	-0.388142857142857
CHD5	-1.3235
ZNF431	-0.479
TBC1D25	0.74225
ZNF800	0.80575
SCUBE2	-1.65654545454545
MYCBP	-0.098
GPX5	0.3825
C6orf129	-0.127833333333333
QSER1	-0.757833333333333
ULK2	2.46075
PIGO	1.10483333333333
NRCAM	-3.23009090909091
SLC35E3	0.758875
CSRP2	-3.85525
HYPE	1.844
MAPK15	0.329333333333333
MGC14327	-0.0235
TIMM13	0.258
ZNF462	-0.00375
GBA3	2.14475
TEX13A	0.246
MCM6	-2.19755555555556
MTRF1	-0.86825
ABCA7	0.06575
EIF4A2	0.9315
ZC3H10	1.1034
RPGR	0.4025
C20orf94	1.14
RP1L1	0.3245
GPR125	-0.1425
USP22	-0.346071428571429
OR1L4	-0.12575
MLZE	0.77
FLJ32065	0.463
PTCD1	-0.09625
CRTAC1	0.0468333333333333
BXDC2	-1.74175
C18orf1	-1.08166666666667
FAM107A	0.915857142857143
EFNA3	-0.7585
P18SRP	-0.4126
CAMKK2	1.26683333333333
KIAA0649	-0.458
NES	-2.477
HS6ST3	-0.30275
PON2	-0.5525
TCP11L2	0.1655
CLEC4A	0.93075
PRR12	0.5785
MLXIPL	-0.7176
C2orf50	1.037
ZNF28	-0.096
ENC1	-2.06016666666667
MAP2K1	-0.326125
FKSG2	1.1405
KIAA0430	0.4155
PTP4A1	0.403166666666667
GPR156	1.9685
GTF3C6	0.1985
UBR2	0.1138
LOC388272	-1.361
MAK	-0.0698333333333334
ACOT4	3.204
STC2	-0.294166666666667
PIGW	-1.233125
SAE1	-0.786875
COL6A1	-0.847590909090909
OAZ1	0.361666666666667
STMN4	0.6385
EDG3	-0.375
SGCE	-3.75566666666667
IL11	-1.9728
PRSS8	3.128875
YIPF5	1.311
WNT4	2.612
CSN2	0.3934
TCF7	-3.83925
TDO2	1.53425
SAMD9	1.4405
S100A7A	-1.177
MMRN1	0.454
GKAP1	1.15125
AKR1C3	1.48875
RNF19A	0.621375
GMDS	0.38075
YKT6	-0.286125
SPARC	-0.7257
C12orf31	-0.9135
UBE2V2	-1.2025
FBXL18	-0.431333333333333
KIAA0460	0.389
ADAM22	-1.32528571428571
SERPINC1	-3.7995
KCTD21	0.66925
MYOHD1	-2.236
ZNF37A	0.789166666666667
GTF3C1	-0.174333333333333
CTSZ	1.582
PRNPIP	-0.70425
DRD1IP	0.12775
NR1I2	-2.0425
ZNF266	-0.5821
SPAG4L	-1.8775
COX4NB	-0.1455
SAPS1	2.30733333333333
APOA1	-3.339125
TATDN1	-0.810166666666667
C10orf82	-3.322
KPNB1	-0.617
FOXO3	0.2635
CRYBB2	-0.6975
ZBTB5	-0.8965
SLC25A38	0.69675
DCTN2	0.108833333333333
IFT20	-0.169
CTHRC1	-2.19025
C1orf31	-0.83925
UHRF1	-2.37993333333333
GPC6	-2.87725
C10orf54	0.7125
MCF2L2	-0.2565
WNT9B	0.408333333333333
OLA1	0.37
FAM120B	-0.26075
TTLL10	-0.766
CYorf15A	-3.8465
RELN	-1.714
SCN2B	-0.17875
MFHAS1	-2.0695
NKX3-2	-1.54566666666667
RASGRF2	-1.4445
SSBP1	-0.667666666666667
KPNA6	0.291928571428571
LOC389118	-0.142
HS3ST4	-1.28555555555556
SUPT7L	-0.1975
FLJ32658	-1.91133333333333
IGFBPL1	-0.22875
KIAA1641	-2.0927
SHKBP1	-0.476333333333333
CSF1R	5.27525
NAGK	0.153
MYL2	0.75875
HIST1H4C	-0.3195
TOMM7	0.066125
ADAMTSL3	0.4724
TNFSF14	-1.63825
PRRT2	-2.743
VTA1	-0.64625
AOAH	2.51983333333333
CRISPLD2	-0.278307692307692
PNN	-1.3938
TA-NFKBH	0.46075
ESPN	-0.7425
RBM43	0.969
KIAA1267	0.228625
DDX3X	-0.0325555555555556
KIAA1576	-5.7965
PLXDC1	2.42366666666667
FLJ25801	-3.5595
HNRNPL	-1.02725
RUNDC3A	0.538333333333333
CASP12	0.9845
SH2D5	-1.35825
RPL26L1	-0.222
OR51A7	0.15975
HDC	3.809
C2orf16	-0.277166666666667
SYTL3	2.603125
GOLGA4	0.7423125
NOTCH1	-1.8945
ATPAF2	1.09175
ECD	0.26625
SSX5	-1.18233333333333
SNAP91	0.168333333333333
OCA2	-4.70075
PNPO	1.35516666666667
DAPK1	-1.41533333333333
PINX1	-1.16183333333333
SELENBP1	2.094875
NEK3	-0.960083333333334
TMED4	1.1055
SSTR4	-1.5035
FOSL1	-2.4657
CD40LG	0.306
CES1	-2.21066666666667
DCI	0.115333333333333
B3GAT3	0.586833333333333
STK17B	-2.047
CNTN6	0.87725
CYP3A4	-0.9106
MBOAT2	-1.18221428571429
PISD	1.188375
USP1	-1.06
PYDC1	-0.239333333333333
CENPM	-0.9885
SAR1B	0.61525
TTC7B	-0.431875
DP58	0.0915
GPC1	0.45625
RBL1	-2.21275
TMEM137	-3.44666666666667
TOB1	1.13666666666667
TCEAL1	1.919
CENPF	-3.75263636363636
C6	0.946
PRSS1	-3.7015
PPIL6	2.4855
C6orf124	-0.746
ODZ4	-1.12733333333333
SNCB	0.2075
NDUFB9	-0.0765
CNOT6L	0.447333333333333
S100A9	-0.951333333333333
TRIM50	-0.763
KCTD1	3.0919
WDR63	3.12
SPEF2	2.32725
RNGTT	-0.932666666666667
CXorf22	-0.752
KCNK16	0.1725
CEP250	-0.428
ATPBD1B	-0.3105
KCNJ2	3.325
MT1B	0.0045
ZNF684	-0.0825
SLC4A1	0.13325
PDHA1	-0.9285
ZNF492	-0.576875
TKT	-1.39125
BYSL	-0.715625
RNF38	0.0491249999999999
AHDC1	0.25
KLHL2	-0.1315
CMTM8	1.53
DMP1	-0.728
HERPUD2	-0.063625
CRTAM	1.45983333333333
ZNF572	-0.976
TMEM16J	0.5085
HSD17B2	-4.11075
UBE2G1	-0.251125
AHSA2	-3.68625
PELI2	0.134
TPX2	-3.69025
ATP9B	1.37033333333333
DAZAP1	0.382375
HMGCS2	0.2385
C17orf38	-0.3335
B9D1	0.35325
NKX2-5	-0.6535
KIAA1276	-0.816333333333333
LILRB2	3.0235
CSTF1	-0.754166666666667
BTN2A1	-0.1665
C15orf48	3.78575
IGF2BP3	-3.633
FAM113B	-0.208666666666667
HRG	0.350833333333333
ZNF131	-0.44425
USP47	1.456
CCDC88B	0.4245
HCN1	-0.5657
HTN1	-0.352833333333333
SYCP3	-0.82875
C13orf23	-1.034
PAPOLA	0.1844375
AATK	1.0493
MSH3	0.937833333333333
NDUFAB1	-0.88125
ITLN2	-0.339
BAK1	0.429166666666667
MRPL45	-0.321
MTNR1B	-0.146833333333333
LOC645843	0.783
SPECC1L	-0.105375
PGCP	0.72225
SPN	-0.8055
GPR143	2.37
ZNF576	1.048
TMEM39A	0.314
ATP5D	0.648333333333333
MAGEB3	-2.235
RPS5	-1.05466666666667
ANP32E	-2.86664285714286
MTMR1	0.73225
YEATS4	-0.9335
