Hybridization REF	TCGA-BH-A0AU-11A-11R-A12P-07
L3MBTL4	0.75225
TGFB1	-1.2436
ZXDC	0.411
SLC6A16	0.227
SRrp35	-0.0965
LRRC8E	1.042
PPIAL4	-0.793333333333333
EOMES	0.592166666666667
PAX2	-0.5355
SCARF2	0.620125
PSEN2	0.0443333333333333
PCDHB13	0.762666666666667
C10orf28	-0.370375
DHRS7B	0.656714285714286
C1orf131	-0.41975
ASB1	-0.8933
ZNF223	0.997333333333333
LCMT2	0.067
MEP1A	-0.254
TMEM53	0.1035
RSPH3	1.04075
C10orf33	0.6455
LOC644285	1.481
PTPN9	0.255166666666667
ABCA12	-3.10975
CCDC37	-0.58975
RUNDC1	1.3954
YES1	-0.190666666666667
FAM120AOS	0.434
OR5M3	0.7145
PPP1R3F	0.0135833333333333
IL13	-0.1971
MDFI	-0.67925
PRNT	0.273
ZDBF2	1.183
OR10C1	0.130666666666667
CLIC1	-0.8455
LILRA5	0.1135
CSAG1	-3.50483333333333
TREML2	-0.395833333333333
FAM125A	-0.0891666666666667
ZNF74	-0.6705
FAM104A	-0.57525
LRRC39	-0.797
SAMD5	3.52875
HYAL2	-0.0755
HIST2H2AC	-0.805125
IGFBP5	0.250347826086957
NRTN	0.0721666666666667
KIAA0556	0.1831
FAM29A	-1.73755555555556
JMJD2A	-1.232
EPHB1	2.87025
POLD4	-0.202375
ANAPC10	-0.14175
LRRC36	0.60375
MEGF6	-0.062375
LPHN3	0.6545
BMP10	-0.0711666666666667
C21orf55	0.357
CREM	-0.4134375
PTGER4	0.664333333333333
METAP1	-0.07125
KCNQ1	1.74716666666667
NR2F2	0.732375
SSFA2	-0.530166666666667
CTTNBP2	-0.58925
BCL2A1	-1.91725
ZBTB24	-0.02175
SLCO6A1	-1.19075
PRDM1	-0.2677
OR7D2	-0.219333333333333
CCDC47	-0.5443
LOC646982	0.364
SLC26A6	-1.5095
BIN1	0.1881
SRRM1	-0.404214285714286
PCSK1N	0.39575
ALS2	-0.5041
ECT2	-2.57094736842105
CACNA2D2	0.41075
DOCK6	-0.664
C10orf119	-0.174
FATE1	-0.07125
DUSP23	1.1045
TRIP6	0.4005
NUP35	0.14425
CDH3	2.41625
KLHDC8A	0.40125
C9orf116	-0.47925
EI24	-0.0995
CENTD1	0.2985
RWDD2B	-0.091
DOCK1	1.5365
NPAS2	0.072
NR3C2	3.3585
FAM63A	0.65575
INPP5F	-0.410333333333333
FAM111A	0.1653
MYBL1	-2.71533333333333
IQGAP3	-2.18116666666667
CRADD	-0.247333333333333
DUSP12	-0.77675
PDZK1IP1	3.943
VASH2	-0.5305
CTR9	0.543
VIL1	-3.76575
OR8U1	0.191166666666667
CCDC107	0.5225
PTTG1IP	-0.71775
OR4X2	0.1675
COL9A1	-1.683
PSMD9	-0.37325
ZFP62	1.17025
TIP39	0.594
PARP15	0.24
TTC19	0.448875
C1orf114	-1.53783333333333
GFPT1	-0.41
SLC27A6	2.02575
MRPS10	-1.0346
CALML5	3.257
TRPM7	-0.401125
CGNL1	2.4125
CECR1	0.5975
SERPINB8	-1.15066666666667
TMEM102	0.740875
PDIA2	-2.81725
NUCKS1	-0.655333333333333
HOTAIR	-0.315
EBI3	-0.04775
NXN	1.012
ZMYND19	-0.762125
FOXJ3	0.5655
EIF5B	-0.374
EIF2B4	0.0321666666666667
LEO1	-0.473
ZIC5	-1.11133333333333
IL20	-1.34366666666667
KIAA0415	0.585
FLJ37357	-0.4585
TSPAN12	1.585
ACTR3B	0.38925
TFAM	-0.4115
IL17RD	1.299125
PARP12	0.1315
KLHDC7A	0.1985
KCTD4	1.02066666666667
GTF2H1	0.02175
FLCN	-0.7455
BIRC4	-0.076875
LOC790955	-0.4975
VKORC1L1	-0.9115
CYP4F22	0.554166666666667
TAS2R5	0.0625
ZNF582	0.978
HS3ST3B1	-0.453875
CTNS	0.2365
STK36	0.169
MMD2	0.18975
RP5-1103G7.6	0.658
FLJ23356	1.4345
CRH	-0.47225
C1orf182	-0.321833333333333
ACP5	0.852166666666667
AMFR	0.794
CA4	2.2045
PLCB4	0.28475
MPHOSPH10	-0.331
UNQ473	2.40166666666667
G3BP2	-0.881916666666667
SR140	-0.503
HOXA2	1.7575
PYGB	0.5495
BAT1	-0.246666666666667
DKK3	0.9605
DDX31	-0.32025
TULP1	0.297875
NHLRC2	-0.25
TNRC4	-0.0938333333333333
ZNF430	-0.04675
TNRC6A	-0.061875
PLA2G1B	0.755833333333333
RCHY1	1.5715
GTF2A2	-0.243
MGC4294	-0.9075
ZNF691	0.17325
TACC3	-3.35225
DNAJC5G	-0.1335
LOC4951	0.83225
MS4A4A	-1.857
LOC152485	0.254
PPP1R2P1	-0.55475
PPP2R5B	-0.274
RPGRIP1L	-0.9205
SPOP	0.2589
PTPRF	1.28883333333333
MGC42090	-0.887
SUSD3	1.23225
THOC4	-1.45725
MAML1	0.1641
FXR2	-0.6345
TYK2	-0.192875
MUC6	1.623
DNAJB7	0.164
PIP4K2A	-0.815357142857143
MEX3A	-0.922333333333333
RRP1	-0.552875
TFAP4	-0.1025
CXorf41	0.67225
MTMR4	-0.697666666666667
CTLA4	-0.147
SNX9	-0.273625
CIB3	0.155833333333333
NECAP1	0.53125
PLA2G2D	-0.0552
GLMN	-1.44866666666667
DCLRE1A	-0.71225
PDX1	-0.128
SAMD11	-1.45525
MRPL55	0.0295
TLR7	1.103
TBC1D21	-0.208333333333333
SMAD1	1.8404
ACTRT2	-0.019
RIOK2	-0.31275
PDLIM4	1.15375
SLC22A15	-0.0263333333333333
ABHD13	0.7669
STX18	-0.00580000000000001
CCPG1	0.129571428571429
DCBLD1	-1.56966666666667
SLC2A6	-1.4755
NOLA3	-0.3835
TRDMT1	-0.352571428571429
IL17F	0.8455
ATP1A4	0.025
OR52W1	0.0585
CFL1	-1.37525
IL4	-0.5835
RBP2	-0.624333333333333
CPSF6	-0.36775
TTC8	0.563
MUCL1	6.61
EYA3	-1.93866666666667
KRT38	-0.19425
GNE	-0.14125
ZNF501	1.236
SLC35A2	-0.323
CEP110	-1.1925
MYF6	-0.18
MGST2	0.224333333333333
TRPV4	0.61
NEK8	0.262
NOX5	-1.2015
NCKAP1L	-1.14066666666667
EMP3	-2.54433333333333
BPY2C	0.722
C1orf38	-0.57375
ELOVL2	0.065375
CBX7	2.52116666666667
OSBPL1A	1.03583333333333
ZNF589	-0.42275
ESCO1	-0.272166666666667
TRA2A	0.64725
C3orf26	-1.3435
PHF2	0.73875
PID1	1.23983333333333
RFC1	-0.397375
MTAP	-0.0939375
ADORA3	1.75533333333333
LOC389458	-0.6505
TRNT1	-1.187875
CRIPAK	0.24925
RAI2	2.616
ANKRD44	-0.794
GZMB	2.2675
NFE2L1	-0.351125
STIP1	-1.21166666666667
RASL11B	-0.576
NT5DC2	-1.79683333333333
LRP2	3.1775
MTDH	-0.36
ARSG	-0.0425
HSP90AB1	-0.51275
CT45-6	-4.17
ZNF483	0.1415
LMBR1L	0.107
S100A2	-1.7682
C2	-1.43072222222222
C2orf27	0.39325
EIF4EBP1	-1.68025
GCKR	-2.8555
PPP1R9B	-0.415625
FER	-1.447
SNRK	0.470833333333333
OR5M10	0.395
UTP6	-0.65375
CAPZA3	2.19525
FBP1	0.916111111111111
TERT	-1.043
CCL1	-0.825
FUCA1	0.67725
ALS2CR8	0.306833333333333
KCMF1	-0.361583333333333
SRCRB4D	-1.5385
OXCT2	-0.1895
IL17RA	0.656333333333333
MPP5	-0.318125
SPA17	-0.192
FLJ10986	1.39
GALNT14	-1.16175
CXorf27	-0.871375
NPLOC4	-0.51425
RAB34	-0.2865
KRTAP3-3	0.8475
ARSD	0.6245
CPLX2	-0.9445
PJA1	0.80675
WHDC1L1	0.0791666666666667
RB1	-0.7462
MTMR15	0.121
PHLDA2	-1.9154
GUCY2F	-0.622
MPV17	-0.443666666666667
SLC35D1	-1.6235
LYSMD3	0.0828
COL16A1	1.396
ERLIN1	-0.5015
JMJD4	-0.59375
HIST1H2BK	-1.73425
TP53I11	0.786833333333333
ST3GAL4	-1.805
PF4V1	0.7155
ALG8	-0.69375
REG1A	-0.04125
MINA	-0.354
CYB5R3	0.24825
HHLA1	-0.18425
MYST4	0.0886
VASN	-0.66125
UCHL5IP	-1.29575
TFAP2A	0.4578125
MGC9913	0.843
C9orf97	-0.2445
LOC90379	-0.85925
PHF15	0.144642857142857
ZNF169	-0.567
KRT7	2.8059
GLIPR1L2	2.477125
LOC116236	-0.629
IQCF3	0.174
RDH14	0.904666666666667
HNRPK	0.0702142857142857
RABEPK	-1.1705
ISX	-2.48
CBARA1	-0.23
RAD51AP1	-3.35075
MLL5	0.426125
CXorf48	-4.1005
SGCD	-1.46825
PHTF1	-2.191125
CA3	3.246
CMTM5	1.41025
STX10	-0.506875
JMJD2D	-0.39775
P4HA1	-2.16583333333333
GAB3	-0.323833333333333
DHRS4	0.533666666666667
COL4A1	0.5504375
C20orf20	-2.121125
OSBPL2	0.535
PTTG2	-3.4795
KIAA1688	0.562
STS	-2.117875
SHROOM4	0.433333333333333
KBTBD5	0.258333333333333
ALDH1A3	2.1648
BTNL2	0.309333333333333
TGIF1	0.3135
ZFAND5	0.340625
ICA1	0.92075
NAV3	-0.0243333333333333
FLJ12331	0.279
EPS8L2	0.6363
MNT	0.362833333333333
ENTPD1	1.10933333333333
OR51E2	0.317125
STK11	0.186125
MX1	2.512875
TTTY9A	0.482
CX62	1.3825
LOXL4	1.887
EXOSC4	-0.58025
PURB	0.147428571428571
SETD1A	-0.4985
RELB	0.1995
LAMB2	1.666
HNF1B	-0.164333333333333
PNLIPRP3	0.934
C14orf139	0.56
UMOD	0.652
GRIN3B	-0.28375
GPR25	0.181
ZNF512B	-0.62125
ATP6V0A1	-0.3305
SRA1	-0.408333333333333
ZNF615	0.807
ZNF768	-0.2745
ZNF469	2.0475
DYNC2LI1	0.718166666666667
DNAH3	-0.3255
LOC387911	2.375
LOC554234	0.50525
ARRDC5	1.18325
TMEM59L	-0.182166666666667
MARCH4	-1.9175
CNOT8	0.355166666666667
KIRREL3	-1.08816666666667
ADAM17	0.341
MYOG	0.438375
CPNE1	-0.578666666666667
AK5	3.695375
LOC204010	0.20625
NDRG4	0.47025
LOC130074	0.58925
PIAS4	0.206
NCOA2	-0.00525
TEGT	0.1209
USP5	-1.4715
ANKRD21	-1.16375
KIAA0692	-0.105833333333333
HAPLN3	2.07525
LZIC	-1.1265
NRXN3	0.784
CDKN2C	-0.766666666666667
KIAA0226	0.0421666666666667
CYB5D1	-0.516
WDR68	-0.9914375
ABCB6	-0.8979
MRPS25	-1.21225
ZMAT2	0.231166666666667
KRT25	1.581
RPL11	1.005
GRAP	-0.118833333333333
LOC198437	-1.25533333333333
RORC	1.31175
RAP2C	-0.469785714285714
MXD1	0.5823125
AZI2	0.1735
NUAK2	-1.0855
AHSG	-5.593875
MANSC1	1.70725
IMP3	0.221833333333333
C2orf3	-0.710875
VSTM3	1.00425
PCTP	0.111
SIRT1	0.637
MANBA	0.308
CD164	0.68225
GFRA1	-0.5356
PRM2	0.2825
ZKSCAN3	-0.015
PLEKHG1	2.0675
TPRKB	0.2025
UBFD1	-1.04025
CDKL5	0.647333333333333
HIST1H2BD	-0.621833333333333
INPP4A	-1.017
BMX	1.11025
PTPRU	-0.4005
LOC554202	0.204166666666667
HOXC8	-0.605
IL12B	0.095
ADPGK	-0.3985
ZNF418	1.124
SIAE	1.93925
CWC15	0.1195
RP13-401N8.2	-0.187
KLHL11	-0.85
DEDD2	0.566125
PSMB3	-1.2915
DDX25	-2.19325
ZBTB3	0.449166666666667
GFRAL	1.371
RPS25	0.539666666666667
FAM57B	-1.13733333333333
TESK2	0.845666666666667
DNM1L	-1.67525
ZNF207	-0.676
CLEC11A	0.77
TOLLIP	0.999125
TMEM61	1.39916666666667
DLK1	-2.2715
PLVAP	2.1425
NOD2	1.89516666666667
SCMH1	0.814
FLJ40235	0.70525
HTR2A	0.732666666666667
ARMC5	0.07
FUT7	-0.1635
PRELP	2.1918
ALKBH6	-0.6055
GYG1	-0.183666666666667
POLR3GL	0.293
COL8A2	3.65633333333333
OR10A5	0.4025
C1orf187	-0.9115
TXLNB	1.3945
C16orf68	-0.642166666666667
R3HDM1	-1.96875
C16orf75	-2.848
BAALC	0.45575
TNP1	-0.17125
GAPDH	-1.69916666666667
COX7C	-0.081
ERRFI1	-0.428083333333333
PGAM2	0.298666666666667
FAM108B1	-0.80425
APC	-0.119875
TLR2	3.33325
SUCNR1	-0.15175
ZNF233	0.7525
WFDC1	-2.98166666666667
PSG11	-0.7083
SLC39A1	0.16175
PSAPL1	0.122
CDC42EP1	0.45775
MECR	-0.16475
KIAA0101	-3.88288888888889
MACROD2	0.9422
MMP19	0.116166666666667
LOC202459	-0.5355
VNN2	0.6875
ACCN3	-1.1035
TIMD4	0.32
RNASE8	0.4375
CCDC7	0.28725
SULT2B1	0.187
ME1	-1.76275
MGRN1	-0.618875
MRPL30	-0.96325
IVL	0.02825
CALM1	0.19215
PLEKHA6	1.4181
B4GALNT2	-0.597
PGDS	2.319875
C8orf33	0.117833333333333
TMEM56	-1.42266666666667
CKM	-1.052
ESR2	-0.2813
ACOT8	-0.84725
AGTR2	0.163
LOC155006	2.594
BC37295_3	0.349
EPM2AIP1	0.411833333333333
PZP	0.75175
RPS9	1.19083333333333
C18orf51	-1.7245
SIVA1	-0.1912
HEATR2	-1.1
CD3E	0.0915
C20orf142	-1.75775
PGLYRP3	-0.159
CCDC139	-0.7585
GPS2	-0.530666666666667
NOL14	-0.9865
LRTM2	-0.06975
TRIM36	-0.151375
TP53RK	-0.5916
FBXL13	-0.447833333333333
RUFY2	-0.0765
C11orf70	0.3955
HSPB9	0.778166666666667
GJA5	1.55425
HGF	-2.08116666666667
EPHB4	0.034
SOX18	1.9485
IFRG15	-1.182
SERPINA10	-2.4215
WDR23	-0.304875
REEP2	-1.05566666666667
CDK3	-0.1315
HSPA12A	0.0405
ARL8B	-0.0693999999999999
SATB1	1.10633333333333
PPM1D	-1.25866666666667
VPS45	-0.385333333333333
TP53BP2	-0.201125
GJE1	2.803
CACNA1G	0.213375
VGLL4	0.80225
GNPTG	0.70075
ROS1	-2.57475
C21orf128	-0.256666666666667
BMP8B	0.79675
SLC5A4	-0.0465
SLC6A3	-0.00133333333333333
C16orf53	-0.09675
TMEM81	-0.7505
APC2	-0.0770999999999999
SYAP1	-0.764625
C6orf54	-0.283666666666667
ZBED5	0.6644
PVR	-1.186875
LTA4H	0.027
CCDC24	0.8759
MAGEA4	-3.9305
IFIT3	1.07116666666667
MYADM	0.73475
C21orf82	-0.2155
PDE3B	-1.03975
TMPRSS11A	-0.91225
PGK1	-2.26305882352941
CCL13	3.44583333333333
DERL3	-0.705333333333333
MLXIP	-0.259583333333333
PLOD1	-1.483375
MTFR1	-1.3418
NPDC1	0.440666666666667
GPAA1	-0.4275
LTV1	-0.459
RYR3	2.39675
C7orf46	1.411
VAMP2	1.032125
RNF135	1.2024
SUPV3L1	-0.56675
FIBP	-0.51975
ADAMTS18	2.01966666666667
RNF25	-0.187666666666667
SOS1	0.10825
PLAU	-0.995125
MATK	-1.80525
EHF	6.0945
CTNND2	0.25275
PTEN	1.15514285714286
ZNF189	0.746125
SLC28A3	1.436
GUCY1A3	4.576
SETD2	-0.131625
ROGDI	0.84625
TICAM1	0.6554
RASSF3	0.154
PACSIN2	0.855333333333333
SERPINB5	0.627916666666667
PRKCDBP	-0.231875
TFDP3	-2.052
LGR6	4.351375
RFX5	-1.35483333333333
OR52J3	0.469
PTPN18	1.099125
ZBTB34	0.95425
KCNF1	-0.294
SYNE2	0.185357142857143
SLC22A4	-1.24175
NETO2	-2.138125
VCPIP1	-0.87975
LDHD	0.05475
ESX1	-3.423
SQRDL	1.33575
GALK1	-0.9915
SERPINA6	2.42033333333333
HD	0.15725
ASCL3	-0.402
FBXL6	-1.03675
FABP7	0.236125
MAGEC3	-0.465
KLC4	-0.181875
CD1D	-1.621
PRAM1	0.72425
EIF3B	-0.236142857142857
DSCR8	-4.8345
FLVCR1	-2.69375
KIAA0141	0.37675
PROM2	2.50916666666667
ALOX5	0.8856
GPR162	-1.026125
LYRM2	0.3155
RNASE6	-0.779375
HES5	1.474
GJA1	1.3265
MRPS14	-0.70325
HMHB1	0.61425
TAF7	0.80575
BTNL9	2.1306
SFXN2	-0.902375
VEPH1	-2.90075
GK2	0.3545
AMBP	-4.33925
KIAA0953	-0.167
XAGE5	-0.272833333333333
CCBP2	0.512
TGM2	-0.993166666666667
ZNF202	-0.78
ACTL6A	-0.424
SLC23A2	-0.2959
ARHGEF7	-0.260833333333333
LOC728635	0.3925
CRYM	1.8655
PKD2	0.074
MANBAL	0.421833333333333
LIN54	-1.77475
ACTL7B	-0.38925
OR4D9	-0.2975
KIAA1683	1.11025
ZNF704	0.543833333333333
TCP10	-0.52025
MAGEB18	-0.9245
DEFA4	0.0636666666666666
ZNF197	-0.53725
PTOV1	-0.00683333333333334
RNF208	0.109
CMIP	0.142
TRDN	0.2385
UCHL1	-2.219625
APOL6	-0.0648
PLK1	-2.65233333333333
NPHP1	0.9625
NDUFA11	-0.4915
DAB1	0.7175
RTN4R	-0.4155
PUSL1	-1.21
SYT2	0.23825
ANXA13	1.39175
RFTN1	-1.37725
ATP8B2	-0.997333333333333
VN1R2	-0.7875
OR52E4	-0.005
NPPB	-1.9025
ZNF148	0.60275
ZNF141	0.3485
IKZF1	-2.40725
PSMC2	-0.81
GGA3	-0.381666666666667
LPGAT1	-0.194833333333333
SEC16B	0.619166666666667
C5orf38	0.492
THOC2	-0.8395
SLC16A12	0.6355
ALK	-0.479625
DACT3	0.4155
CACHD1	2.086
GAN	-0.21475
EXOC6B	-0.2425
HIST1H2AE	-0.79475
VAMP1	-1.45875
SRI	0.877666666666667
AKAP14	0.0245
HLA-E	1.6955
SLC25A32	-0.635333333333333
FLT3LG	0.022
ATP1B1	1.275
WDR1	-0.2485625
SWAP70	0.7965
TRIM31	-0.19625
ARNT	0.536125
ZNF596	0.7372
CDKN1B	0.608416666666667
FOXC1	1.25425
SEMA3A	-3.7953
LSM14A	0.377583333333333
STEAP3	0.091125
ABCA1	0.279666666666667
PLSCR2	0.137333333333333
EDC3	-0.66125
THBS3	0.601
C15orf43	-0.6072
GMCL1	-0.497333333333333
C9orf71	1.891
MGAT5	-0.1895
LOC402164	1.0155
TSPAN8	0.665833333333333
DYNLT1	0.861375
IGSF1	0.486
TMEM143	0.199
FLJ25006	-1.67225
ATP13A3	-0.868333333333333
C3AR1	0.866
CADM2	0.314
EFNA4	0.8755
HAO1	0.8815
TWF1	-0.024
MRPS17	-1.08725
MYH9	0.763
C9orf9	0.519166666666667
C17orf79	-0.435
FSCN3	0.4285
BDKRB2	1.2635
PCGF6	-0.846333333333333
RAP1GAP	1.404
TAS2R41	-0.626
DCLK1	0.1218
DEFT1P	0.2085
TAF2	-0.791333333333334
COPZ1	0.152375
KATNA1	0.19
STIM1	0.329
TBX2	-2.059
RPS4X	1.35446153846154
MARCH8	0.417833333333333
DHX33	-1.051
TMEM161B	-0.399166666666667
SYPL2	0.1015
ADCY5	0.73175
SRPK3	0.51475
CXorf9	0.463
REC8	0.0731250000000001
CLP1	0.0713
MGC52498	-0.5345
DUOX2	0.36275
C6orf150	-1.56
TSC22D3	1.561625
CASP8	-1.0312
PRKD3	-1.8671875
CFH	0.749
TRO	-0.1395
NRIP1	1.505
ZNF707	-0.270333333333333
TBC1D22B	-0.6275
HYI	1.413
COX7B2	-0.0665000000000001
GPR52	0.158
CASC3	0.226714285714286
METRN	-0.60625
KRT3	0.862
ARF1	0.0518571428571429
C1orf111	0.06325
MOG	-0.39
C6orf50	0.435
MGC12966	-0.4575
ATP7A	1.728
NOTUM	-2.3825
LOC342897	0.1995
ITSN2	0.12625
GIP	0.3425
LOC89944	-0.004
UBXD8	-0.846125
GYPE	-1.319
JAG1	1.03316666666667
RLBP1L2	-0.146
HIST1H2AL	-0.7355
PAPPA	-1.466
CYP4F8	-0.0735
TRH	2.38825
DCTN3	-0.1165
NT5C	-0.32625
HTR3C	-0.2315
VPS41	-0.479625
KIAA0174	0.1041
ANKS6	-1.493375
MPV17L	-0.528166666666667
MT1M	0.877333333333333
DTX1	0.511
LOC146325	0.187833333333333
ZNF639	-0.278333333333333
CACNG4	0.2126
TNNC1	-1.39625
MGC27345	0.250375
CASD1	-0.1778
HOXD4	0.2595
SMC4	-2.48370588235294
TTC35	0.278
CTXN1	0.041
RGS19	-0.94175
SFRS3	-0.35725
TRIM43	0.6105
HLA-DQB1	1.627375
NUPL1	-1.0077
NRAS	-2.503875
RPL22L1	-2.04125
ZNF138	-0.588333333333333
FBXW2	-0.5175
SIX3	0.884
HDAC9	-0.652
OGG1	-0.1001875
APLP1	-0.9015
OR7A5	0.403
DLX4	-2.321
TUBA1B	-1.85191666666667
CRY1	-0.302625
C12orf29	-0.342125
MGC70863	0.619909090909091
OR1D2	-0.1685
C1orf25	0.28475
CUZD1	1.2405
PUNC	-3.3155
SCAND1	-0.338
MYT1	-0.046
MPND	0.6935
GOLGA1	0.4088
ZBTB43	-0.473
VAPA	0.29525
C4orf36	0.46825
STAP1	0.806
SLC34A1	0.125
PIK3R3	-0.0243
TGM5	1.441
USPL1	-0.2813
FBXO40	-0.1945
BRF1	0.1471
CCL27	-0.126
hCG_1657980	0.8825
PFN2	-0.9565
MYBPH	-1.7295
PPP1CC	-0.3261875
CDCA7L	-0.855
KCNB2	0.8725
C20orf151	0.4565
USP13	-1.18
RCOR2	1.285
FBXW4	1.16283333333333
WT1	-3.494
TAS2R46	0.808
STK38L	-0.136
LEPROT	0.754
DDX42	-0.05925
TXNRD2	-0.219833333333333
TNFRSF4	0.4155
KSR1	-0.240375
SLC27A1	1.893
POU5F2	0.09975
SLC22A11	0.57275
C8orf32	-0.578333333333333
ZNF236	0.223142857142857
GABRB1	-3.61175
LRRC29	0.4835
FBLN1	1.03225
MRRF	-0.581833333333333
RP1	0.1085
MARVELD1	0.30375
AFF4	-0.398071428571429
C17orf54	1.028
RAF1	-0.3585
SUB1	0.0471666666666667
MRPS33	-0.55175
ZIC1	-0.5594
ARL10	0.3045
RAG1AP1	-0.826333333333333
P2RX5	-2.3836
NCR3	0.091
LTB4R2	0.1965
HLA-DPA1	4.63275
FKBPL	-0.294
JAKMIP1	-3.37675
SNX4	0.6225
CD248	1.27475
CCR2	-0.544
LOC401152	1.01966666666667
SH3KBP1	-1.1738
LMBRD2	-0.84
WDR51A	-2.59833333333333
SYT15	0.2011
SMOX	-1.072
NACAP1	1.30425
DRD2	0.0656666666666667
COPS2	0.27925
FCER1A	4.428
TMEM112B	0.029
SUGT1	-0.1292
CALR	-0.145625
DPY19L2P4	0.66125
ADRA1B	0.091875
LTB	2.27325
SNRPD1	-1.1885
NCAPG2	-2.86483333333333
KCNMB1	2.9345
ITGAV	-0.120916666666667
LENG4	-0.451625
C13orf16	0.2785
C20orf3	-0.10025
PIP5K1A	-0.626833333333333
PCNA	-2.27275
C1orf34	2.331
MMACHC	-0.72525
BEST1	-0.132833333333333
REV3L	-0.437
ZRANB1	-0.1945
AVPI1	-1.0935
ATG5	0.57525
SARM1	0.6825
RGS7	-1.423
HMP19	0.0753333333333333
SGTB	-1.4963
FEM1A	0.4645
C1orf122	-0.957125
MYCT1	2.3185
GM2A	0.25575
ZCCHC7	0.170142857142857
MYH10	-1.715875
DKFZp761B107	0.5135
ADAL	-0.95375
OR10J1	0.00924999999999999
TMEM9B	1.078625
DNAJA1	-0.763125
SCGB1D4	-0.064
LRRC50	1.3005
PRKX	0.46125
NUDT14	0.7743
PCTK1	-0.898090909090909
ARG1	-3.58175
KIF2C	-4.27375
GFM1	-1.06575
RAB11FIP3	-0.143833333333333
HBD	-1.66383333333333
NPR3	-1.0063
IRAK3	1.33966666666667
OLAH	-0.239333333333333
CYB561D2	-0.219
CNNM4	0.503
MYO5A	-2.288
SIPA1L3	1.27358333333333
ADAM10	-1.0965
LIPA	0.676083333333333
NAP1L4	-0.54
MRPS22	-0.56275
GNG4	-2.2125
PSG5	0.2815
PPP2R2C	-1.6894
P2RY12	1.917
SLC6A13	-0.203375
AGPAT4	-0.1972
C6orf199	0.553125
FAM53C	0.2395
TPM1	0.717318181818182
PYHIN1	1.49783333333333
LINGO1	-0.508166666666667
CIDEC	2.17216666666667
CRIM1	1.4491
DHTKD1	-0.748416666666667
ZNF546	-0.0473333333333333
CD300LG	0.9354
SFRS2IP	-0.128833333333333
FLNB	1.464625
NOC2L	-1.0725
SPINK7	0.46275
CRTC2	0.10825
HMG4L	-1.87
C14orf162	0.46875
CCDC123	-0.317875
HTRA3	0.6618125
SPTBN5	1.71216666666667
C1orf77	-0.06475
TAF1L	-0.531
WDR78	1.9245
WDR49	-0.623
SIN3A	0.531
ECSIT	0.483166666666667
VSIG4	3.4555
DIRAS2	0.3292
TXNL1	0.023
MTERFD3	1.19525
CCNYL1	-2.183
CISD2	-0.976333333333333
OR5C1	-0.546
OBSCN	0.385
GBA	-0.2005
SLC9A11	0.67
C6orf64	0.471083333333333
ESD	0.107125
CYYR1	3.142
PNRC1	1.3265
FCAMR	0.0355
PPIA	-0.6075
VDAC1	-1.006625
TRIB1	0.71175
NT5C1B	0.0351666666666667
CLDN17	0.852
ICOSLG	0.38125
RGR	0.220625
DSG1	0.225
TMEM27	1.23
C1orf69	0.41625
PRAP1	-0.838
DQX1	-3.029125
C20orf46	-0.983545454545455
NHEJ1	-0.3
DNAJC18	-0.247625
MANEAL	-1.33916666666667
MTBP	-1.88725
S100A6	0.061625
ABHD7	-0.1795
NEDD1	-0.9415
TINF2	0.69275
SLC7A10	2.572
KIAA1875	0.253166666666667
TMEM20	-1.72275
COX19	0.104375
SPRR1A	0.527833333333333
SCEL	0.021375
CCDC70	-0.409
CRISP2	0.2765
ILF3	-0.632611111111111
NTRK3	0.922
B3GNT1	-0.116166666666667
LARP6	-0.257833333333333
FBN1	-1.0394
ZNF621	-0.13925
JOSD1	-0.3132
SNX14	0.00625000000000001
INHBB	4.32266666666667
TBL2	-0.6945
GUSBL1	-0.065
TXLNA	-0.230666666666667
PEX6	-1.84133333333333
DDEF1	-1.40991666666667
TMEM187	0.8995
AIP	0.002
MCEE	0.27625
LGALS14	-0.442666666666667
TNFRSF13C	0.29875
CTNNA3	0.242833333333333
HSDL1	-0.3245
LAMA5	-0.282833333333333
KIAA1853	0.861
PMS2L11	-0.627
AKAP4	0.032
DIS3L2	-0.195916666666667
ZNF292	0.8085
TBX15	1.68883333333333
CTCF	-0.4303
FAM19A3	0.9785
FUT10	-0.098
KIAA0746	-0.237
KRT81	1.3865
ALDH3B2	0.461
MOGAT2	-0.143
M6PR	-1.8355
COASY	-0.470666666666667
CCND3	-0.237642857142857
LAMC1	-0.2665
CLASP2	-0.0845
EIF2AK3	0.557
SMYD2	0.036
PBX3	0.30825
TMPRSS2	4.01466666666667
OR10R2	0.373666666666667
ZNF761	0.317
MED30	-0.09625
ZNF629	0.14375
CORO6	-0.1115
FLJ10154	-0.525166666666667
FAM123B	-0.7245
ANGPT1	-1.2066
MED23	0.342875
LOC255374	0.68875
SEMA6A	0.6403
HSD11B1L	0.563833333333333
GMEB2	-0.2425
PSMD14	-1.0155
FLJ10213	-0.372
PDCD2	-0.7225
MAST1	0.23475
EPHA1	0.228166666666667
XCL2	1.6155
EIF4G1	-0.942
UBE2D1	-0.0711
RAB39B	-1.28266666666667
IDH3A	-1.09033333333333
CREB5	-1.021
FLJ21511	1.22
ANGPT2	1.48816666666667
RANBP3	-0.2914
DYRK1B	1.20833333333333
HLA-DRB6	0.5545
FLJ11292	-0.2145
NMRAL1	0.10575
ATP6V0A4	2.40633333333333
FGFRL1	-0.130375
