Hybridization REF	TCGA-AR-A1AR-01A-31R-A137-07
CST6	5.01275
CD63	0.6418125
LGI1	-3.659
ZNF784	0.7065
CRYBB1	-0.2895
CX3CL1	0.5978
TOP2A	-1.57525
GYPB	-3.626
GADD45GIP1	-0.55575
FEN1	-1.00575
IGF1R	-2.969625
WDR72	-3.44533333333333
PURG	-1.92783333333333
DEFB126	0.57825
PKD1L1	0.56275
CAV1	-2.1767
GNPDA2	0.8523
DGAT2	1.55825
NLGN1	-0.74725
STRBP	0.55175
HPRT1	0.0151666666666667
FANCI	-1.512625
PSMA7	-0.208375
DBF4B	-1.00616666666667
TTF1	0.382
RAD54L	-1.1145
ELOF1	0.44625
PLAGL2	-0.422875
ZNF256	0.81775
HMGCL	0.29975
MSI2	-1.36333333333333
RPESP	3.38016666666667
C11orf60	-0.40125
ABCD1	0.1425
ACAA1	0.216
SPARCL1	4.92435714285714
IL6ST	-0.6282
ZNF319	0.69975
TMEM109	0.1293
FAM90A1	0.411833333333333
IL22RA1	-1.085
ATP4B	0.336
TEC	0.160833333333333
C7orf30	0.0105
TXNDC2	-0.781666666666667
ABCB4	-0.80025
KIAA1191	-0.225
C9orf38	-0.105
SFTPB	0.5755
CNTNAP2	-1.78925
FRK	2.149
TBX19	1.225
CHD4	-0.504
C6orf26	-2.567
MOSC2	1.2805
IKBKE	2.36225
HIF1A	-0.358
LOC595101	0.449
RELA	0.468
TMEM16B	-1.25116666666667
ABHD12B	-4.26925
TSEN34	0.41375
KIF18A	-0.477
TXNDC9	0.1355
SPATA2L	0.4995
SEMA4G	-1.6835
C21orf91	1.81575
MATN1	-0.1805
KCNIP4	-0.465666666666667
TUSC1	2.393125
OR4C15	0.740333333333333
ARMCX6	0.779
WBSCR27	-2.286
OR52I2	0.7965
KIAA1604	-0.2375
DYNC1I1	-1.39
PPP4C	0.0685
SLC47A2	-3.656
TREH	-0.204375
CD48	3.40633333333333
ST14	2.54583333333333
PKN1	-0.23525
SPON2	1.61125
XBP1	-1.909
SFRS12	-0.519333333333333
EFCAB6	-0.2795
SELT	0.4805
SLC39A2	1.8065
ERF	-0.5425
ARL3	-0.536375
SURF6	0.3644
MLLT10	-0.145714285714286
FLJ11171	0.1115
TDGF1	-4.473
ERCC6	1.02825
EIF2AK4	-0.3375
BAZ1A	0.625666666666667
LRRN3	-0.633666666666667
TMC3	0.429
EFTUD1	-0.624
PTPRO	1.96766666666667
CLEC12A	1.489875
ACBD4	-0.1795
ZDHHC14	0.013625
OTUD7B	0.985375
ACTB	0.664875
MSRA	0.54225
LCE5A	1.204
IFI35	0.72075
BSCL2	0.2885
ANKRD12	0.158083333333333
CFHR2	1.38333333333333
RGAG1	-0.529333333333333
HSFY1	0.244
SLC30A5	-0.178833333333333
IMPG1	0.8435
GPR109A	1.038
ZNF185	-0.71175
IYD	0.92
NPCDR1	0.1675
SERPINA13	0.5785
HMGCLL1	-0.8435
NEUROG1	1.04666666666667
UBQLN1	0.770625
LIN37	0.58475
SOCS2	-2.097375
DSCR4	-1.995
XKR6	-0.90725
GPR142	0.79
KRTAP13-3	1.4235
CCDC15	-0.694
MOS	0.9155
CD1E	0.815
OFCC1	-0.401666666666667
FAM83D	-0.73125
SRFBP1	0.05525
C9orf96	0.4355
DHDH	-0.60075
CCDC90A	0.1065
RABL3	0.6613
CD320	-0.0225
ANGEL2	0.661166666666667
MRPL21	0.3205
SMG6	0.110833333333333
INSR	2.190375
FLJ14816	-3.9445
GLRB	-1.16633333333333
C9orf89	0.59375
CIZ1	0.223625
URG4	0.4655
LRDD	-1.041
CBY1	0.4935
NFX1	-0.206375
MTERFD2	0.318357142857143
C19orf23	0.6275
PGC	-2.56975
IER3IP1	1.1986
RASAL2	1.8585
C1orf89	-0.206
SYNJ1	-0.14625
NFKBIE	1.2555
FLJ40125	-0.931333333333333
TCEB2	-0.4661
NOG	-2.33
POLR2J2	-0.316166666666667
HLA-B	2.96125
PCDHA1	-1.3955
PPP2R2B	-0.51775
ARHGEF17	1.37166666666667
TCF7L2	0.488357142857143
CHD5	-0.4805
ZNF431	-0.103625
TBC1D25	0.02975
ZNF800	-0.83175
SCUBE2	-1.70918181818182
MYCBP	0.0918333333333333
GPX5	0.0935
C6orf129	0.0291666666666667
QSER1	1.09216666666667
ULK2	1.13475
PIGO	0.494333333333333
NRCAM	-2.946
SLC35E3	-1.433125
CSRP2	0.036
HYPE	-0.793
MAPK15	0.148666666666667
MGC14327	-0.108
TIMM13	0.0416666666666667
ZNF462	0.45725
GBA3	0.1025
TEX13A	-0.234
MCM6	-0.274555555555556
MTRF1	-0.725
ABCA7	-0.4175
EIF4A2	-0.27525
ZC3H10	0.3351
RPGR	-0.102166666666667
C20orf94	-1.2655
RP1L1	0.29175
GPR125	-0.24625
USP22	-0.224714285714286
OR1L4	-0.10725
MLZE	4.04725
FLJ32065	-0.63325
PTCD1	-0.11925
CRTAC1	0.6105
BXDC2	-1.32425
C18orf1	0.269166666666667
FAM107A	3.61942857142857
EFNA3	-0.80525
P18SRP	-0.3911
CAMKK2	0.260833333333333
KIAA0649	-0.33475
NES	-1.33
HS6ST3	-2.0785
PON2	-0.2085
TCP11L2	-1.13525
CLEC4A	4.562
PRR12	-0.027
MLXIPL	-1.189
C2orf50	1.1115
ZNF28	1.169
ENC1	0.480166666666667
MAP2K1	-0.509875
FKSG2	1.252
KIAA0430	0.035
PTP4A1	-1.06255555555556
GPR156	1.6845
GTF3C6	0.3355
UBR2	0.1659
LOC388272	-0.5885
MAK	-0.0588333333333333
ACOT4	-0.073
STC2	-3.12216666666667
PIGW	-0.852875
SAE1	0.137
COL6A1	1.44863636363636
OAZ1	0.0645
STMN4	0.261833333333333
EDG3	-0.3335
SGCE	-1.56583333333333
IL11	-1.42116666666667
PRSS8	1.10975
YIPF5	0.5485
WNT4	3.207125
CSN2	0.278
TCF7	-2.1965
TDO2	4.69075
SAMD9	0.8874375
S100A7A	0.2765
MMRN1	2.31433333333333
GKAP1	0.14025
AKR1C3	-0.977875
RNF19A	0.5615
GMDS	-0.4355
YKT6	0.258375
SPARC	1.609
C12orf31	-0.18
UBE2V2	0.283166666666667
FBXL18	-0.0201666666666667
KIAA0460	0.84425
ADAM22	-1.65275
SERPINC1	-3.2875
KCTD21	0.597
MYOHD1	-1.41025
ZNF37A	-0.002
GTF3C1	-0.292166666666667
CTSZ	2.81275
PRNPIP	-0.185
DRD1IP	0.31275
NR1I2	-1.75683333333333
ZNF266	-0.0369
SPAG4L	-0.593
COX4NB	-0.20925
SAPS1	0.857333333333333
APOA1	-3.731
TATDN1	0.0273333333333333
C10orf82	-2.77625
KPNB1	-1.926
FOXO3	0.236833333333333
CRYBB2	-0.9945
ZBTB5	0.285166666666667
SLC25A38	-0.31025
DCTN2	-0.543
IFT20	0.463
CTHRC1	2.56175
C1orf31	0.0725
UHRF1	-0.15875
GPC6	0.251
C10orf54	2.6535
MCF2L2	-1.4765
WNT9B	0.448375
OLA1	-1.230125
FAM120B	0.3935
TTLL10	0.8605
CYorf15A	-5.025
RELN	-3.2613
SCN2B	0.451916666666667
MFHAS1	-1.2115
NKX3-2	-2.1855
RASGRF2	-0.5775
SSBP1	0.2775
KPNA6	0.219214285714286
LOC389118	0.573
HS3ST4	-1.6606
SUPT7L	0.0375
FLJ32658	-1.11775
IGFBPL1	-1.62475
KIAA1641	-1.704
SHKBP1	0.259
CSF1R	4.75225
NAGK	0.8895
MYL2	0.826
HIST1H4C	-1.91633333333333
TOMM7	0.489
ADAMTSL3	1.3066
TNFSF14	-0.0117499999999999
PRRT2	-2.672
VTA1	0.2735
AOAH	4.626
CRISPLD2	2.55664285714286
PNN	-0.9544
TA-NFKBH	0.168
ESPN	0.69125
RBM43	-0.7075
KIAA1267	0.00787500000000001
DDX3X	0.778611111111111
KIAA1576	-3.0575
PLXDC1	3.96916666666667
FLJ25801	-3.81375
HNRNPL	0.25275
RUNDC3A	-0.251166666666667
CASP12	1.4635
SH2D5	-1.8075
RPL26L1	-0.5085
OR51A7	0.25925
HDC	3.8955
C2orf16	0.0641666666666667
SYTL3	2.055875
GOLGA4	0.502875
NOTCH1	0.4915
ATPAF2	0.0005
ECD	-0.01125
SSX5	-1.8298
SNAP91	0.349
OCA2	-3.34525
PNPO	-0.140666666666667
DAPK1	0.814333333333333
PINX1	-0.325166666666667
SELENBP1	-0.246375
NEK3	-0.3005
TMED4	0.520857142857143
SSTR4	-0.736
FOSL1	-1.9972
CD40LG	2.814
CES1	-1.49691666666667
DCI	-1.369
B3GAT3	0.272
STK17B	0.92775
CNTN6	1.5975
CYP3A4	-2.6215
MBOAT2	-1.00128571428571
PISD	-0.054625
USP1	-0.30375
PYDC1	1.07816666666667
CENPM	-0.943875
SAR1B	0.39175
TTC7B	0.099875
DP58	-3.2705
GPC1	-0.5805
RBL1	-1.11925
TMEM137	-2.17683333333333
TOB1	-1.09141666666667
TCEAL1	-0.221333333333333
CENPF	0.0922727272727273
C6	3.75966666666667
PRSS1	-4.1215
PPIL6	0.7835
C6orf124	-0.5295
ODZ4	1.24433333333333
SNCB	-0.33375
NDUFB9	-0.2715
CNOT6L	1.21283333333333
S100A9	3.44983333333333
TRIM50	-2.123
KCTD1	2.3341
WDR63	0.4875
SPEF2	0.914875
RNGTT	0.0948333333333333
CXorf22	3.6725
KCNK16	-0.731
CEP250	-1.952125
ATPBD1B	0.132
KCNJ2	4.70325
MT1B	-0.421
ZNF684	0.088
SLC4A1	0.608
PDHA1	-0.7235
ZNF492	0.11325
TKT	-0.19025
BYSL	0.092375
RNF38	1.163875
AHDC1	0.105
KLHL2	0.41575
CMTM8	1.384
DMP1	-0.55
HERPUD2	0.390375
CRTAM	4.6905
ZNF572	0.45975
TMEM16J	0.801
HSD17B2	0.9125
UBE2G1	-0.057375
AHSA2	-2.45025
PELI2	-1.6445
TPX2	-1.018
ATP9B	1.885
DAZAP1	0.057875
HMGCS2	0.0891666666666667
C17orf38	1.05975
B9D1	-1.311375
NKX2-5	1.81866666666667
KIAA1276	-1.36775
LILRB2	3.7575
CSTF1	-0.926333333333333
BTN2A1	0.0671666666666667
C15orf48	5.4235
IGF2BP3	-4.2855
FAM113B	1.65683333333333
HRG	-0.290875
ZNF131	-1.0305
USP47	-0.286714285714286
CCDC88B	-0.2055
HCN1	-1.2189
HTN1	2.96866666666667
SYCP3	0.117
C13orf23	-0.2172
PAPOLA	0.300875
AATK	-0.368
MSH3	-1.3065
NDUFAB1	-0.9875
ITLN2	-1.16666666666667
BAK1	0.819333333333333
MRPL45	-1.00816666666667
MTNR1B	-0.00183333333333334
LOC645843	0.0055
SPECC1L	-0.180125
PGCP	0.29925
SPN	-0.39725
GPR143	0.753166666666667
ZNF576	0.255666666666667
TMEM39A	1.1651
ATP5D	0.3565
MAGEB3	-2.607
RPS5	-0.462333333333333
ANP32E	0.676357142857143
MTMR1	0.33675
YEATS4	-1.30375
SYNGAP1	-0.497
PCOLCE	-0.468
MNS1	-0.74825
PCYT2	-1.04583333333333
ZNF182	-0.54925
LAX1	1.524875
SPPL2B	0.7893
ELOVL5	-0.459
PCDHAC1	-1.5245
B4GALNT1	-1.807
BLOC1S2	0.90925
ZNF673	-0.2725
ARHGAP21	-0.000666666666666668
IRX5	1.06975
LRFN5	0.586666666666667
FAM7A1	-1.0615
RAB19	-0.2575
GINS1	-1.68775
ITM2B	1.111
PAPSS2	1.08508333333333
OR5BF1	0.7215
ACSL3	-0.913875
KIAA1919	-0.695333333333333
GLT8D2	1.820875
UTRN	0.933428571428571
CNN1	-0.38175
HISPPD2A	-0.750333333333333
SDAD1	0.716625
SIGLEC9	2.75266666666667
RPL35	0.681428571428571
C22orf26	0.5895
IMPDH2	-0.567
WDR69	-0.224
SEC14L5	-0.7435
CLTA	0.43225
RP11-529I10.4	0.0365
GPR37L1	0.547333333333333
OGDH	-0.156083333333333
ASB13	-0.644166666666667
ZFP14	-0.19025
ZCRB1	-0.674833333333333
KPNA3	-0.05125
HSPA1L	0.738
RHOC	0.441125
LOC554175	0.081
PPP3CA	0.7843
SLC1A7	0.3223
ZNF529	0.0551666666666667
RBED1	0.49075
DDB2	-1.8205
FLJ11286	0.568333333333333
SPATA1	0.9705
MKNK1	0.414833333333333
DYSF	1.35166666666667
ALKBH2	-0.74375
NKD1	-3.08033333333333
C1orf174	0.1345
PLEKHO1	1.13666666666667
ASB10	0.1405
RING1	-0.906166666666667
NPC2	1.77225
AVPR1B	-0.256
YTHDF1	-0.32525
LMAN1L	0.5835
GSG2	-0.8395
CEP170	0.101
RPS4Y2	-5.40425
MSH6	-1.0745
HECTD2	0.212833333333333
ZNF556	-3.8505
PLEKHC1	-0.7161
AIRE	0.2605
BCL2L10	1.69
LMOD3	2.4285
ZBTB8	0.8657
FOXA2	-3.4903
SLCO2A1	2.982875
C3orf46	-3.107
PRDM16	-0.1165
TMEM98	0.05
FRMD5	-3.954
PDE6C	-0.3965
C1orf216	0.685666666666667
EP400	-0.688857142857143
PTK2	-0.00758333333333334
RNF217	1.0295
NDUFA8	0.916
ZFAT1	0.938
LAMP3	4.7535
GLTSCR2	0.36125
NPW	-0.877
LLGL2	-1.1048
PPM1K	-1.02916666666667
C20orf177	-1.285
KIR2DL4	0.8753
NFKB2	1.14175
C21orf122	1.13
HESX1	0.307
GPR114	1.67833333333333
SLC25A35	-0.708333333333333
GNAT1	0.0293333333333333
ORAI3	-0.5465
FAM76B	-0.2985
TMEM99	-0.3275
TRIM29	-1.031
CDS1	2.05025
RHEB	0.8817
C4orf27	0.0686666666666667
RAB3A	-0.501
OTUD6B	-0.56375
GPD1	2.154125
CDH15	-0.0438333333333333
NPM1	-0.7245
TMEM117	0.05325
PRPS2	0.8565
GCK	0.1935
ADRA2A	5.06466666666667
TSPYL4	0.0781666666666667
TASP1	-0.47425
WDR19	-0.270666666666667
C10orf38	1.05325
PDE4C	-1.09283333333333
FYB	2.21075
C1orf55	1.12833333333333
PPFIA3	-1.6605
RAD18	-0.02325
C12orf44	-0.398666666666667
CRYBA4	-0.905
HVCN1	1.8595
TAF10	0.343
C16orf48	-1.18883333333333
DEPDC5	0.786166666666667
LTBP1	-0.594
MAPRE1	-0.168875
FGF8	1.384
C3orf52	0.15525
SENP7	0.143333333333333
LRRK2	1.47475
RUNDC2A	-0.431833333333333
KIAA0355	0.391333333333333
CPEB1	-2.70375
PPEF2	0.5805
ABI2	-0.0611666666666666
KIAA0317	0.4565
ATF1	-0.660166666666667
DYNC1H1	1.063
DIP	0.406
TMEM33	-0.0435
POLDIP3	-0.241
C7orf24	0.58775
GPR171	5.1775
CDC6	-1.6615
PLD1	-0.3759
ITFG2	-0.3897
NDUFC1	0.29125
AKNA	-0.52925
NBR1	-0.368
PKHD1	2.236625
HPS4	-1.0711
MAFA	1.557
ULBP3	0.0325
DIRC1	-0.044
IMMT	-0.41475
C22orf13	-0.248833333333333
CEL	0.2145
MARK3	-0.28675
ADAMTS2	1.16925
ARPC3	0.2385
TMEM10	0.00962499999999998
NPHS1	0.158
BRD8	-0.795666666666667
WDR12	-0.357
IDI2	0.365125
HOXD13	-1.9295
OR8G2	-1.98475
SLAIN1	-1.909
GABRQ	-0.77675
NR2C2	0.2945
NKTR	-1.0904
TLE2	-0.6005
KIAA0892	-0.72
AURKA	-1.62627272727273
GPRC5C	-1.26166666666667
TBC1D9B	-0.128375
PNPLA6	1.12033333333333
AP3B1	-0.137
NAG	0.225375
C11orf68	-0.365
AKR7A3	0.31025
AHCYL1	0.26825
COP1	1.75283333333333
RPP14	0.298083333333333
PCDHB18	0.04725
CDH24	0.93925
KRT17	-0.0989
LACTB2	-0.15975
DDX24	-0.3343
PHACTR1	-1.3625
SLC35E2	-0.4365
LOXL1	-0.59525
IQSEC2	0.3505
RGSL1	-2.0625
PCDHGC5	0.572
MEGF10	-1.49628571428571
PRRX1	2.1545
ASTE1	0.171166666666667
C6orf159	-2.66175
MYOD1	1.2935
GAA	0.081
ZNF747	0.2555
KLRC1	0.766
IL1RL2	1.7555
GDF9	-0.295
GPR119	0.1035
TRAF2	0.106166666666667
HCK	4.71416666666667
BMP6	-2.24725
IL8RA	0.941666666666667
FLJ35848	-2.4865
EFHA1	-0.10275
CDSN	-0.935666666666667
C14orf54	-0.835833333333333
LSM3	0.091625
ZFP41	0.5775
C9orf126	0.335666666666667
VIT	-3.0565
SPCS3	-0.35025
DEF8	-0.7482
CHAF1A	-0.705666666666667
C1orf165	-1.32516666666667
ZFPM2	0.360333333333333
FTH1	1.06575
SLC35F1	-2.26825
YWHAH	0.53475
C17orf66	0.227666666666667
ADRB1	-1.04366666666667
FOXL1	1.245
RG9MTD3	-0.129
UMPS	0.62475
MGC13008	-1.2865
KIAA1161	-0.884
CCDC77	-1.4205
C12orf65	-0.5906
COG4	-1.00533333333333
RCP9	-0.6745
RP4-692D3.1	1.7295
CDC2L5	0.18525
MGC7036	0.105833333333333
DNAJC11	-0.04025
GDF2	-0.0838333333333333
TIMM17A	0.98125
HNRNPA0	-1.0492
OR2H1	0.20575
PCBP1	-0.28775
COL23A1	-0.01425
LRRC2	-0.112357142857143
NSD1	0.117785714285714
FLJ37078	-1.79875
WDR91	0.635833333333333
TMEM179	-0.249
DSCR10	-0.1695
CNDP2	0.9442
FYN	-0.4215
BEX2	0.0386666666666667
KCND3	-0.832
YPEL5	1.28475
LRRC42	0.066
C17orf45	-0.042375
ZNF649	0.6407
LOC150763	1.85925
COL5A2	2.56558333333333
CNGA2	0.2005
ELA2B	-1.0878
RAB9B	-1.6945
FAM100A	-0.5735
NAIP	0.363714285714286
MYOZ2	-1.014125
SPATA12	-0.171
XRCC4	-0.76425
CYB561	-0.4483
CHST10	-0.51575
BAI1	-2.18333333333333
BRSK1	-0.0741666666666667
C17orf89	-0.778
PDE6H	-1.3005
FLJ20309	0.5676
MAP7	0.666625
SCN4B	0.4085
SPAG9	-0.909375
SERTAD1	0.877166666666667
FLJ21963	-0.586
ANTXR1	0.4206
TMPRSS13	2.181
ETV7	4.39433333333333
DGAT1	0.251666666666667
NKIRAS1	0.498833333333333
TAC3	-4.0965
CORO1C	0.0956666666666667
RAD54B	0.04075
HRASLS3	1.132
C21orf42	1.82875
BARD1	0.2795
ZNF177	1.33716666666667
MIP	0.044
ZNF442	0.267
F2	-3.7913
GRIA1	-0.2245
GALNTL2	1.03233333333333
WNT5A	-3.2497
LENG9	-0.00699999999999999
hCG_25371	-0.318
FOXR1	-0.07
TRA@	1.9465
PWWP2	0.26325
C1QTNF7	1.3445
SLC7A4	1.00075
C4orf7	3.91075
C17orf80	-1.00166666666667
KLK4	0.704666666666667
IL31	0.0275
TMEM176A	4.61125
CTNNB1	0.237625
BHLHB2	0.186
TMEM185B	1.00066666666667
ARD1B	0.4835
C1orf93	0.6035
BRUNOL4	1.31833333333333
LOC541469	-1.25383333333333
UPK2	0.26375
GAS8	-0.877
PATE	0.1125
IMPACT	0.942125
WNK4	-3.02916666666667
HNRPLL	-0.073625
GAD2	-0.158
ITGA6	-1.12575
BMP15	0.632
CYP2A7	0.593666666666667
RIC8A	0.61775
CCND1	0.418916666666667
USP35	0.1395
DSCR2	-0.0055
CCL4	5.29533333333333
ZCCHC10	0.2315
NOL11	-0.131
TRPM2	1.51625
PSMD2	-0.254090909090909
CHTF18	-1.66775
USP18	0.4515
RRAS	0.487375
LAMC3	-1.04375
TOX	-2.16883333333333
PCDH15	0.55
GABRG3	-3.7165
NUDCD2	-0.348125
SGCZ	0.23
KCTD17	0.3181
SPSB2	-0.5795
TPPP3	2.07216666666667
CILP2	1.038
CALB2	2.840125
CEBPZ	-0.281333333333333
ZNF479	-0.098
FMOD	4.93083333333333
C21orf66	-0.803
CLN6	0.334666666666667
ANAPC1	0.160125
SH2D3C	2.19275
PTPN14	0.6164
TRIM42	-0.0165
APTX	0.01525
SNRPG	-0.143833333333333
BMS1	-0.06625
MAGEA3	-4.2555
NFATC3	-0.827
LRRC45	-0.2965
ARS2	0.264428571428571
LRIG1	0.261
EPSTI1	2.1696
PRSS27	-0.11875
ERC2	-2.06575
PRKACB	1.02385714285714
PRDM13	-2.0425
HCG27	-0.88675
KLK12	-4.1335
HSD17B7	-0.602166666666667
ZNF354A	0.273
PCDH11X	0.853
DMGDH	0.0865
PCBD2	-0.493666666666667
TMC6	-0.628875
RIMS1	0.08975
SF3B2	-0.531166666666667
RCN1	0.541
CPB1	0.25825
BCAR3	-1.435
FCRLB	0.639875
PAK1IP1	0.312
OR10H1	0.627
KIF9	0.2844
PITPNM2	-0.500125
L3MBTL4	2.02875
TGFB1	-0.0305
ZXDC	-0.68875
SLC6A16	0.864
SRrp35	1.220125
LRRC8E	1.901
PPIAL4	0.120583333333333
EOMES	3.00366666666667
PAX2	0.3825
SCARF2	0.677
PSEN2	0.978916666666667
PCDHB13	0.643
C10orf28	-0.2825
DHRS7B	0.308357142857143
C1orf131	0.6195
ASB1	-0.7438
ZNF223	0.534166666666667
LCMT2	-0.077
MEP1A	-1.61875
TMEM53	-0.03325
RSPH3	0.631
C10orf33	-2.2305
LOC644285	-1.28925
PTPN9	0.511
ABCA12	-4.73666666666667
CCDC37	-1.25825
RUNDC1	-0.593
YES1	0.851666666666667
FAM120AOS	-0.0955
OR5M3	0.218
PPP1R3F	0.00374999999999998
IL13	1.1521
MDFI	-0.4525
PRNT	-0.00899999999999999
ZDBF2	1.431
OR10C1	0.165666666666667
CLIC1	-0.0865
LILRA5	2.16416666666667
CSAG1	-3.89316666666667
TREML2	0.690833333333333
FAM125A	0.009
ZNF74	-1.07725
FAM104A	-0.592625
LRRC39	-1.2845
SAMD5	0.309
HYAL2	0.57925
HIST2H2AC	0.114875
IGFBP5	-0.538826086956522
NRTN	-1.853
KIAA0556	-0.1802
FAM29A	-0.589944444444444
JMJD2A	-0.86475
EPHB1	3.62625
POLD4	0.0595
ANAPC10	0.166
LRRC36	-0.63225
MEGF6	-0.217375
LPHN3	4.1675
BMP10	0.126666666666667
C21orf55	0.0505
CREM	0.203875
PTGER4	1.404
METAP1	-0.398375
KCNQ1	1.24283333333333
NR2F2	-0.287875
SSFA2	-0.876
CTTNBP2	-2.2915
BCL2A1	0.49025
ZBTB24	0.475375
SLCO6A1	-3.03875
PRDM1	1.1281
OR7D2	-1.024
CCDC47	-1.0518
LOC646982	-0.1035
SLC26A6	-0.802166666666667
BIN1	-0.0264
SRRM1	-0.435071428571429
PCSK1N	1.09725
ALS2	-0.1374
ECT2	-0.0681052631578947
CACNA2D2	-0.799625
DOCK6	-0.39025
C10orf119	-0.13175
FATE1	0.417
DUSP23	1.9385
TRIP6	0.848785714285714
NUP35	0.51225
CDH3	3.08175
KLHDC8A	0.30525
C9orf116	-0.9985
EI24	0.2605
CENTD1	1.55383333333333
RWDD2B	0.4145
DOCK1	0.0905
NPAS2	0.501125
NR3C2	1.48
FAM63A	-0.219583333333333
INPP5F	-1.58283333333333
FAM111A	0.8854
MYBL1	-0.118583333333333
IQGAP3	1.032
CRADD	-0.983
DUSP12	-0.374
PDZK1IP1	4.0565
VASH2	-1.10275
CTR9	0.44825
VIL1	-4.2705
OR8U1	-0.0994999999999999
CCDC107	1.141
PTTG1IP	0.047875
OR4X2	0.3835
COL9A1	-1.6545
PSMD9	-0.7425
ZFP62	0.13625
TIP39	0.37
PARP15	1.548
TTC19	-0.162625
C1orf114	-2.96833333333333
GFPT1	0.59
SLC27A6	-4.1815
MRPS10	-0.1348
CALML5	-0.604666666666667
TRPM7	-0.09325
CGNL1	-0.901
CECR1	1.68625
SERPINB8	1.1905
TMEM102	1.23475
PDIA2	-2.781
NUCKS1	-0.0898333333333333
HOTAIR	1.97075
EBI3	1.56675
NXN	1.8135
ZMYND19	-0.0135
FOXJ3	-0.04175
EIF5B	0.1717
EIF2B4	0.232666666666667
LEO1	-0.78925
ZIC5	-2.16181818181818
IL20	-2.14983333333333
KIAA0415	1.3295
FLJ37357	0.376
TSPAN12	0.594125
ACTR3B	1.224875
TFAM	0.343833333333333
IL17RD	0.8645
PARP12	1.3005
KLHDC7A	0.418
KCTD4	-0.2812
GTF2H1	0.47275
FLCN	-0.684666666666667
BIRC4	0.47925
LOC790955	0.3605
VKORC1L1	1.23425
CYP4F22	-0.859166666666667
TAS2R5	0.897
ZNF582	0.2505
HS3ST3B1	0.290375
CTNS	0.75425
STK36	-0.4785
MMD2	-0.0545
RP5-1103G7.6	0.3815
FLJ23356	1.0355
CRH	-1.09575
C1orf182	0.1965
ACP5	3.95133333333333
AMFR	0.1595
CA4	-1.25725
PLCB4	-0.20425
MPHOSPH10	0.025
UNQ473	2.82133333333333
G3BP2	0.691333333333333
SR140	-0.58475
HOXA2	-0.154
PYGB	-1.505125
BAT1	0.278666666666667
DKK3	-3.08283333333333
DDX31	0.268875
TULP1	-0.04025
NHLRC2	0.77075
TNRC4	-0.573833333333333
ZNF430	0.01825
TNRC6A	-0.33525
PLA2G1B	-0.3645
RCHY1	1.94766666666667
GTF2A2	-0.375333333333333
MGC4294	-0.9225
ZNF691	-0.01975
TACC3	-1.05625
DNAJC5G	-0.2405
LOC4951	-0.431
MS4A4A	0.823
LOC152485	0.5095
PPP1R2P1	0.1625
PPP2R5B	0.5765
RPGRIP1L	-0.222375
SPOP	-0.5419
PTPRF	1.60266666666667
MGC42090	0.1445
SUSD3	0.25125
THOC4	-0.513125
MAML1	-0.1057
FXR2	-0.8705
TYK2	0.3785
MUC6	0.2055
DNAJB7	-0.6815
PIP4K2A	0.255285714285714
MEX3A	1.3755
RRP1	0.244875
TFAP4	-0.18875
CXorf41	0.398
MTMR4	-0.517833333333333
CTLA4	1.7355
SNX9	-0.00187500000000001
CIB3	-0.610666666666667
NECAP1	-0.08725
PLA2G2D	-0.0525
GLMN	-0.596166666666667
DCLRE1A	-0.8215
PDX1	-0.494
SAMD11	-1.54475
MRPL55	-0.0116
TLR7	3.267125
TBC1D21	0.4555
SMAD1	1.6494
ACTRT2	0.43975
RIOK2	-0.344
PDLIM4	-0.67275
SLC22A15	0.715333333333333
ABHD13	0.6574
STX18	-0.0583
CCPG1	-0.0297857142857143
DCBLD1	-0.69
SLC2A6	0.0485
NOLA3	0.00575
TRDMT1	0.248428571428571
IL17F	0.3915
ATP1A4	-0.37
OR52W1	0.1475
CFL1	-0.55875
IL4	-0.69575
RBP2	-1.1074
CPSF6	0.587125
TTC8	-0.769333333333333
MUCL1	-2.871
EYA3	-0.123833333333333
KRT38	-0.50225
GNE	-1.73675
ZNF501	0.788
SLC35A2	0.557125
CEP110	-0.4413
MYF6	0.7735
MGST2	0.383
TRPV4	-0.247
NEK8	-0.450666666666667
NOX5	-1.868
NCKAP1L	1.29466666666667
EMP3	-0.356
BPY2C	-1.2685
C1orf38	1.965625
ELOVL2	-3.49725
CBX7	0.41625
OSBPL1A	0.639833333333333
ZNF589	-0.67725
ESCO1	-0.114333333333333
TRA2A	0.479
C3orf26	-0.187
PHF2	0.654333333333333
PID1	0.617333333333333
RFC1	-1.16775
MTAP	0.776875
ADORA3	5.09233333333333
LOC389458	1.40875
TRNT1	-0.455125
CRIPAK	-0.451
RAI2	1.26433333333333
ANKRD44	-0.6075
GZMB	4.8795
NFE2L1	-0.845875
STIP1	-0.221
RASL11B	0.4155
NT5DC2	-0.2695
LRP2	0.0505
MTDH	0.464866666666667
ARSG	-1.38875
HSP90AB1	-0.59775
CT45-6	-4.78175
ZNF483	0.75125
LMBR1L	-0.36225
S100A2	0.0336
C2	0.633944444444444
C2orf27	0.410875
EIF4EBP1	0.7965
GCKR	-1.92716666666667
PPP1R9B	0.624125
FER	-1.06775
SNRK	0.479333333333333
OR5M10	0.129
UTP6	-0.639
CAPZA3	-0.7725
FBP1	-0.352888888888889
TERT	-1.8855
CCL1	-0.6365
FUCA1	0.98375
ALS2CR8	-0.567666666666667
